DT,dwpt,prcp,pres,temp,wdir,rhum,wspd
2022-08-26 14:00:00,22.3,0.0,1014.3,29.1,70.0,67.0,5.4
2022-08-26 15:00:00,22.3,0.0,1014.3,29.1,70.0,67.0,5.4
2022-08-26 16:00:00,21.8,0.0,1014.2,31.7,0.0,56.0,0.0
2022-08-26 17:00:00,20.0,0.0,1013.5,34.0,90.0,44.0,7.6
2022-08-26 18:00:00,20.9,0.0,1012.9,33.0,90.0,49.0,11.2
2022-08-26 19:00:00,20.9,0.0,1012.2,32.8,80.0,49.0,18.4
2022-08-26 20:00:00,16.8,0.0,1011.2,35.0,80.0,34.0,16.6
2022-08-26 21:00:00,16.8,0.0,1011.2,35.0,80.0,34.0,16.6
2022-08-26 22:00:00,16.9,0.0,1010.8,34.1,80.0,36.0,16.6
2022-08-26 23:00:00,21.6,0.0,1011.3,29.9,210.0,61.0,18.4
2022-08-27 00:00:00,21.4,0.0,1011.0,29.2,200.0,63.0,16.6
2022-08-27 01:00:00,21.4,0.1,1010.9,28.1,0.0,67.0,0.0
2022-08-27 02:00:00,21.4,0.0,1010.9,28.1,0.0,67.0,0.0
2022-08-27 03:00:00,22.5,0.0,1012.2,28.0,160.0,72.0,13.0
2022-08-27 04:00:00,22.3,0.0,1012.6,26.2,130.0,79.0,5.4
2022-08-27 05:00:00,22.4,0.0,1012.6,24.0,0.0,91.0,0.0
2022-08-27 06:00:00,22.8,0.0,1012.6,24.7,180.0,89.0,5.4
2022-08-27 07:00:00,22.8,0.0,1012.6,24.7,180.0,89.0,5.4
2022-08-27 08:00:00,22.7,0.0,1012.2,24.8,0.0,88.0,0.0
2022-08-27 09:00:00,22.7,0.0,1012.2,24.8,0.0,88.0,0.0
2022-08-27 10:00:00,22.4,0.0,1011.9,23.1,140.0,96.0,7.6
2022-08-27 11:00:00,23.3,0.0,1012.0,23.5,150.0,99.0,7.6
2022-08-27 12:00:00,23.0,0.0,1012.7,23.0,130.0,100.0,5.4
2022-08-27 13:00:00,24.9,0.0,1013.0,25.6,200.0,96.0,9.4
2022-08-27 14:00:00,24.9,0.0,1013.0,25.6,200.0,96.0,9.4
2022-08-27 15:00:00,22.7,0.0,1012.3,29.7,210.0,66.0,9.4
2022-08-27 16:00:00,21.3,0.0,1011.9,31.4,290.0,55.0,7.6
2022-08-27 17:00:00,21.3,0.0,1011.9,31.4,290.0,55.0,7.6
2022-08-27 18:00:00,21.2,0.0,1010.2,33.4,0.0,52.0,0.0
2022-08-27 19:00:00,19.5,0.0,1009.1,35.0,120.0,44.0,5.4
2022-08-27 20:00:00,18.6,0.0,1009.1,35.0,120.0,38.0,5.4
2022-08-27 21:00:00,19.3,0.0,1008.1,35.3,190.0,39.0,13.0
2022-08-27 22:00:00,18.0,0.0,1007.1,35.3,150.0,36.0,7.6
2022-08-27 23:00:00,19.8,0.0,1006.8,35.0,170.0,41.0,22.3
2022-08-28 00:00:00,20.0,0.0,1007.2,32.0,160.0,49.0,25.9
2022-08-28 01:00:00,22.3,0.0,1007.9,29.8,150.0,64.0,27.7
2022-08-28 02:00:00,22.3,0.0,1007.9,29.8,150.0,64.0,27.7
2022-08-28 03:00:00,23.2,0.0,1009.2,27.6,160.0,77.0,24.1
2022-08-28 04:00:00,23.4,0.0,1009.8,26.7,170.0,82.0,16.6
2022-08-28 05:00:00,23.4,0.0,1009.8,26.7,170.0,82.0,16.6
2022-08-28 06:00:00,23.5,0.0,1009.5,25.8,160.0,87.0,11.2
2022-08-28 07:00:00,23.5,0.0,1009.5,24.7,160.0,93.0,5.4
2022-08-28 08:00:00,24.1,0.0,1009.1,24.3,120.0,99.0,5.4
2022-08-28 09:00:00,24.1,0.0,1009.1,24.3,120.0,99.0,5.4
2022-08-28 10:00:00,24.5,0.0,1009.1,24.7,200.0,99.0,5.4
2022-08-28 11:00:00,23.0,0.0,1009.5,24.0,180.0,94.0,5.4
2022-08-28 12:00:00,23.3,0.0,1009.8,23.5,140.0,99.0,5.4
2022-08-28 13:00:00,25.0,0.0,1010.6,26.0,170.0,94.0,14.8
2022-08-28 14:00:00,23.4,0.0,1010.6,27.8,180.0,77.0,14.8
2022-08-28 15:00:00,23.4,0.0,1010.6,27.8,180.0,77.0,14.8
2022-08-28 16:00:00,22.1,0.0,1010.2,31.0,190.0,59.0,16.6
2022-08-28 17:00:00,21.2,0.0,1010.2,31.3,200.0,55.0,9.4
2022-08-28 18:00:00,19.2,0.0,1009.2,34.4,170.0,46.0,18.4
2022-08-28 19:00:00,18.5,0.0,1008.1,35.4,130.0,37.0,20.5
2022-08-28 20:00:00,18.5,0.0,1008.1,35.4,130.0,37.0,20.5
2022-08-28 21:00:00,18.1,0.0,1007.4,36.0,190.0,35.0,22.3
2022-08-28 22:00:00,18.5,0.0,1006.7,35.4,170.0,37.0,14.8
2022-08-28 23:00:00,18.8,0.0,1006.4,34.4,160.0,38.0,18.4
2022-08-29 00:00:00,21.5,0.2,1006.8,32.0,160.0,54.0,18.4
2022-08-29 01:00:00,22.4,0.0,1007.2,30.0,140.0,64.0,24.1
2022-08-29 02:00:00,22.4,0.0,1007.2,30.0,140.0,64.0,24.1
2022-08-29 03:00:00,22.4,0.0,1008.8,27.7,150.0,73.0,16.6
2022-08-29 04:00:00,22.9,0.0,1008.8,26.2,150.0,82.0,11.2
2022-08-29 05:00:00,23.7,0.0,1008.8,25.5,160.0,90.0,11.2
2022-08-29 06:00:00,23.9,0.0,1009.5,24.8,0.0,95.0,0.0
2022-08-29 07:00:00,23.9,0.0,1009.5,24.8,0.0,95.0,0.0
2022-08-29 08:00:00,24.0,0.0,1009.8,24.2,0.0,99.0,0.0
2022-08-29 09:00:00,24.2,0.0,1009.8,24.4,80.0,99.0,7.6
2022-08-29 10:00:00,24.1,0.0,1009.8,24.3,80.0,99.0,7.6
2022-08-29 11:00:00,25.0,0.0,1010.1,25.0,80.0,100.0,7.6
2022-08-29 12:00:00,24.5,0.0,1011.3,24.7,0.0,99.0,0.0
2022-08-29 13:00:00,24.5,0.0,1011.3,24.7,0.0,99.0,0.0
2022-08-29 14:00:00,23.9,0.0,1011.3,27.7,210.0,80.0,7.6
2022-08-29 15:00:00,23.2,0.0,1011.5,29.7,190.0,68.0,9.4
2022-08-29 16:00:00,23.2,0.0,1011.5,29.7,190.0,68.0,9.4
2022-08-29 17:00:00,22.1,0.0,1011.9,31.0,0.0,59.0,0.0
2022-08-29 18:00:00,20.3,0.0,1010.2,34.3,200.0,44.0,14.8
2022-08-29 19:00:00,19.3,0.0,1009.5,35.3,0.0,39.0,0.0
2022-08-29 20:00:00,19.3,0.0,1009.1,36.0,150.0,39.0,5.4
2022-08-29 21:00:00,18.6,0.0,1009.1,36.0,150.0,36.0,5.4
2022-08-29 22:00:00,18.0,0.0,1008.4,36.4,180.0,34.0,9.4
2022-08-29 23:00:00,22.9,0.2,1008.5,31.3,150.0,61.0,24.1
2022-08-30 00:00:00,22.8,0.0,1008.9,29.6,140.0,67.0,20.5
2022-08-30 01:00:00,22.8,0.0,1008.9,29.6,140.0,67.0,20.5
2022-08-30 02:00:00,24.1,0.0,1011.3,27.0,150.0,84.0,16.6
2022-08-30 03:00:00,24.1,0.0,1011.6,26.8,140.0,85.0,13.0
2022-08-30 04:00:00,24.0,0.0,1011.6,25.4,120.0,92.0,9.4
2022-08-30 05:00:00,24.2,0.0,1012.2,25.8,140.0,91.0,9.4
2022-08-30 06:00:00,24.2,0.0,1012.2,25.8,140.0,91.0,9.4
2022-08-30 07:00:00,24.4,0.4,1012.5,26.2,160.0,90.0,13.0
2022-08-30 08:00:00,25.0,3.5,1012.8,26.0,150.0,94.0,9.4
2022-08-30 09:00:00,25.1,0.6,1012.5,26.0,150.0,95.0,11.2
2022-08-30 10:00:00,25.1,0.0,1012.5,26.0,150.0,95.0,11.2
2022-08-30 11:00:00,25.0,0.2,1012.5,26.0,140.0,94.0,9.4
2022-08-30 12:00:00,25.0,2.1,1013.0,25.0,150.0,100.0,9.4
2022-08-30 13:00:00,25.6,0.2,1013.3,25.8,110.0,99.0,7.6
2022-08-30 14:00:00,25.3,0.0,1014.0,26.9,130.0,91.0,11.2
2022-08-30 15:00:00,23.0,0.1,1014.0,30.0,190.0,66.0,18.4
2022-08-30 16:00:00,22.1,0.2,1014.0,31.0,230.0,59.0,18.4
2022-08-30 17:00:00,22.0,1.7,1013.9,31.6,230.0,57.0,16.6
2022-08-30 18:00:00,23.2,0.6,1014.0,29.7,70.0,68.0,14.8
2022-08-30 19:00:00,23.0,25.1,1014.1,23.0,140.0,100.0,18.4
2022-08-30 20:00:00,23.2,7.6,1013.8,23.4,100.0,99.0,16.6
2022-08-30 21:00:00,24.0,0.0,1014.1,24.0,110.0,100.0,13.0
2022-08-30 22:00:00,24.3,0.0,1013.7,24.5,80.0,99.0,9.4
2022-08-30 23:00:00,23.6,0.0,1013.8,24.8,0.0,93.0,0.0
2022-08-31 00:00:00,24.5,0.4,1014.1,24.8,10.0,98.0,5.4
2022-08-31 01:00:00,24.5,0.0,1014.1,24.8,10.0,98.0,5.4
2022-08-31 02:00:00,24.5,0.0,1015.4,24.8,10.0,98.0,5.4
2022-08-31 03:00:00,24.4,0.0,1015.3,24.7,50.0,98.0,5.4
2022-08-31 04:00:00,24.4,0.0,1015.3,24.7,50.0,98.0,5.4
2022-08-31 05:00:00,24.0,0.0,1016.3,25.0,60.0,94.0,7.6
2022-08-31 06:00:00,25.0,0.3,1016.1,25.0,70.0,100.0,13.0
2022-08-31 07:00:00,24.4,0.2,1015.9,24.6,80.0,99.0,9.4
2022-08-31 08:00:00,24.0,0.8,1015.9,24.2,90.0,99.0,9.4
2022-08-31 09:00:00,23.8,0.7,1015.9,24.0,80.0,99.0,7.6
2022-08-31 10:00:00,23.8,0.8,1015.9,24.0,80.0,99.0,7.6
2022-08-31 11:00:00,23.8,0.1,1015.9,24.0,60.0,99.0,5.4
2022-08-31 12:00:00,23.6,0.2,1016.2,23.8,40.0,99.0,5.4
2022-08-31 13:00:00,23.6,0.0,1016.2,23.8,40.0,99.0,5.4
2022-08-31 14:00:00,23.3,0.0,1016.5,25.1,40.0,90.0,5.4
2022-08-31 15:00:00,24.1,0.0,1016.7,28.7,110.0,76.0,11.2
2022-08-31 16:00:00,24.1,0.0,1016.7,28.7,110.0,76.0,11.2
2022-08-31 17:00:00,21.2,0.2,1016.0,31.0,150.0,56.0,7.6
2022-08-31 18:00:00,21.2,0.0,1016.0,31.0,150.0,56.0,7.6
2022-08-31 19:00:00,21.9,0.0,1013.9,33.6,150.0,54.0,7.6
2022-08-31 20:00:00,19.3,0.0,1013.9,33.6,150.0,43.0,7.6
2022-08-31 21:00:00,19.4,0.0,1013.2,33.7,180.0,43.0,18.4
2022-08-31 22:00:00,21.3,0.5,1012.6,33.8,190.0,48.0,16.6
2022-08-31 23:00:00,21.4,0.0,1012.6,33.2,190.0,50.0,18.4
2022-09-01 00:00:00,20.5,0.0,1013.0,29.0,60.0,60.0,13.0
2022-09-01 01:00:00,21.1,0.0,1014.1,27.0,80.0,70.0,11.2
2022-09-01 02:00:00,22.7,0.0,1014.7,25.8,60.0,83.0,13.0
2022-09-01 03:00:00,21.8,0.0,1015.4,24.3,40.0,86.0,7.6
2022-09-01 04:00:00,22.0,0.0,1015.4,24.1,0.0,88.0,0.0
2022-09-01 05:00:00,22.1,0.0,1016.0,24.0,30.0,89.0,5.4
2022-09-01 06:00:00,22.1,0.0,1016.0,24.0,30.0,89.0,5.4
2022-09-01 07:00:00,22.6,0.0,1014.3,23.3,0.0,96.0,0.0
2022-09-01 08:00:00,22.6,0.0,1014.3,23.3,0.0,96.0,0.0
2022-09-01 09:00:00,23.0,0.0,1014.3,23.0,0.0,100.0,0.0
2022-09-01 10:00:00,23.2,0.0,1014.3,23.7,0.0,97.0,0.0
2022-09-01 11:00:00,23.0,0.0,1014.6,24.0,60.0,94.0,9.4
2022-09-01 12:00:00,23.0,0.0,1015.4,24.2,50.0,93.0,7.6
2022-09-01 13:00:00,24.2,0.0,1015.8,25.4,60.0,93.0,9.4
2022-09-01 14:00:00,24.2,0.0,1015.8,25.4,60.0,93.0,9.4
2022-09-01 15:00:00,24.4,0.0,1016.1,27.3,120.0,84.0,7.6
2022-09-01 16:00:00,23.7,0.0,1016.1,28.3,120.0,76.0,7.6
2022-09-01 17:00:00,21.9,0.0,1015.7,30.0,110.0,62.0,13.0
2022-09-01 18:00:00,21.5,0.0,1015.0,31.6,140.0,55.0,16.6
2022-09-01 19:00:00,20.0,0.0,1014.3,32.0,120.0,49.0,9.4
2022-09-01 20:00:00,19.9,0.0,1011.9,32.7,220.0,47.0,9.4
2022-09-01 21:00:00,19.9,0.0,1011.9,32.7,220.0,47.0,9.4
2022-09-01 22:00:00,19.7,0.0,1011.3,32.8,200.0,46.0,9.4
2022-09-01 23:00:00,20.2,0.0,1010.9,33.4,130.0,46.0,13.0
2022-09-02 00:00:00,19.5,0.0,1011.3,29.2,180.0,56.0,13.0
2022-09-02 01:00:00,19.5,0.1,1011.3,29.2,180.0,56.0,13.0
2022-09-02 02:00:00,22.5,0.0,1012.7,26.9,160.0,77.0,11.2
2022-09-02 03:00:00,23.0,0.0,1013.0,25.7,150.0,85.0,9.4
2022-09-02 04:00:00,23.0,0.0,1013.0,25.7,150.0,85.0,9.4
2022-09-02 05:00:00,23.4,0.0,1013.3,25.5,110.0,88.0,5.4
2022-09-02 06:00:00,23.1,0.0,1013.2,25.0,60.0,89.0,5.4
2022-09-02 07:00:00,22.4,0.0,1012.6,22.9,0.0,97.0,0.0
2022-09-02 08:00:00,22.4,0.0,1012.6,22.9,0.0,97.0,0.0
2022-09-02 09:00:00,23.0,0.0,1012.6,24.0,360.0,94.0,5.4
2022-09-02 10:00:00,23.2,0.0,1013.0,23.7,0.0,97.0,0.0
2022-09-02 11:00:00,22.6,0.0,1013.3,22.8,0.0,99.0,0.0
2022-09-02 12:00:00,23.8,0.0,1014.0,24.0,0.0,99.0,0.0
2022-09-02 13:00:00,23.8,0.0,1014.0,24.0,0.0,99.0,0.0
2022-09-02 14:00:00,24.5,0.0,1014.4,25.7,0.0,93.0,0.0
2022-09-02 15:00:00,24.0,0.0,1014.7,26.7,210.0,85.0,5.4
2022-09-02 16:00:00,21.7,0.0,1014.7,30.9,0.0,58.0,0.0
2022-09-02 17:00:00,20.4,0.0,1015.0,32.1,0.0,50.0,0.0
2022-09-02 18:00:00,20.4,0.0,1013.9,32.1,0.0,50.0,0.0
2022-09-02 19:00:00,18.1,0.0,1014.0,34.0,180.0,39.0,13.0
2022-09-02 20:00:00,18.1,0.0,1013.0,34.0,180.0,39.0,13.0
2022-09-02 21:00:00,17.6,0.0,1012.0,33.9,140.0,38.0,13.0
2022-09-02 22:00:00,18.2,0.0,1011.9,34.6,180.0,38.0,11.2
2022-09-02 23:00:00,17.1,0.8,1011.2,34.3,150.0,36.0,13.0
2022-09-03 00:00:00,18.1,0.0,1011.3,32.7,150.0,42.0,13.0
2022-09-03 01:00:00,22.2,0.0,1012.3,30.3,160.0,62.0,18.4
2022-09-03 02:00:00,21.6,0.0,1013.3,28.8,150.0,65.0,13.0
2022-09-03 03:00:00,23.3,0.0,1015.0,27.3,170.0,79.0,11.2
2022-09-03 04:00:00,23.3,0.0,1015.0,27.3,170.0,79.0,11.2
2022-09-03 05:00:00,24.0,0.0,1015.3,26.9,160.0,84.0,11.2
2022-09-03 06:00:00,24.3,0.0,1015.6,25.7,150.0,92.0,7.6
2022-09-03 07:00:00,24.3,0.0,1015.6,25.0,0.0,96.0,0.0
2022-09-03 08:00:00,24.6,0.0,1015.2,24.8,0.0,99.0,0.0
2022-09-03 09:00:00,24.5,0.0,1015.6,24.7,0.0,99.0,0.0
2022-09-03 10:00:00,25.0,0.0,1015.2,25.0,40.0,100.0,5.4
2022-09-03 11:00:00,24.5,0.0,1015.6,24.7,30.0,99.0,5.4
2022-09-03 12:00:00,24.8,0.0,1016.4,25.0,0.0,99.0,0.0
2022-09-03 13:00:00,24.8,0.0,1016.4,25.0,0.0,99.0,0.0
2022-09-03 14:00:00,24.4,0.0,1017.4,27.3,120.0,84.0,5.4
2022-09-03 15:00:00,24.4,0.0,1017.4,27.3,120.0,84.0,5.4
2022-09-03 16:00:00,22.8,0.1,1017.7,30.1,40.0,65.0,7.6
2022-09-03 17:00:00,20.9,0.1,1017.0,31.0,50.0,55.0,9.4
2022-09-03 18:00:00,19.6,0.0,1015.3,33.1,50.0,45.0,11.2
2022-09-03 19:00:00,19.6,1.8,1015.3,33.1,50.0,45.0,11.2
2022-09-03 20:00:00,19.2,6.6,1014.0,32.3,140.0,46.0,16.6
2022-09-03 21:00:00,19.2,1.2,1014.0,32.3,140.0,46.0,16.6
2022-09-03 22:00:00,23.0,1.0,1015.8,25.7,40.0,85.0,16.6
2022-09-03 23:00:00,23.0,0.3,1015.8,25.7,40.0,85.0,16.6
2022-09-04 00:00:00,23.4,1.0,1016.2,23.9,30.0,97.0,13.0
2022-09-04 01:00:00,22.9,0.5,1016.2,23.4,50.0,97.0,9.4
2022-09-04 02:00:00,23.2,0.3,1016.8,23.4,60.0,99.0,7.6
2022-09-04 03:00:00,22.8,0.0,1017.2,23.1,100.0,98.0,13.0
2022-09-04 04:00:00,22.7,0.0,1017.1,22.9,210.0,99.0,7.6
2022-09-04 05:00:00,22.7,0.0,1017.1,22.9,210.0,99.0,7.6
2022-09-04 06:00:00,23.0,0.0,1016.7,23.0,230.0,100.0,5.4
2022-09-04 07:00:00,22.7,0.0,1015.0,22.9,360.0,99.0,5.4
2022-09-04 08:00:00,22.7,0.0,1015.3,22.9,0.0,99.0,0.0
2022-09-04 09:00:00,22.5,0.0,1015.4,22.7,0.0,99.0,0.0
2022-09-04 10:00:00,22.5,0.0,1015.4,22.7,0.0,99.0,0.0
2022-09-04 11:00:00,22.3,0.0,1015.6,22.5,0.0,99.0,0.0
2022-09-04 12:00:00,22.3,0.0,1016.2,22.5,330.0,99.0,5.4
2022-09-04 13:00:00,22.3,0.0,1016.2,22.5,330.0,99.0,5.4
2022-09-04 14:00:00,23.2,0.0,1016.5,23.5,320.0,98.0,7.6
2022-09-04 15:00:00,23.2,0.0,1016.5,23.5,320.0,98.0,7.6
2022-09-04 16:00:00,22.4,0.0,1016.9,25.7,310.0,82.0,9.4
2022-09-04 17:00:00,22.4,0.0,1016.9,25.7,310.0,82.0,9.4
2022-09-04 18:00:00,21.6,0.0,1016.1,28.1,260.0,68.0,9.4
2022-09-04 19:00:00,19.9,0.0,1015.4,29.0,180.0,58.0,5.4
2022-09-04 20:00:00,19.3,0.0,1014.4,29.9,90.0,53.0,5.4
2022-09-04 21:00:00,20.4,0.0,1012.7,30.1,160.0,56.0,7.6
2022-09-04 22:00:00,20.4,0.0,1012.7,30.1,160.0,56.0,7.6
2022-09-04 23:00:00,21.1,0.0,1012.4,28.6,180.0,64.0,9.4
2022-09-05 00:00:00,21.1,0.0,1012.4,28.6,180.0,64.0,9.4
2022-09-05 01:00:00,21.7,0.0,1013.1,26.9,180.0,73.0,14.8
2022-09-05 02:00:00,21.9,0.0,1013.5,25.2,180.0,82.0,14.8
2022-09-05 03:00:00,22.3,0.0,1015.2,24.8,170.0,86.0,9.4
2022-09-05 04:00:00,22.7,0.0,1014.1,23.9,230.0,93.0,7.6
2022-09-05 05:00:00,22.7,0.0,1014.1,23.9,230.0,93.0,7.6
2022-09-05 06:00:00,22.4,0.0,1012.7,23.6,210.0,93.0,14.8
2022-09-05 07:00:00,22.1,0.0,1012.4,22.9,280.0,95.0,9.4
2022-09-05 08:00:00,22.2,0.0,1012.7,22.7,240.0,97.0,7.6
2022-09-05 09:00:00,22.0,0.0,1012.7,22.5,240.0,97.0,9.4
2022-09-05 10:00:00,22.0,0.0,1012.7,22.5,240.0,97.0,9.4
2022-09-05 11:00:00,21.7,0.0,1013.8,21.9,0.0,99.0,0.0
2022-09-05 12:00:00,21.8,0.0,1014.4,22.6,0.0,95.0,0.0
2022-09-05 13:00:00,21.7,0.0,1014.8,24.2,0.0,86.0,0.0
2022-09-05 14:00:00,21.2,0.0,1015.1,26.2,0.0,74.0,0.0
2022-09-05 15:00:00,21.2,0.0,1015.1,26.2,0.0,74.0,0.0
2022-09-05 16:00:00,20.0,0.0,1015.4,28.0,230.0,62.0,7.6
2022-09-05 17:00:00,19.8,0.0,1014.7,29.8,230.0,55.0,11.2
2022-09-05 18:00:00,19.4,0.0,1014.3,31.8,260.0,48.0,7.6
2022-09-05 19:00:00,19.4,0.0,1014.3,31.8,260.0,48.0,7.6
2022-09-05 20:00:00,20.9,0.0,1012.6,32.7,160.0,50.0,18.4
2022-09-05 21:00:00,20.9,0.0,1012.6,32.7,160.0,50.0,18.4
2022-09-05 22:00:00,20.5,0.0,1012.7,31.6,180.0,52.0,20.5
2022-09-05 23:00:00,20.6,0.0,1012.7,31.0,180.0,54.0,22.3
2022-09-06 00:00:00,19.7,0.0,1012.7,29.7,180.0,55.0,20.5
2022-09-06 01:00:00,19.4,0.0,1012.7,28.2,190.0,59.0,13.0
2022-09-06 02:00:00,20.8,0.0,1013.7,27.0,180.0,69.0,13.0
2022-09-06 03:00:00,22.0,0.0,1014.4,26.1,200.0,78.0,13.0
2022-09-06 04:00:00,22.5,0.0,1014.7,25.2,220.0,85.0,11.2
2022-09-06 05:00:00,21.8,0.0,1015.0,24.5,220.0,85.0,11.2
2022-09-06 06:00:00,22.1,0.0,1015.0,23.7,230.0,91.0,11.2
2022-09-06 07:00:00,22.5,0.0,1015.0,23.5,240.0,94.0,9.4
2022-09-06 08:00:00,22.5,0.0,1015.0,23.5,240.0,94.0,9.4
2022-09-06 09:00:00,23.0,0.0,1015.0,24.0,240.0,94.0,13.0
2022-09-06 10:00:00,22.0,0.0,1015.7,23.6,280.0,91.0,7.6
2022-09-06 11:00:00,21.8,0.0,1015.8,23.2,260.0,92.0,9.4
2022-09-06 12:00:00,21.9,0.0,1016.4,23.5,240.0,91.0,7.6
2022-09-06 13:00:00,21.9,0.0,1016.4,23.5,240.0,91.0,7.6
2022-09-06 14:00:00,21.8,0.0,1016.8,25.1,270.0,82.0,7.6
2022-09-06 15:00:00,20.4,0.0,1017.8,28.4,310.0,62.0,7.6
2022-09-06 16:00:00,20.1,0.0,1017.8,30.1,210.0,55.0,7.6
2022-09-06 17:00:00,18.9,0.0,1017.0,30.9,0.0,49.0,0.0
2022-09-06 18:00:00,18.1,0.0,1016.7,32.7,140.0,42.0,14.8
2022-09-06 19:00:00,18.1,0.0,1016.7,32.7,140.0,42.0,14.8
2022-09-06 20:00:00,18.7,0.0,1015.7,33.3,0.0,42.0,0.0
2022-09-06 21:00:00,18.0,0.0,1015.0,33.9,200.0,39.0,14.8
2022-09-06 22:00:00,17.9,0.0,1015.0,34.2,180.0,38.0,11.2
2022-09-06 23:00:00,17.8,0.0,1015.0,33.2,140.0,40.0,14.8
2022-09-07 00:00:00,20.9,0.0,1016.0,31.3,180.0,54.0,24.1
2022-09-07 01:00:00,21.8,0.0,1016.0,27.5,190.0,71.0,14.8
2022-09-07 02:00:00,22.3,0.0,1016.5,26.2,170.0,79.0,14.8
2022-09-07 03:00:00,22.5,0.0,1018.0,25.8,200.0,82.0,13.0
2022-09-07 04:00:00,22.5,0.0,1017.7,25.8,200.0,82.0,13.0
2022-09-07 05:00:00,22.6,0.0,1017.6,25.1,190.0,86.0,13.0
2022-09-07 06:00:00,22.6,0.0,1018.0,24.7,220.0,88.0,9.4
2022-09-07 07:00:00,22.8,0.0,1017.0,24.4,220.0,91.0,7.6
2022-09-07 08:00:00,22.8,0.0,1016.3,24.2,230.0,92.0,7.6
2022-09-07 09:00:00,23.0,0.0,1016.0,24.0,210.0,94.0,5.4
2022-09-07 10:00:00,23.0,0.0,1016.0,24.2,200.0,93.0,11.2
2022-09-07 11:00:00,22.9,0.0,1015.7,23.4,220.0,97.0,5.4
2022-09-07 12:00:00,23.3,0.0,1016.4,23.8,0.0,97.0,0.0
2022-09-07 13:00:00,23.1,0.0,1016.1,25.6,250.0,86.0,5.4
2022-09-07 14:00:00,23.1,0.0,1016.1,25.6,250.0,86.0,5.4
2022-09-07 15:00:00,21.7,0.0,1016.7,30.0,0.0,61.0,0.0
2022-09-07 16:00:00,20.4,0.0,1016.4,31.4,0.0,52.0,0.0
2022-09-07 17:00:00,19.0,0.0,1014.9,33.3,40.0,43.0,11.2
2022-09-07 18:00:00,19.0,0.0,1014.9,33.3,40.0,43.0,11.2
2022-09-07 19:00:00,18.1,0.0,1014.3,34.0,70.0,39.0,9.4
2022-09-07 20:00:00,19.1,1.3,1013.0,31.8,0.0,47.0,0.0
2022-09-07 21:00:00,19.1,1.6,1013.0,31.8,0.0,47.0,0.0
2022-09-07 22:00:00,20.4,0.7,1012.2,32.5,220.0,49.0,14.8
2022-09-07 23:00:00,19.7,0.0,1012.0,31.4,230.0,50.0,9.4
2022-09-08 00:00:00,19.7,0.0,1012.0,31.4,230.0,50.0,9.4
2022-09-08 01:00:00,20.3,0.0,1011.6,30.0,250.0,56.0,13.0
2022-09-08 02:00:00,19.7,0.0,1012.3,28.8,270.0,58.0,7.6
2022-09-08 03:00:00,20.1,0.0,1013.0,26.0,0.0,70.0,0.0
2022-09-08 04:00:00,21.1,0.0,1013.6,26.1,80.0,74.0,9.4
2022-09-08 05:00:00,20.7,0.0,1012.9,24.2,0.0,81.0,0.0
2022-09-08 06:00:00,20.7,0.0,1012.9,24.2,0.0,81.0,0.0
2022-09-08 07:00:00,21.3,0.0,1012.3,24.0,360.0,85.0,5.4
2022-09-08 08:00:00,20.6,0.0,1011.6,23.7,0.0,83.0,0.0
2022-09-08 09:00:00,20.6,0.0,1011.6,23.7,0.0,83.0,0.0
2022-09-08 10:00:00,21.1,0.0,1011.0,22.6,0.0,91.0,0.0
2022-09-08 11:00:00,21.1,0.0,1011.0,21.8,330.0,96.0,5.4
2022-09-08 12:00:00,21.5,0.0,1011.0,22.5,330.0,94.0,5.4
2022-09-08 13:00:00,21.2,0.0,1011.3,26.4,0.0,73.0,0.0
2022-09-08 14:00:00,21.2,0.0,1011.3,26.4,0.0,73.0,0.0
2022-09-08 15:00:00,19.8,0.0,1011.2,30.5,80.0,53.0,9.4
2022-09-08 16:00:00,19.8,0.0,1011.2,30.5,80.0,53.0,9.4
2022-09-08 17:00:00,18.6,0.0,1009.8,33.2,90.0,42.0,11.2
2022-09-08 18:00:00,18.6,0.1,1009.8,33.2,90.0,42.0,11.2
2022-09-08 19:00:00,16.7,0.0,1007.8,34.3,60.0,38.0,16.6
2022-09-08 20:00:00,14.8,0.0,1006.4,35.0,50.0,31.0,13.0
2022-09-08 21:00:00,13.8,0.0,1006.4,35.0,50.0,28.0,13.0
2022-09-08 22:00:00,14.0,0.0,1005.5,33.7,80.0,28.0,11.2
2022-09-08 23:00:00,13.7,0.0,1005.5,33.7,80.0,30.0,11.2
2022-09-09 00:00:00,14.0,0.0,1005.6,30.3,80.0,32.0,7.6
2022-09-09 01:00:00,14.4,0.0,1005.6,30.3,80.0,38.0,7.6
2022-09-09 02:00:00,19.8,0.0,1006.8,26.9,130.0,65.0,11.2
2022-09-09 03:00:00,21.5,0.0,1007.2,25.4,140.0,79.0,7.6
2022-09-09 04:00:00,21.5,0.0,1007.2,25.4,140.0,79.0,7.6
2022-09-09 05:00:00,21.5,0.0,1007.5,24.2,140.0,85.0,9.4
2022-09-09 06:00:00,21.6,0.0,1007.1,23.7,170.0,88.0,7.6
2022-09-09 07:00:00,21.2,0.0,1006.4,22.6,0.0,92.0,0.0
2022-09-09 08:00:00,21.2,0.0,1006.4,22.6,0.0,92.0,0.0
2022-09-09 09:00:00,21.2,0.0,1006.1,23.9,260.0,85.0,5.4
