DT,prcp,pres,wdir,wspd,dwpt,rhum,temp
2022-10-30 00:00:00,0.0,1016.0,350.0,13.0,8.8,52.0,18.9
2022-10-30 01:00:00,0.0,1016.6,10.0,5.4,9.8,66.0,16.2
2022-10-30 02:00:00,0.0,1017.3,330.0,7.6,9.8,72.0,14.8
2022-10-30 03:00:00,0.0,1017.3,340.0,7.6,9.8,78.0,13.6
2022-10-30 04:00:00,0.0,1016.9,310.0,5.4,9.9,84.0,12.5
2022-10-30 05:00:00,0.0,1016.9,310.0,5.4,9.9,84.0,12.5
2022-10-30 06:00:00,0.0,1015.9,0.0,0.0,9.8,88.0,11.7
2022-10-30 07:00:00,0.0,1016.2,0.0,0.0,9.4,86.0,11.7
2022-10-30 08:00:00,0.0,1015.9,330.0,7.6,9.1,91.0,10.5
2022-10-30 09:00:00,0.0,1015.9,280.0,9.4,9.8,85.0,12.2
2022-10-30 10:00:00,0.0,1015.9,280.0,9.4,9.8,85.0,12.2
2022-10-30 11:00:00,0.0,1016.4,330.0,9.4,8.8,97.0,9.3
2022-10-30 12:00:00,0.0,1016.7,310.0,9.4,9.0,94.0,9.9
2022-10-30 13:00:00,0.0,1017.0,0.0,0.0,10.5,91.0,11.9
2022-10-30 14:00:00,0.0,1016.9,270.0,9.4,10.7,63.0,17.8
2022-10-30 15:00:00,0.0,1016.9,270.0,9.4,10.7,63.0,17.8
2022-10-30 16:00:00,0.0,1016.9,260.0,7.6,8.4,42.0,21.9
2022-10-30 17:00:00,0.0,1015.9,0.0,0.0,7.9,37.0,23.4
2022-10-30 18:00:00,0.0,1014.4,0.0,0.0,7.8,35.0,24.2
2022-10-30 19:00:00,0.0,1013.5,250.0,5.4,7.8,35.0,25.1
2022-10-30 20:00:00,0.0,1013.5,250.0,5.4,6.8,31.0,25.1
2022-10-30 21:00:00,0.0,1012.8,0.0,0.0,6.9,31.0,25.2
2022-10-30 22:00:00,0.0,1012.5,0.0,0.0,5.6,28.0,25.1
2022-10-30 23:00:00,0.0,1012.9,0.0,0.0,5.8,29.0,22.7
2022-10-31 00:00:00,0.0,1013.6,0.0,0.0,7.9,43.0,20.9
2022-10-31 01:00:00,0.0,1013.6,0.0,0.0,7.9,43.0,20.9
2022-10-31 02:00:00,0.0,1014.5,0.0,0.0,9.3,63.0,16.4
2022-10-31 03:00:00,0.0,1015.2,0.0,0.0,9.3,64.0,16.1
2022-10-31 04:00:00,0.0,1015.2,0.0,0.0,9.5,70.0,14.9
2022-10-31 05:00:00,0.0,1015.2,0.0,0.0,9.5,70.0,14.9
2022-10-31 06:00:00,0.0,1014.8,0.0,0.0,9.4,77.0,13.4
2022-10-31 07:00:00,0.0,1014.4,0.0,0.0,9.9,87.0,12.0
2022-10-31 08:00:00,0.0,1014.4,340.0,5.4,10.2,90.0,11.8
2022-10-31 09:00:00,0.0,1014.4,0.0,0.0,10.0,90.0,11.6
2022-10-31 10:00:00,0.0,1014.4,0.0,0.0,10.0,90.0,11.6
2022-10-31 11:00:00,0.0,1014.8,340.0,11.2,9.8,91.0,11.2
2022-10-31 12:00:00,0.0,1015.6,330.0,9.4,9.9,93.0,11.0
2022-10-31 13:00:00,0.0,1016.3,340.0,7.6,10.9,88.0,12.8
2022-10-31 14:00:00,0.0,1016.9,350.0,5.4,12.1,71.0,17.4
2022-10-31 15:00:00,0.0,1016.9,350.0,5.4,12.1,71.0,17.4
2022-10-31 16:00:00,0.0,1016.4,120.0,5.4,12.4,51.0,23.1
2022-10-31 17:00:00,0.0,1016.4,120.0,5.4,12.4,51.0,23.1
2022-10-31 18:00:00,0.0,1014.7,0.0,0.0,8.5,34.0,25.5
2022-10-31 19:00:00,0.0,1013.7,100.0,9.4,8.5,34.0,26.1
2022-10-31 20:00:00,0.0,1013.7,100.0,9.4,7.7,31.0,26.1
2022-10-31 21:00:00,0.0,1013.4,110.0,11.2,7.6,30.0,26.6
2022-10-31 22:00:00,0.0,1013.4,70.0,9.4,7.8,32.0,25.7
2022-10-31 23:00:00,0.0,1014.1,100.0,11.2,8.6,38.0,23.8
2022-11-01 00:00:00,0.0,1014.1,100.0,11.2,8.6,38.0,23.8
2022-11-01 01:00:00,0.0,1015.6,120.0,11.2,9.7,51.0,20.2
2022-11-01 02:00:00,0.0,1015.6,120.0,11.2,9.7,51.0,20.2
2022-11-01 03:00:00,0.2,1016.1,160.0,9.4,12.2,60.0,20.2
2022-11-01 04:00:00,0.0,1017.0,190.0,5.4,13.0,64.0,20.0
2022-11-01 05:00:00,0.0,1017.4,20.0,7.6,14.0,80.0,17.5
2022-11-01 06:00:00,0.0,1017.4,20.0,7.6,14.0,80.0,17.5
2022-11-01 07:00:00,0.0,1016.3,0.0,0.0,13.5,80.0,17.0
2022-11-01 08:00:00,0.2,1016.6,0.0,0.0,14.9,87.0,17.1
2022-11-01 09:00:00,0.3,1016.7,10.0,5.4,15.2,90.0,16.9
2022-11-01 10:00:00,0.7,1016.7,10.0,5.4,15.2,90.0,16.9
2022-11-01 11:00:00,0.9,1016.0,10.0,9.4,14.6,90.0,16.2
2022-11-01 12:00:00,0.0,1018.1,0.0,0.0,13.7,88.0,15.7
2022-11-01 13:00:00,0.0,1018.1,0.0,0.0,13.7,88.0,15.7
2022-11-01 14:00:00,0.0,1018.9,70.0,7.6,14.0,88.0,16.0
2022-11-01 15:00:00,0.0,1019.8,90.0,16.6,14.1,78.0,18.0
2022-11-01 16:00:00,0.0,1020.5,130.0,13.0,14.8,75.0,19.3
2022-11-01 17:00:00,0.0,1020.2,110.0,11.2,14.6,71.0,20.0
2022-11-01 18:00:00,0.0,1019.4,40.0,7.6,14.1,62.0,21.7
2022-11-01 19:00:00,0.0,1019.5,130.0,16.6,15.3,73.0,20.3
2022-11-01 20:00:00,0.0,1018.8,90.0,11.2,15.1,69.0,21.0
2022-11-01 21:00:00,0.0,1018.8,120.0,13.0,16.0,78.0,20.0
2022-11-01 22:00:00,0.0,1019.5,100.0,16.6,16.1,82.0,19.2
2022-11-01 23:00:00,0.0,1019.5,100.0,16.6,16.1,82.0,19.2
2022-11-02 00:00:00,0.0,1019.9,90.0,9.4,16.0,88.0,18.0
2022-11-02 01:00:00,0.0,1020.3,90.0,7.6,16.5,91.0,18.0
2022-11-02 02:00:00,0.0,1021.0,120.0,13.0,16.7,92.0,18.0
2022-11-02 03:00:00,0.0,1021.3,130.0,7.6,16.1,99.0,16.3
2022-11-02 04:00:00,0.0,1021.3,0.0,0.0,15.0,94.0,16.0
2022-11-02 05:00:00,0.0,1021.3,0.0,0.0,14.0,94.0,15.0
2022-11-02 06:00:00,0.0,1020.9,340.0,5.4,14.0,100.0,14.0
2022-11-02 07:00:00,0.0,1020.9,0.0,0.0,15.6,99.0,15.8
2022-11-02 08:00:00,0.0,1020.9,0.0,0.0,15.6,99.0,15.8
2022-11-02 09:00:00,0.0,1020.2,50.0,9.4,15.3,99.0,15.5
2022-11-02 10:00:00,0.0,1020.2,50.0,9.4,15.3,99.0,15.5
2022-11-02 11:00:00,0.0,1021.0,80.0,5.4,15.2,99.0,15.4
2022-11-02 12:00:00,0.0,1021.7,0.0,0.0,15.0,100.0,15.0
2022-11-02 13:00:00,0.0,1021.6,60.0,9.4,14.8,99.0,15.0
2022-11-02 14:00:00,0.0,1022.0,30.0,7.6,15.0,94.0,16.0
2022-11-02 15:00:00,0.0,1022.7,60.0,14.8,16.0,88.0,18.0
2022-11-02 16:00:00,0.0,1022.0,60.0,9.4,15.2,76.0,19.5
2022-11-02 17:00:00,0.0,1020.9,110.0,11.2,16.2,71.0,21.7
2022-11-02 18:00:00,0.0,1020.2,90.0,13.0,16.4,65.0,23.3
2022-11-02 19:00:00,0.0,1020.2,90.0,13.0,16.4,65.0,23.3
2022-11-02 20:00:00,0.0,1019.1,130.0,11.2,16.3,64.0,23.5
2022-11-02 21:00:00,0.0,1018.4,130.0,13.0,16.9,65.0,23.9
2022-11-02 22:00:00,0.0,1018.4,120.0,11.2,17.5,69.0,23.5
2022-11-02 23:00:00,0.0,1018.1,140.0,11.2,18.0,74.0,22.9
2022-11-03 00:00:00,0.0,1018.1,140.0,11.2,18.0,74.0,22.9
2022-11-03 01:00:00,0.0,1018.5,150.0,13.0,18.5,79.0,22.3
2022-11-03 02:00:00,0.0,1019.0,130.0,11.2,19.9,92.0,21.3
2022-11-03 03:00:00,0.0,1019.0,160.0,7.6,20.1,96.0,20.8
2022-11-03 04:00:00,0.0,1019.0,160.0,7.6,20.1,96.0,20.8
2022-11-03 05:00:00,0.2,1018.4,150.0,5.4,21.0,100.0,21.0
2022-11-03 06:00:00,0.0,1017.6,170.0,11.2,20.7,99.0,20.9
2022-11-03 07:00:00,0.0,1017.6,160.0,9.4,20.5,99.0,20.7
2022-11-03 08:00:00,0.0,1016.9,180.0,9.4,20.6,99.0,20.8
2022-11-03 09:00:00,0.0,1016.9,180.0,9.4,20.6,99.0,20.8
2022-11-03 10:00:00,0.0,1016.3,150.0,9.4,21.0,100.0,21.0
2022-11-03 11:00:00,0.0,1016.6,170.0,11.2,20.8,99.0,21.0
2022-11-03 12:00:00,0.0,1016.6,170.0,11.2,20.8,99.0,21.0
2022-11-03 13:00:00,0.0,1016.6,170.0,11.2,20.8,99.0,21.0
2022-11-03 14:00:00,0.0,1018.0,180.0,17.0,22.0,100.0,22.0
2022-11-03 15:00:00,0.1,1017.3,200.0,18.4,21.1,89.0,23.0
2022-11-03 16:00:00,0.2,1017.3,190.0,20.5,20.2,84.0,23.1
2022-11-03 17:00:00,0.1,1017.0,190.0,18.4,19.9,78.0,24.0
2022-11-03 18:00:00,0.0,1015.9,190.0,16.6,19.9,78.0,24.0
2022-11-03 19:00:00,0.0,1014.5,190.0,22.3,20.1,70.0,26.0
2022-11-03 20:00:00,0.0,1012.7,180.0,27.7,19.0,55.0,29.0
2022-11-03 21:00:00,0.0,1012.1,160.0,25.9,17.1,48.0,29.2
2022-11-03 22:00:00,0.0,1012.1,140.0,29.5,17.1,48.0,29.2
2022-11-03 23:00:00,0.0,1011.7,150.0,29.5,18.0,53.0,28.5
2022-11-04 00:00:00,0.0,1012.5,140.0,22.3,19.7,74.0,24.6
2022-11-04 01:00:00,0.0,1012.5,140.0,22.3,19.7,74.0,24.6
2022-11-04 02:00:00,0.0,1014.0,160.0,22.3,21.0,86.0,23.5
2022-11-04 03:00:00,0.0,1013.2,160.0,24.1,21.1,88.0,23.2
2022-11-04 04:00:00,0.0,1013.2,160.0,24.1,21.1,88.0,23.2
2022-11-04 05:00:00,0.1,1012.8,170.0,24.1,21.1,89.0,23.0
2022-11-04 06:00:00,0.0,1012.5,170.0,22.3,21.1,89.0,23.0
2022-11-04 07:00:00,0.1,1011.8,160.0,14.8,21.2,93.0,22.4
2022-11-04 08:00:00,0.1,1011.0,150.0,16.6,22.0,94.0,23.0
2022-11-04 09:00:00,0.0,1010.0,160.0,16.6,22.0,94.0,23.0
2022-11-04 10:00:00,0.0,1010.0,160.0,14.8,22.6,98.0,22.9
2022-11-04 11:00:00,0.1,1009.3,170.0,9.4,22.0,94.0,23.0
2022-11-04 12:00:00,0.2,1009.8,170.0,5.4,22.2,99.0,22.4
2022-11-04 13:00:00,0.4,1009.8,170.0,5.4,22.2,99.0,22.4
2022-11-04 14:00:00,0.3,1010.1,170.0,13.0,23.1,99.0,23.3
2022-11-04 15:00:00,0.5,1009.7,170.0,18.4,24.0,94.0,25.0
2022-11-04 16:00:00,0.4,1009.7,170.0,18.4,24.0,100.0,24.0
2022-11-04 17:00:00,0.2,1009.0,170.0,33.5,24.0,94.0,25.0
2022-11-04 18:00:00,0.0,1008.0,180.0,25.9,22.7,80.0,26.4
2022-11-04 19:00:00,0.3,1006.6,180.0,27.7,21.7,72.0,27.2
2022-11-04 20:00:00,0.2,1005.9,190.0,25.9,21.1,59.0,30.0
2022-11-04 21:00:00,0.0,1004.9,180.0,18.4,20.6,57.0,30.0
2022-11-04 22:00:00,0.0,1005.2,170.0,11.2,20.4,57.0,29.8
2022-11-04 23:00:00,0.0,1005.2,170.0,11.2,20.4,57.0,29.8
2022-11-05 00:00:00,0.0,1005.6,150.0,14.8,23.1,76.0,27.7
2022-11-05 01:00:00,0.0,1008.7,150.0,5.4,23.5,84.0,24.9
2022-11-05 02:00:00,0.0,1010.4,320.0,31.7,6.1,30.0,23.6
2022-11-05 03:00:00,0.0,1011.4,10.0,11.2,2.4,25.0,23.0
2022-11-05 04:00:00,0.0,1011.8,10.0,13.0,-0.5,21.0,21.8
2022-11-05 05:00:00,0.0,1011.8,10.0,13.0,-6.0,15.0,21.8
2022-11-05 06:00:00,0.0,1012.5,360.0,5.4,-8.0,14.0,18.4
2022-11-05 07:00:00,0.0,1012.1,0.0,0.0,-5.7,19.0,17.6
2022-11-05 08:00:00,0.0,1011.4,0.0,0.0,-5.3,22.0,16.5
2022-11-05 09:00:00,0.0,1011.4,0.0,0.0,-5.3,22.0,16.5
2022-11-05 10:00:00,0.0,1011.9,0.0,0.0,-0.5,37.0,14.0
2022-11-05 11:00:00,0.0,1012.3,300.0,5.4,1.4,44.0,13.4
2022-11-05 12:00:00,0.0,1013.0,310.0,7.6,3.1,58.0,11.1
2022-11-05 13:00:00,0.0,1013.8,340.0,11.2,1.2,47.0,12.2
2022-11-05 14:00:00,0.0,1014.3,0.0,0.0,1.2,47.0,17.6
2022-11-05 15:00:00,0.0,1014.3,0.0,0.0,-2.7,25.0,17.6
2022-11-05 16:00:00,0.0,1014.3,70.0,11.2,-3.6,20.0,20.7
2022-11-05 17:00:00,0.0,1013.3,80.0,14.8,1.1,27.0,20.8
2022-11-05 18:00:00,0.0,1012.3,140.0,7.6,1.7,26.0,22.1
2022-11-05 19:00:00,0.0,1012.3,140.0,7.6,1.7,26.0,22.1
2022-11-05 20:00:00,0.0,1009.6,220.0,5.4,-1.3,19.0,24.4
2022-11-05 21:00:00,0.0,1009.3,190.0,13.0,-1.5,18.0,25.2
2022-11-05 22:00:00,0.0,1009.3,180.0,14.8,-3.3,15.0,24.0
2022-11-05 23:00:00,0.0,1009.4,160.0,14.8,1.5,30.0,19.6
2022-11-06 00:00:00,0.0,1009.4,160.0,14.8,1.5,30.0,19.6
2022-11-06 01:00:00,0.0,1011.3,160.0,13.0,5.7,49.0,16.4
2022-11-06 02:00:00,0.0,1011.4,170.0,13.0,7.1,54.0,16.4
2022-11-06 03:00:00,0.0,1011.4,180.0,14.8,8.4,59.0,16.4
2022-11-06 04:00:00,0.0,1011.4,190.0,11.2,9.7,67.0,15.8
2022-11-06 05:00:00,0.0,1011.4,190.0,11.2,9.7,67.0,15.8
2022-11-06 06:00:00,0.0,1011.3,0.0,0.0,10.3,76.0,14.5
2022-11-06 07:00:00,0.0,1010.8,0.0,0.0,9.6,89.0,11.3
2022-11-06 08:00:00,0.0,1010.4,0.0,0.0,10.2,92.0,11.5
2022-11-06 09:00:00,0.0,1010.4,0.0,0.0,10.2,92.0,11.5
2022-11-06 10:00:00,0.0,1010.4,0.0,0.0,10.8,87.0,12.9
2022-11-06 11:00:00,0.0,1010.8,340.0,5.4,11.1,83.0,13.9
2022-11-06 12:00:00,0.0,1010.8,340.0,5.4,11.1,83.0,13.9
2022-11-06 13:00:00,0.0,1011.4,340.0,11.2,11.0,77.0,15.0
2022-11-06 14:00:00,0.0,1012.2,340.0,7.6,12.2,76.0,16.4
2022-11-06 15:00:00,0.0,1013.4,230.0,7.6,17.9,81.0,21.3
2022-11-06 16:00:00,0.0,1013.4,230.0,7.6,17.9,81.0,21.3
2022-11-06 17:00:00,0.0,1012.6,200.0,9.4,19.7,74.0,24.6
2022-11-06 18:00:00,0.0,1012.6,200.0,9.4,19.7,74.0,24.6
2022-11-06 19:00:00,0.0,1011.6,190.0,16.6,20.1,66.0,27.0
2022-11-06 20:00:00,0.0,1010.6,190.0,18.4,20.1,60.0,28.6
2022-11-06 21:00:00,0.0,1010.6,190.0,18.4,20.1,60.0,28.6
2022-11-06 22:00:00,0.0,1010.9,210.0,13.0,19.3,58.0,28.4
2022-11-06 23:00:00,0.0,1010.9,210.0,13.0,19.3,58.0,28.4
2022-11-07 00:00:00,0.0,1012.3,0.0,0.0,19.6,80.0,23.2
2022-11-07 01:00:00,0.0,1013.0,0.0,0.0,19.2,84.0,22.0
2022-11-07 02:00:00,0.0,1013.9,150.0,11.2,22.1,90.0,23.8
2022-11-07 03:00:00,0.0,1013.9,150.0,11.2,22.1,90.0,23.8
2022-11-07 04:00:00,0.0,1014.6,160.0,9.4,22.4,99.0,22.6
2022-11-07 05:00:00,0.0,1015.2,160.0,25.9,23.7,99.0,23.9
2022-11-07 06:00:00,0.0,1015.5,160.0,9.4,24.0,100.0,24.0
2022-11-07 07:00:00,0.0,1015.8,140.0,9.4,23.5,99.0,23.7
2022-11-07 08:00:00,0.0,1015.8,140.0,9.4,23.5,99.0,23.7
2022-11-07 09:00:00,0.0,1015.8,130.0,9.4,23.0,94.0,24.0
2022-11-07 10:00:00,0.3,1016.1,140.0,11.2,23.0,94.0,24.0
2022-11-07 11:00:00,0.3,1016.1,140.0,9.4,23.0,99.0,23.2
2022-11-07 12:00:00,0.6,1016.8,120.0,9.4,23.0,100.0,23.0
2022-11-07 13:00:00,0.5,1017.6,130.0,5.4,23.0,99.0,23.2
2022-11-07 14:00:00,0.1,1018.3,130.0,9.4,23.3,99.0,23.5
2022-11-07 15:00:00,0.9,1019.3,140.0,14.8,24.0,94.0,25.0
2022-11-07 16:00:00,2.4,1019.3,130.0,14.8,23.6,88.0,25.7
2022-11-07 17:00:00,0.3,1019.2,140.0,20.5,22.9,78.0,27.1
2022-11-07 18:00:00,0.0,1018.5,150.0,20.5,21.8,65.0,29.0
2022-11-07 19:00:00,0.3,1016.7,160.0,22.3,20.5,56.0,30.2
2022-11-07 20:00:00,0.2,1016.7,160.0,22.3,20.5,56.0,30.2
2022-11-07 21:00:00,0.7,1016.7,140.0,24.1,19.1,51.0,30.4
2022-11-07 22:00:00,0.0,1016.8,130.0,20.5,19.1,56.0,28.7
2022-11-07 23:00:00,0.0,1016.8,130.0,20.5,19.1,56.0,28.7
2022-11-08 00:00:00,0.0,1017.5,130.0,11.2,18.5,62.0,26.4
2022-11-08 01:00:00,0.0,1018.9,130.0,13.0,18.7,73.0,23.8
2022-11-08 02:00:00,0.0,1019.9,130.0,11.2,19.6,82.0,22.8
2022-11-08 03:00:00,0.0,1019.9,130.0,11.2,19.6,82.0,22.8
2022-11-08 04:00:00,0.0,1020.2,140.0,16.6,22.0,94.0,23.0
2022-11-08 05:00:00,0.0,1020.9,170.0,13.0,22.2,98.0,22.5
2022-11-08 06:00:00,0.0,1020.9,170.0,13.0,22.2,98.0,22.5
2022-11-08 07:00:00,0.0,1020.6,140.0,7.6,20.9,99.0,21.1
2022-11-08 08:00:00,0.0,1020.6,0.0,0.0,20.0,100.0,20.0
2022-11-08 09:00:00,0.0,1020.2,0.0,0.0,18.0,94.0,19.0
2022-11-08 10:00:00,0.0,1019.9,120.0,7.6,19.0,100.0,19.0
2022-11-08 11:00:00,0.0,1020.3,160.0,7.6,18.6,99.0,18.8
2022-11-08 12:00:00,0.0,1021.1,0.0,0.0,18.9,99.0,19.1
2022-11-08 13:00:00,0.0,1021.1,0.0,0.0,18.9,99.0,19.1
2022-11-08 14:00:00,0.0,1021.7,50.0,7.6,19.0,94.0,20.0
2022-11-08 15:00:00,0.0,1022.4,90.0,11.2,21.2,98.0,21.5
2022-11-08 16:00:00,0.0,1022.7,90.0,13.0,19.0,78.0,23.0
2022-11-08 17:00:00,0.1,1022.4,110.0,7.6,19.1,74.0,24.0
2022-11-08 18:00:00,0.2,1021.6,130.0,14.8,18.9,69.0,25.0
2022-11-08 19:00:00,0.4,1021.0,110.0,14.8,19.3,69.0,25.4
2022-11-08 20:00:00,0.1,1020.0,80.0,11.2,18.9,65.0,26.0
2022-11-08 21:00:00,0.2,1019.0,90.0,13.0,19.8,65.0,26.9
2022-11-08 22:00:00,0.1,1019.3,70.0,14.8,20.1,70.0,26.0
2022-11-08 23:00:00,0.2,1019.3,70.0,14.8,20.1,70.0,26.0
2022-11-09 00:00:00,0.0,1020.1,80.0,9.4,21.7,94.0,22.7
2022-11-09 01:00:00,0.0,1020.1,90.0,13.0,22.0,96.0,22.7
2022-11-09 02:00:00,0.5,1020.1,90.0,13.0,22.0,96.0,22.7
2022-11-09 03:00:00,0.5,1020.4,110.0,9.4,22.4,99.0,22.6
2022-11-09 04:00:00,0.0,1020.3,130.0,14.8,22.0,94.0,23.0
2022-11-09 05:00:00,0.0,1020.6,130.0,20.5,22.3,99.0,22.5
2022-11-09 06:00:00,0.0,1019.9,140.0,16.6,20.9,93.0,22.1
2022-11-09 07:00:00,0.0,1019.6,160.0,14.8,20.9,95.0,21.7
2022-11-09 08:00:00,0.0,1019.6,160.0,14.8,20.9,95.0,21.7
2022-11-09 09:00:00,0.0,1019.3,140.0,11.2,20.8,98.0,21.1
2022-11-09 10:00:00,0.0,1019.3,140.0,11.2,20.8,98.0,21.1
2022-11-09 11:00:00,0.0,1018.9,130.0,7.6,21.0,100.0,21.0
2022-11-09 12:00:00,0.0,1019.0,90.0,5.4,21.0,100.0,21.0
2022-11-09 13:00:00,0.0,1019.4,100.0,7.6,20.0,100.0,20.0
2022-11-09 14:00:00,0.0,1019.7,120.0,9.4,20.9,99.0,21.1
2022-11-09 15:00:00,0.2,1020.3,130.0,13.0,22.2,98.0,22.5
2022-11-09 16:00:00,0.4,1020.3,150.0,16.6,20.0,74.0,25.0
2022-11-09 17:00:00,0.4,1019.9,120.0,18.4,20.3,70.0,26.2
2022-11-09 18:00:00,0.2,1018.2,130.0,20.5,20.1,70.0,26.0
2022-11-09 19:00:00,0.0,1016.9,160.0,20.5,17.2,54.0,27.3
2022-11-09 20:00:00,0.0,1016.9,160.0,20.5,17.2,54.0,27.3
2022-11-09 21:00:00,0.0,1015.5,130.0,16.6,18.1,55.0,28.5
2022-11-09 22:00:00,0.0,1014.8,140.0,27.7,14.9,45.0,27.9
2022-11-09 23:00:00,0.0,1014.8,140.0,27.7,14.9,45.0,27.9
2022-11-10 00:00:00,0.0,1015.3,150.0,16.6,17.2,68.0,23.4
2022-11-10 01:00:00,0.0,1015.6,140.0,13.0,17.5,72.0,22.8
2022-11-10 02:00:00,0.0,1015.9,140.0,13.0,18.0,81.0,21.4
2022-11-10 03:00:00,0.0,1015.9,140.0,13.0,18.0,81.0,21.4
2022-11-10 04:00:00,0.0,1015.9,150.0,14.8,20.7,98.0,21.0
2022-11-10 05:00:00,0.0,1015.9,150.0,14.8,20.7,98.0,21.0
2022-11-10 06:00:00,0.0,1015.2,150.0,20.5,21.0,100.0,21.0
2022-11-10 07:00:00,0.0,1014.5,170.0,16.6,21.0,98.0,21.3
2022-11-10 08:00:00,0.0,1013.1,160.0,7.6,20.5,99.0,20.7
2022-11-10 09:00:00,0.0,1013.1,160.0,7.6,20.5,99.0,20.7
2022-11-10 10:00:00,0.0,1012.7,0.0,0.0,20.5,99.0,20.7
2022-11-10 11:00:00,0.0,1012.5,150.0,5.4,20.5,99.0,20.7
2022-11-10 12:00:00,0.0,1012.1,160.0,7.6,19.9,99.0,20.1
2022-11-10 13:00:00,0.0,1012.2,190.0,9.4,20.4,99.0,20.6
2022-11-10 14:00:00,0.0,1012.9,170.0,14.8,20.9,93.0,22.1
2022-11-10 15:00:00,0.0,1013.2,180.0,22.3,19.0,76.0,23.5
2022-11-10 16:00:00,0.1,1013.2,180.0,22.3,19.0,76.0,23.5
2022-11-10 17:00:00,0.0,1011.4,200.0,14.8,17.0,55.0,26.8
2022-11-10 18:00:00,0.0,1011.4,200.0,14.8,17.0,55.0,26.8
2022-11-10 19:00:00,0.0,1009.0,170.0,14.8,15.6,46.0,28.3
2022-11-10 20:00:00,0.0,1008.0,180.0,18.4,15.1,44.0,28.5
2022-11-10 21:00:00,0.0,1008.0,180.0,18.4,15.1,44.0,28.5
2022-11-10 22:00:00,0.0,1007.7,170.0,13.0,15.6,48.0,27.6
2022-11-10 23:00:00,0.0,1007.7,150.0,9.4,15.8,57.0,24.9
2022-11-11 00:00:00,0.0,1007.7,150.0,9.4,15.8,57.0,24.9
2022-11-11 01:00:00,0.0,1008.1,150.0,5.4,16.1,62.0,23.8
2022-11-11 02:00:00,0.0,1008.1,160.0,7.6,16.1,65.0,23.0
2022-11-11 03:00:00,0.0,1008.4,160.0,16.6,19.2,85.0,21.8
2022-11-11 04:00:00,0.0,1008.4,160.0,16.6,19.2,85.0,21.8
2022-11-11 05:00:00,0.0,1008.4,190.0,7.6,19.7,95.0,20.5
2022-11-11 06:00:00,0.0,1008.4,190.0,7.6,19.7,95.0,20.5
2022-11-11 07:00:00,0.0,1007.7,0.0,0.0,18.6,99.0,18.8
2022-11-11 08:00:00,0.0,1007.7,0.0,0.0,18.9,99.0,19.1
2022-11-11 09:00:00,0.0,1007.0,0.0,0.0,19.5,99.0,19.7
2022-11-11 10:00:00,0.0,1007.0,0.0,0.0,19.5,99.0,19.7
2022-11-11 11:00:00,0.0,1007.8,0.0,0.0,19.6,99.0,19.8
2022-11-11 12:00:00,0.0,1007.8,0.0,0.0,19.6,99.0,19.8
2022-11-11 13:00:00,0.0,1008.1,0.0,0.0,19.6,99.0,19.8
2022-11-11 14:00:00,0.1,1008.4,190.0,13.0,20.8,89.0,22.7
2022-11-11 15:00:00,0.2,1008.4,190.0,13.0,20.8,89.0,22.7
2022-11-11 16:00:00,0.7,1009.1,220.0,14.8,19.9,78.0,24.0
2022-11-11 17:00:00,3.0,1008.1,190.0,22.3,19.1,70.0,24.9
2022-11-11 18:00:00,2.7,1007.7,210.0,22.3,19.0,58.0,28.0
2022-11-11 19:00:00,0.2,1009.3,180.0,16.6,13.0,81.0,16.3
2022-11-11 20:00:00,0.2,1009.3,350.0,38.9,13.0,81.0,16.3
2022-11-11 21:00:00,2.8,1011.2,360.0,31.7,8.0,70.0,13.4
2022-11-11 22:00:00,4.0,1011.2,360.0,35.3,8.0,70.0,13.4
2022-11-11 23:00:00,0.0,1012.9,360.0,20.5,9.0,82.0,12.0
2022-11-12 00:00:00,0.0,1014.3,360.0,31.7,5.9,74.0,10.3
2022-11-12 01:00:00,0.0,1016.0,360.0,29.5,4.1,68.0,9.7
2022-11-12 02:00:00,0.0,1017.3,10.0,27.7,2.6,66.0,8.6
2022-11-12 03:00:00,0.0,1017.3,10.0,27.7,2.6,66.0,8.6
2022-11-12 04:00:00,0.0,1018.6,360.0,24.1,-0.2,57.0,7.8
2022-11-12 05:00:00,0.0,1018.9,10.0,22.3,-0.3,57.0,7.7
2022-11-12 06:00:00,0.0,1019.3,20.0,25.9,-1.9,52.0,7.3
2022-11-12 07:00:00,0.0,1019.9,10.0,22.3,-3.2,49.0,6.8
2022-11-12 08:00:00,0.0,1019.9,10.0,22.3,-3.2,49.0,6.8
2022-11-12 09:00:00,0.0,1020.7,10.0,18.4,-2.1,54.0,6.6
2022-11-12 10:00:00,0.0,1021.3,10.0,18.4,-1.5,57.0,6.4
2022-11-12 11:00:00,0.0,1022.1,360.0,24.1,-1.7,59.0,5.7
2022-11-12 12:00:00,0.0,1022.1,360.0,24.1,-1.7,59.0,5.7
2022-11-12 13:00:00,0.0,1024.2,10.0,20.5,-3.0,56.0,5.1
2022-11-12 14:00:00,0.0,1024.5,360.0,24.1,-2.1,50.0,7.7
2022-11-12 15:00:00,0.0,1025.5,10.0,18.4,-0.7,48.0,9.8
2022-11-12 16:00:00,0.0,1025.4,10.0,24.1,-0.6,42.0,11.9
2022-11-12 17:00:00,0.0,1024.7,350.0,22.3,-2.5,32.0,13.9
2022-11-12 18:00:00,0.0,1024.7,350.0,22.3,-2.5,32.0,13.9
