DT,dwpt,prcp,wdir,pres,rhum,temp,wspd
2022-02-24 01:00:00,15.0,0.0,0.0,1022.0,73.0,20.0,0.0
2022-02-24 02:00:00,14.1,0.0,0.0,1023.0,78.0,18.0,0.0
2022-02-24 03:00:00,15.0,0.0,0.0,1023.0,88.0,17.0,0.0
2022-02-24 04:00:00,14.0,0.0,0.0,1023.0,88.0,16.0,0.0
2022-02-24 05:00:00,14.0,0.0,0.0,1023.0,88.0,16.0,0.0
2022-02-24 06:00:00,15.0,0.0,0.0,1022.0,94.0,16.0,0.0
2022-02-24 07:00:00,13.0,0.0,0.0,1022.0,94.0,14.0,0.0
2022-02-24 08:00:00,12.1,0.0,0.0,1022.0,94.0,13.0,0.0
2022-02-24 09:00:00,12.0,0.0,0.0,1022.0,100.0,12.0,0.0
2022-02-24 10:00:00,11.1,0.0,0.0,1023.0,94.0,12.0,0.0
2022-02-24 11:00:00,12.0,0.0,0.0,1023.0,100.0,12.0,0.0
2022-02-24 12:00:00,11.1,0.0,0.0,1023.0,94.0,12.0,0.0
2022-02-24 13:00:00,12.0,0.0,0.0,1024.0,100.0,12.0,0.0
2022-02-24 14:00:00,14.0,0.0,0.0,1024.0,94.0,15.0,0.0
2022-02-24 15:00:00,16.0,0.0,0.0,1024.0,94.0,17.0,0.0
2022-02-24 16:00:00,17.0,0.0,200.0,1024.0,78.0,21.0,5.4
2022-02-24 17:00:00,16.1,0.0,210.0,1023.0,65.0,23.0,13.0
2022-02-24 18:00:00,15.9,0.0,210.0,1023.0,57.0,25.0,14.8
2022-02-24 19:00:00,15.1,0.0,240.0,1022.0,51.0,26.0,22.3
2022-02-24 20:00:00,15.1,0.0,220.0,1022.0,51.0,26.0,18.4
2022-02-24 21:00:00,15.1,0.0,200.0,1021.0,51.0,26.0,13.0
2022-02-24 22:00:00,15.0,0.0,200.0,1022.0,54.0,25.0,13.0
2022-02-24 23:00:00,15.0,0.0,200.0,1022.0,54.0,25.0,9.4
2022-02-25 00:00:00,15.1,0.0,0.0,1022.0,65.0,22.0,0.0
2022-02-25 01:00:00,15.1,0.0,0.0,1023.0,78.0,19.0,0.0
2022-02-25 02:00:00,15.1,0.0,0.0,1023.0,83.0,18.0,0.0
2022-02-25 03:00:00,15.0,0.0,0.0,1023.0,88.0,17.0,0.0
2022-02-25 04:00:00,14.0,0.0,0.0,1023.0,88.0,16.0,0.0
2022-02-25 05:00:00,13.0,0.0,0.0,1023.0,88.0,15.0,0.0
2022-02-25 06:00:00,14.0,0.0,0.0,1023.0,94.0,15.0,0.0
2022-02-25 07:00:00,13.0,0.0,0.0,1023.0,88.0,15.0,0.0
2022-02-25 08:00:00,12.1,0.0,0.0,1022.0,94.0,13.0,0.0
2022-02-25 09:00:00,13.0,0.0,0.0,1022.0,100.0,13.0,0.0
2022-02-25 10:00:00,15.0,0.0,230.0,1023.0,100.0,15.0,5.4
2022-02-25 11:00:00,15.0,0.0,260.0,1023.0,94.0,16.0,5.4
2022-02-25 12:00:00,16.0,0.0,240.0,1024.0,100.0,16.0,5.4
2022-02-25 13:00:00,16.0,0.0,0.0,1025.0,100.0,16.0,0.0
2022-02-25 14:00:00,16.0,0.1,0.0,1025.0,94.0,17.0,0.0
2022-02-25 15:00:00,17.0,0.1,240.0,1025.0,88.0,19.0,7.6
2022-02-25 16:00:00,16.9,0.2,230.0,1025.0,73.0,22.0,9.4
2022-02-25 17:00:00,17.0,0.2,250.0,1025.0,61.0,25.0,16.6
2022-02-25 18:00:00,17.0,0.3,220.0,1024.0,61.0,25.0,11.2
2022-02-25 19:00:00,17.0,0.0,210.0,1023.0,61.0,25.0,13.0
2022-02-25 20:00:00,17.0,0.0,320.0,1023.0,61.0,25.0,11.2
2022-02-25 21:00:00,15.9,0.0,0.0,1023.0,57.0,25.0,0.0
2022-02-25 22:00:00,15.9,0.0,350.0,1024.0,57.0,25.0,13.0
2022-02-25 23:00:00,15.1,0.0,330.0,1025.0,65.0,22.0,7.6
2022-02-26 00:00:00,14.1,0.0,320.0,1025.0,73.0,19.0,5.4
2022-02-26 01:00:00,13.1,0.0,340.0,1026.0,73.0,18.0,7.6
2022-02-26 02:00:00,12.9,0.0,340.0,1026.0,77.0,17.0,5.4
2022-02-26 03:00:00,12.0,0.0,340.0,1027.0,82.0,15.0,5.4
2022-02-26 04:00:00,11.0,0.0,360.0,1027.0,77.0,15.0,7.6
2022-02-26 05:00:00,10.0,0.0,0.0,1026.0,77.0,14.0,0.0
2022-02-26 06:00:00,9.1,0.0,0.0,1026.0,77.0,13.0,0.0
2022-02-26 07:00:00,8.1,0.0,0.0,1026.0,77.0,12.0,0.0
2022-02-26 08:00:00,8.0,0.0,0.0,1026.0,82.0,11.0,0.0
2022-02-26 09:00:00,6.9,0.0,0.0,1026.0,76.0,11.0,0.0
2022-02-26 10:00:00,6.0,0.0,350.0,1027.0,76.0,10.0,7.6
2022-02-26 11:00:00,5.0,0.0,0.0,1027.0,71.0,10.0,0.0
2022-02-26 12:00:00,4.9,0.0,0.0,1028.0,81.0,8.0,0.0
2022-02-26 13:00:00,5.0,0.0,0.0,1028.0,76.0,9.0,0.0
2022-02-26 14:00:00,5.1,0.0,10.0,1028.0,67.0,11.0,9.4
2022-02-26 15:00:00,3.1,0.0,20.0,1028.0,51.0,13.0,7.6
2022-02-26 16:00:00,2.9,0.0,0.0,1028.0,39.0,17.0,0.0
2022-02-26 17:00:00,1.0,0.0,0.0,1026.0,30.0,19.0,0.0
2022-02-26 18:00:00,1.3,0.0,0.0,1025.0,27.0,21.0,0.0
2022-02-26 19:00:00,3.1,0.0,0.0,1025.0,29.0,22.0,0.0
2022-02-26 20:00:00,5.9,0.0,310.0,1024.0,33.0,23.0,13.0
2022-02-26 21:00:00,5.0,0.0,340.0,1024.0,31.0,23.0,9.4
2022-02-26 22:00:00,7.0,0.0,360.0,1024.0,38.0,22.0,9.4
2022-02-26 23:00:00,7.0,0.0,0.0,1024.0,38.0,22.0,0.0
2022-02-27 00:00:00,7.0,0.0,0.0,1025.0,43.0,20.0,0.0
2022-02-27 01:00:00,8.0,0.0,0.0,1025.0,52.0,18.0,0.0
2022-02-27 02:00:00,7.1,0.0,0.0,1024.0,46.0,19.0,0.0
2022-02-27 03:00:00,8.0,0.0,0.0,1024.0,63.0,15.0,0.0
2022-02-27 04:00:00,8.1,0.0,0.0,1024.0,72.0,13.0,0.0
2022-02-27 05:00:00,8.1,0.0,0.0,1023.0,77.0,12.0,0.0
2022-02-27 06:00:00,8.1,0.0,0.0,1023.0,77.0,12.0,0.0
2022-02-27 07:00:00,8.0,0.0,0.0,1022.0,82.0,11.0,0.0
2022-02-27 08:00:00,7.9,0.0,0.0,1022.0,87.0,10.0,0.0
2022-02-27 09:00:00,6.9,0.0,0.0,1022.0,76.0,11.0,0.0
2022-02-27 10:00:00,7.1,0.0,0.0,1021.0,82.0,10.0,0.0
2022-02-27 11:00:00,7.0,0.0,0.0,1021.0,87.0,9.0,0.0
2022-02-27 12:00:00,6.9,0.0,0.0,1022.0,93.0,8.0,0.0
2022-02-27 13:00:00,7.9,0.0,0.0,1022.0,87.0,10.0,0.0
2022-02-27 14:00:00,8.1,0.0,0.0,1022.0,72.0,13.0,0.0
2022-02-27 15:00:00,8.0,0.0,0.0,1022.0,52.0,18.0,0.0
2022-02-27 16:00:00,10.1,0.0,190.0,1021.0,44.0,23.0,9.4
2022-02-27 17:00:00,10.8,0.0,260.0,1020.0,41.0,25.0,14.8
2022-02-27 18:00:00,11.1,0.0,330.0,1019.0,47.0,23.0,14.8
2022-02-27 19:00:00,8.8,0.0,310.0,1019.0,43.0,22.0,13.0
2022-02-27 20:00:00,9.0,0.0,320.0,1018.0,41.0,23.0,13.0
2022-02-27 21:00:00,9.9,0.0,310.0,1018.0,49.0,21.0,5.4
2022-02-27 22:00:00,10.1,0.5,280.0,1018.0,53.0,20.0,9.4
2022-02-27 23:00:00,12.0,0.0,0.0,1019.0,68.0,18.0,0.0
2022-02-28 00:00:00,12.0,0.0,330.0,1019.0,82.0,15.0,9.4
2022-02-28 01:00:00,12.0,0.9,0.0,1020.0,82.0,15.0,0.0
2022-02-28 02:00:00,12.0,0.3,0.0,1020.0,88.0,14.0,0.0
2022-02-28 03:00:00,11.0,0.0,320.0,1020.0,82.0,14.0,5.4
2022-02-28 04:00:00,10.0,0.0,340.0,1020.0,82.0,13.0,9.4
2022-02-28 05:00:00,8.1,0.0,350.0,1020.0,77.0,12.0,11.2
2022-02-28 06:00:00,9.0,0.0,330.0,1020.0,82.0,12.0,5.4
2022-02-28 07:00:00,8.1,0.0,330.0,1020.0,77.0,12.0,7.6
2022-02-28 08:00:00,9.0,0.0,340.0,1019.0,82.0,12.0,7.6
2022-02-28 09:00:00,8.0,0.0,330.0,1019.0,82.0,11.0,7.6
2022-02-28 10:00:00,8.0,0.0,360.0,1020.0,82.0,11.0,7.6
2022-02-28 11:00:00,8.0,0.0,10.0,1020.0,82.0,11.0,5.4
2022-02-28 12:00:00,8.0,0.1,0.0,1020.0,82.0,11.0,0.0
2022-02-28 13:00:00,7.9,0.0,350.0,1021.0,87.0,10.0,5.4
2022-02-28 14:00:00,9.1,0.0,0.0,1022.0,94.0,10.0,0.0
2022-02-28 15:00:00,10.1,0.0,0.0,1022.0,94.0,11.0,0.0
2022-02-28 16:00:00,9.0,0.0,20.0,1022.0,82.0,12.0,9.4
2022-02-28 17:00:00,8.1,0.0,30.0,1022.0,77.0,12.0,9.4
2022-02-28 18:00:00,8.1,0.0,20.0,1021.0,72.0,13.0,11.0
2022-02-28 19:00:00,8.1,0.0,50.0,1020.0,72.0,13.0,11.2
2022-02-28 20:00:00,8.0,0.0,30.0,1020.0,63.0,15.0,5.4
2022-02-28 21:00:00,7.1,0.0,40.0,1020.0,59.0,15.0,6.0
2022-02-28 22:00:00,7.1,0.0,40.0,1020.0,59.0,15.0,5.4
2022-02-28 23:00:00,7.0,0.0,50.0,1019.0,55.0,16.0,5.4
2022-03-01 00:00:00,7.1,0.0,0.0,1019.0,72.0,12.0,0.0
2022-03-01 01:00:00,7.1,0.0,0.0,1020.0,82.0,10.0,0.0
2022-03-01 02:00:00,6.9,0.0,0.0,1020.0,93.0,8.0,0.0
2022-03-01 03:00:00,5.9,0.0,0.0,1022.0,93.0,7.0,0.0
2022-03-01 04:00:00,6.0,0.0,0.0,1022.0,100.0,6.0,0.0
2022-03-01 05:00:00,5.0,0.0,0.0,1021.0,93.0,6.0,0.0
2022-03-01 06:00:00,5.0,0.0,0.0,1021.0,93.0,6.0,0.0
2022-03-01 07:00:00,4.0,0.0,0.0,1021.0,93.0,5.0,0.0
2022-03-01 08:00:00,3.0,0.0,0.0,1021.0,93.0,4.0,0.0
2022-03-01 09:00:00,3.0,0.0,0.0,1021.0,100.0,3.0,0.0
2022-03-01 10:00:00,2.0,0.0,0.0,1022.0,93.0,3.0,0.0
2022-03-01 11:00:00,2.0,0.0,0.0,1022.0,93.0,3.0,0.0
2022-03-01 12:00:00,2.0,0.0,0.0,1023.0,93.0,3.0,0.0
2022-03-01 13:00:00,4.0,0.0,0.0,1023.0,93.0,5.0,0.0
2022-03-01 14:00:00,4.9,0.0,0.0,1023.0,81.0,8.0,0.0
2022-03-01 15:00:00,4.9,0.0,70.0,1023.0,62.0,12.0,5.4
2022-03-01 16:00:00,0.9,0.0,40.0,1023.0,36.0,16.0,5.4
2022-03-01 17:00:00,1.1,0.0,350.0,1022.0,32.0,18.0,7.6
2022-03-01 18:00:00,0.9,0.0,0.0,1021.0,28.0,20.0,0.0
2022-03-01 19:00:00,1.8,0.0,310.0,1020.0,28.0,21.0,7.6
2022-03-01 20:00:00,1.8,0.0,360.0,1020.0,28.0,21.0,7.6
2022-03-01 21:00:00,1.3,0.0,0.0,1019.0,27.0,21.0,0.0
2022-03-01 22:00:00,0.2,0.0,0.0,1020.0,25.0,21.0,0.0
2022-03-01 23:00:00,1.3,0.0,0.0,1020.0,27.0,21.0,0.0
2022-03-02 00:00:00,4.1,0.0,0.0,1020.0,48.0,15.0,0.0
2022-03-02 01:00:00,6.1,0.0,0.0,1021.0,67.0,12.0,0.0
2022-03-02 02:00:00,5.0,0.0,0.0,1021.0,71.0,10.0,0.0
2022-03-02 03:00:00,4.0,0.0,0.0,1022.0,76.0,8.0,0.0
2022-03-02 04:00:00,5.0,0.0,0.0,1022.0,87.0,7.0,0.0
2022-03-02 05:00:00,4.0,0.0,0.0,1022.0,87.0,6.0,0.0
2022-03-02 06:00:00,3.0,0.0,0.0,1022.0,87.0,5.0,0.0
2022-03-02 07:00:00,3.0,0.0,0.0,1021.0,93.0,4.0,0.0
2022-03-02 08:00:00,2.0,0.0,0.0,1021.0,93.0,3.0,0.0
2022-03-02 09:00:00,2.0,0.0,0.0,1022.0,93.0,3.0,0.0
2022-03-02 10:00:00,1.0,0.0,0.0,1022.0,87.0,3.0,0.0
2022-03-02 11:00:00,1.0,0.0,0.0,1022.0,93.0,2.0,0.0
2022-03-02 12:00:00,1.0,0.0,0.0,1023.0,93.0,2.0,0.0
2022-03-02 13:00:00,2.0,0.0,0.0,1023.0,93.0,3.0,0.0
2022-03-02 14:00:00,5.9,0.0,0.0,1023.0,71.0,11.0,0.0
2022-03-02 15:00:00,1.9,0.0,0.0,1024.0,34.0,18.0,0.0
2022-03-02 16:00:00,-0.1,0.0,10.0,1023.0,26.0,20.0,5.4
2022-03-02 17:00:00,-0.9,0.0,350.0,1023.0,23.0,21.0,7.6
2022-03-02 18:00:00,-2.0,0.0,0.0,1021.0,20.0,22.0,0.0
2022-03-02 19:00:00,-1.9,0.0,0.0,1021.0,19.0,23.0,0.0
2022-03-02 20:00:00,-1.8,0.0,0.0,1020.0,18.0,24.0,0.0
2022-03-02 21:00:00,-1.0,0.0,320.0,1020.0,18.0,25.0,5.4
2022-03-02 22:00:00,-2.6,0.0,300.0,1020.0,17.0,24.0,5.4
2022-03-02 23:00:00,-5.0,0.0,0.0,1020.0,15.0,23.0,0.0
2022-03-03 00:00:00,0.2,0.0,0.0,1021.0,32.0,17.0,0.0
2022-03-03 01:00:00,1.9,0.0,0.0,1021.0,47.0,13.0,0.0
2022-03-03 02:00:00,3.0,0.0,0.0,1022.0,58.0,11.0,0.0
2022-03-03 03:00:00,4.0,0.0,0.0,1022.0,71.0,9.0,0.0
2022-03-03 04:00:00,3.1,0.0,0.0,1022.0,71.0,8.0,0.0
2022-03-03 05:00:00,3.1,0.0,0.0,1022.0,76.0,7.0,0.0
2022-03-03 06:00:00,3.1,0.0,0.0,1022.0,76.0,7.0,0.0
2022-03-03 07:00:00,3.0,0.0,0.0,1021.0,81.0,6.0,0.0
2022-03-03 08:00:00,3.0,0.0,0.0,1021.0,81.0,6.0,0.0
2022-03-03 09:00:00,3.0,0.0,0.0,1021.0,87.0,5.0,0.0
2022-03-03 10:00:00,2.0,0.0,0.0,1022.0,81.0,5.0,0.0
2022-03-03 11:00:00,2.0,0.0,0.0,1022.0,87.0,4.0,0.0
2022-03-03 12:00:00,2.0,0.0,0.0,1023.0,93.0,3.0,0.0
2022-03-03 13:00:00,3.0,0.0,0.0,1024.0,87.0,5.0,0.0
2022-03-03 14:00:00,5.9,0.0,0.0,1024.0,71.0,11.0,0.0
2022-03-03 15:00:00,1.9,0.0,340.0,1024.0,34.0,18.0,5.4
2022-03-03 16:00:00,1.1,0.0,0.0,1024.0,25.0,22.0,0.0
2022-03-03 17:00:00,0.1,0.0,0.0,1023.0,22.0,23.0,0.0
2022-03-03 18:00:00,-0.2,0.0,260.0,1023.0,19.0,25.0,5.4
2022-03-03 19:00:00,-0.2,0.0,0.0,1021.0,19.0,25.0,0.0
2022-03-03 20:00:00,-0.2,0.0,230.0,1021.0,18.0,26.0,9.4
2022-03-03 21:00:00,-0.9,0.0,310.0,1020.0,17.0,26.0,5.4
2022-03-03 22:00:00,-0.9,0.0,300.0,1020.0,17.0,26.0,5.4
2022-03-03 23:00:00,-1.0,0.0,250.0,1021.0,18.0,25.0,7.6
2022-03-04 00:00:00,0.9,0.0,0.0,1021.0,28.0,20.0,0.0
2022-03-04 01:00:00,6.0,0.0,0.0,1022.0,55.0,15.0,0.0
2022-03-04 02:00:00,3.9,0.0,0.0,1023.0,54.0,13.0,0.0
2022-03-04 03:00:00,5.1,0.0,0.0,1023.0,67.0,11.0,0.0
2022-03-04 04:00:00,5.0,0.0,0.0,1023.0,71.0,10.0,0.0
2022-03-04 05:00:00,4.9,0.0,0.0,1023.0,81.0,8.0,0.0
2022-03-04 06:00:00,4.0,0.0,0.0,1023.0,81.0,7.0,0.0
2022-03-04 07:00:00,4.0,0.0,0.0,1023.0,87.0,6.0,0.0
2022-03-04 08:00:00,3.0,0.0,0.0,1023.0,81.0,6.0,0.0
2022-03-04 09:00:00,3.0,0.0,0.0,1024.0,87.0,5.0,0.0
2022-03-04 10:00:00,3.0,0.0,0.0,1024.0,93.0,4.0,0.0
2022-03-04 11:00:00,3.0,0.0,0.0,1025.0,93.0,4.0,0.0
2022-03-04 12:00:00,3.0,0.0,0.0,1025.0,93.0,4.0,0.0
2022-03-04 13:00:00,5.0,0.0,0.0,1026.0,93.0,6.0,0.0
2022-03-04 14:00:00,8.1,0.0,0.0,1026.0,77.0,12.0,0.0
2022-03-04 15:00:00,4.1,0.0,90.0,1027.0,35.0,20.0,5.4
2022-03-04 16:00:00,1.9,0.0,0.0,1026.0,25.0,23.0,0.0
2022-03-04 17:00:00,-0.2,0.0,70.0,1025.0,18.0,26.0,5.4
2022-03-04 18:00:00,-0.1,0.0,170.0,1024.0,17.0,27.0,5.4
2022-03-04 19:00:00,-1.0,0.0,140.0,1024.0,16.0,27.0,11.2
2022-03-04 20:00:00,-1.0,0.0,120.0,1023.0,16.0,27.0,9.4
2022-03-04 21:00:00,-0.1,0.0,190.0,1023.0,17.0,27.0,5.4
2022-03-04 22:00:00,-0.1,0.0,170.0,1023.0,17.0,27.0,9.4
2022-03-04 23:00:00,-0.2,0.0,170.0,1023.0,18.0,26.0,7.6
2022-03-05 00:00:00,6.0,0.0,0.0,1024.0,40.0,20.0,0.0
2022-03-05 01:00:00,7.0,0.0,0.0,1024.0,55.0,16.0,0.0
2022-03-05 02:00:00,6.1,0.0,0.0,1025.0,63.0,13.0,0.0
2022-03-05 03:00:00,6.1,0.0,0.0,1025.0,67.0,12.0,0.0
2022-03-05 04:00:00,5.9,0.0,0.0,1025.0,71.0,11.0,0.0
2022-03-05 05:00:00,7.1,0.0,0.0,1026.0,82.0,10.0,0.0
2022-03-05 06:00:00,6.1,0.0,0.0,1025.0,67.0,12.0,0.0
2022-03-05 07:00:00,6.0,0.0,0.0,1025.0,76.0,10.0,0.0
2022-03-05 08:00:00,6.1,0.0,0.0,1025.0,82.0,9.0,0.0
2022-03-05 09:00:00,6.0,0.0,0.0,1025.0,87.0,8.0,0.0
2022-03-05 10:00:00,6.0,0.0,0.0,1026.0,87.0,8.0,0.0
2022-03-05 11:00:00,5.9,0.0,0.0,1026.0,93.0,7.0,0.0
2022-03-05 12:00:00,8.0,0.0,60.0,1027.0,100.0,8.0,5.4
2022-03-05 13:00:00,12.0,0.0,0.0,1028.0,100.0,12.0,0.0
2022-03-05 14:00:00,12.0,0.0,100.0,1028.0,88.0,14.0,7.6
2022-03-05 15:00:00,12.9,0.0,100.0,1028.0,82.0,16.0,9.4
2022-03-05 16:00:00,13.0,0.0,120.0,1028.0,64.0,20.0,9.4
2022-03-05 17:00:00,13.1,0.0,180.0,1027.0,57.0,22.0,7.6
2022-03-05 18:00:00,11.0,0.0,150.0,1026.0,44.0,24.0,13.0
2022-03-05 19:00:00,8.9,0.0,0.0,1025.0,34.0,26.0,0.0
2022-03-05 20:00:00,8.0,0.0,150.0,1024.0,32.0,26.0,14.8
2022-03-05 21:00:00,8.9,0.0,140.0,1024.0,34.0,26.0,5.4
2022-03-05 22:00:00,8.9,0.0,180.0,1024.0,32.0,27.0,13.0
2022-03-05 23:00:00,8.0,0.0,180.0,1024.0,32.0,26.0,11.2
2022-03-06 00:00:00,5.9,0.0,200.0,1024.0,33.0,23.0,5.4
2022-03-06 01:00:00,7.0,0.0,0.0,1025.0,43.0,20.0,0.0
2022-03-06 02:00:00,8.0,0.0,0.0,1025.0,59.0,16.0,0.0
2022-03-06 03:00:00,10.0,0.0,0.0,1025.0,77.0,14.0,0.0
2022-03-06 04:00:00,8.1,0.0,0.0,1025.0,72.0,13.0,0.0
2022-03-06 05:00:00,9.1,0.0,0.0,1025.0,88.0,11.0,0.0
2022-03-06 06:00:00,8.0,0.0,0.0,1026.0,82.0,11.0,0.0
2022-03-06 07:00:00,10.0,0.0,0.0,1025.0,82.0,13.0,0.0
2022-03-06 08:00:00,9.1,0.0,0.0,1025.0,88.0,11.0,0.0
2022-03-06 09:00:00,8.0,0.0,0.0,1025.0,82.0,11.0,0.0
2022-03-06 10:00:00,7.9,0.0,0.0,1025.0,87.0,10.0,0.0
2022-03-06 11:00:00,7.9,0.0,0.0,1026.0,87.0,10.0,0.0
2022-03-06 12:00:00,7.9,0.0,0.0,1026.0,87.0,10.0,0.0
2022-03-06 13:00:00,10.1,0.0,0.0,1026.0,88.0,12.0,0.0
2022-03-06 14:00:00,14.1,0.0,0.0,1026.0,78.0,18.0,0.0
2022-03-06 15:00:00,16.1,0.0,200.0,1026.0,69.0,22.0,13.0
2022-03-06 16:00:00,15.1,0.0,160.0,1026.0,61.0,23.0,14.8
2022-03-06 17:00:00,15.0,0.0,160.0,1025.0,54.0,25.0,9.4
2022-03-06 18:00:00,13.2,0.0,200.0,1024.0,45.0,26.0,9.4
2022-03-06 19:00:00,11.9,0.0,180.0,1023.0,39.0,27.0,13.0
2022-03-06 20:00:00,11.1,0.0,190.0,1022.0,37.0,27.0,16.6
2022-03-06 21:00:00,11.9,0.0,180.0,1022.0,39.0,27.0,9.4
2022-03-06 22:00:00,12.1,0.0,180.0,1022.0,42.0,26.0,11.2
2022-03-06 23:00:00,13.2,0.0,200.0,1022.0,45.0,26.0,7.6
2022-03-07 00:00:00,12.9,0.0,190.0,1022.0,50.0,24.0,13.0
2022-03-07 01:00:00,12.9,0.0,0.0,1022.0,53.0,23.0,0.0
2022-03-07 02:00:00,14.1,0.0,190.0,1022.0,61.0,22.0,5.4
2022-03-07 03:00:00,13.9,0.0,0.0,1022.0,64.0,21.0,0.0
2022-03-07 04:00:00,13.9,0.0,0.0,1022.0,64.0,21.0,0.0
2022-03-07 05:00:00,12.9,0.0,0.0,1021.0,77.0,17.0,0.0
2022-03-07 06:00:00,12.9,0.0,0.0,1020.0,82.0,16.0,0.0
2022-03-07 07:00:00,12.0,0.0,0.0,1020.0,88.0,14.0,0.0
2022-03-07 08:00:00,12.1,0.0,0.0,1020.0,94.0,13.0,0.0
2022-03-07 09:00:00,12.1,0.0,0.0,1019.0,94.0,13.0,0.0
2022-03-07 10:00:00,12.9,0.0,0.0,1019.0,82.0,16.0,0.0
2022-03-07 11:00:00,12.9,0.0,0.0,1020.0,82.0,16.0,0.0
2022-03-07 12:00:00,13.0,0.0,0.0,1020.0,88.0,15.0,0.0
2022-03-07 13:00:00,12.9,0.0,0.0,1021.0,82.0,16.0,0.0
2022-03-07 14:00:00,14.1,0.0,200.0,1021.0,73.0,19.0,5.4
2022-03-07 15:00:00,15.1,0.0,190.0,1021.0,65.0,22.0,14.8
2022-03-07 16:00:00,16.1,0.0,210.0,1021.0,65.0,23.0,16.6
2022-03-07 17:00:00,17.1,0.0,210.0,1020.0,58.0,26.0,13.0
2022-03-07 18:00:00,15.9,0.0,250.0,1019.0,57.0,25.0,16.6
2022-03-07 19:00:00,16.0,0.0,220.0,1017.0,51.0,27.0,18.4
2022-03-07 20:00:00,15.0,0.1,210.0,1016.0,45.0,28.0,22.3
2022-03-07 21:00:00,15.0,0.3,220.0,1016.0,45.0,28.0,25.9
2022-03-07 22:00:00,15.1,0.0,230.0,1017.0,48.0,27.0,25.9
2022-03-07 23:00:00,16.0,0.1,220.0,1017.0,54.0,26.0,14.8
2022-03-08 00:00:00,15.9,0.0,250.0,1018.0,57.0,25.0,7.6
2022-03-08 01:00:00,17.0,0.0,0.0,1018.0,78.0,21.0,0.0
2022-03-08 02:00:00,18.0,0.0,0.0,1018.0,94.0,19.0,0.0
2022-03-08 03:00:00,17.0,0.0,0.0,1018.0,83.0,20.0,0.0
2022-03-08 04:00:00,17.0,0.5,0.0,1018.0,88.0,19.0,0.0
2022-03-08 05:00:00,17.0,0.3,0.0,1018.0,94.0,18.0,0.0
2022-03-08 06:00:00,17.0,0.0,0.0,1018.0,94.0,18.0,0.0
2022-03-08 07:00:00,17.0,0.0,0.0,1017.0,94.0,18.0,0.0
2022-03-08 08:00:00,17.0,0.0,0.0,1017.0,94.0,18.0,0.0
2022-03-08 09:00:00,17.0,0.0,0.0,1017.0,100.0,17.0,0.0
2022-03-08 10:00:00,16.0,0.0,0.0,1017.0,94.0,17.0,0.0
2022-03-08 11:00:00,15.0,0.0,0.0,1018.0,88.0,17.0,0.0
2022-03-08 12:00:00,14.0,0.0,0.0,1018.0,88.0,16.0,0.0
2022-03-08 13:00:00,14.0,0.1,0.0,1019.0,88.0,16.0,0.0
2022-03-08 14:00:00,14.0,0.1,0.0,1019.0,88.0,16.0,0.0
2022-03-08 15:00:00,15.0,0.0,40.0,1019.0,88.0,17.0,5.4
2022-03-08 16:00:00,15.1,0.0,50.0,1018.0,83.0,18.0,5.4
2022-03-08 17:00:00,15.0,0.0,0.0,1017.0,73.0,20.0,0.0
2022-03-08 18:00:00,16.1,0.1,0.0,1014.0,69.0,22.0,0.0
2022-03-08 19:00:00,17.1,0.4,170.0,1014.0,58.0,26.0,7.6
2022-03-08 20:00:00,17.1,0.2,200.0,1012.0,58.0,26.0,5.4
2022-03-08 21:00:00,16.9,0.1,0.0,1012.0,54.0,27.0,0.0
2022-03-08 22:00:00,17.0,0.0,340.0,1013.0,65.0,24.0,5.4
2022-03-08 23:00:00,16.9,0.0,0.0,1013.0,73.0,22.0,0.0
2022-03-09 00:00:00,16.0,0.0,0.0,1013.0,78.0,20.0,0.0
2022-03-09 01:00:00,16.0,0.0,0.0,1014.0,88.0,18.0,0.0
2022-03-09 02:00:00,15.0,0.0,0.0,1014.0,88.0,17.0,0.0
2022-03-09 03:00:00,15.0,0.0,0.0,1014.0,94.0,16.0,0.0
2022-03-09 04:00:00,15.0,0.0,0.0,1014.0,94.0,16.0,0.0
2022-03-09 05:00:00,15.0,0.0,0.0,1013.0,94.0,16.0,0.0
2022-03-09 06:00:00,16.0,0.0,0.0,1012.0,94.0,17.0,0.0
2022-03-09 07:00:00,17.0,0.0,0.0,1012.0,94.0,18.0,0.0
2022-03-09 08:00:00,18.0,0.0,200.0,1011.0,88.0,20.0,9.4
2022-03-09 09:00:00,18.0,0.0,190.0,1011.0,88.0,20.0,9.4
2022-03-09 10:00:00,18.0,0.0,190.0,1011.0,88.0,20.0,7.6
2022-03-09 11:00:00,18.0,0.3,170.0,1010.0,88.0,20.0,7.6
2022-03-09 12:00:00,18.0,1.9,190.0,1011.0,88.0,20.0,9.4
2022-03-09 13:00:00,18.9,0.5,220.0,1012.0,88.0,21.0,11.2
2022-03-09 14:00:00,18.0,0.1,220.0,1012.0,83.0,21.0,13.0
2022-03-09 15:00:00,18.9,0.9,260.0,1013.0,88.0,21.0,5.4
2022-03-09 16:00:00,17.0,0.4,290.0,1013.0,83.0,20.0,9.4
2022-03-09 17:00:00,16.0,0.1,320.0,1013.0,88.0,18.0,11.2
2022-03-09 18:00:00,15.0,0.1,320.0,1013.0,94.0,16.0,5.4
2022-03-09 19:00:00,13.0,0.1,310.0,1014.0,88.0,15.0,11.2
2022-03-09 20:00:00,13.0,0.3,300.0,1014.0,88.0,15.0,5.4
