DT,dwpt,prcp,temp,rhum,wspd,pres,wdir
2022-02-15 14:00:00,3.4,0.0,4.4,93.0,5.4,1022.8,70.0
2022-02-15 15:00:00,2.9,0.0,3.9,93.0,0.0,1022.9,0.0
2022-02-15 16:00:00,3.3,0.0,5.0,89.0,5.4,1023.8,100.0
2022-02-15 17:00:00,3.9,0.0,5.6,89.0,0.0,1024.3,0.0
2022-02-15 18:00:00,3.8,0.0,6.7,82.0,0.0,1024.8,0.0
2022-02-15 19:00:00,4.3,0.0,7.2,82.0,5.4,1024.9,290.0
2022-02-15 20:00:00,4.4,0.0,7.8,79.0,9.4,1025.3,250.0
2022-02-15 21:00:00,5.1,0.0,8.3,80.0,5.4,1024.8,240.0
2022-02-15 22:00:00,5.1,0.0,8.9,77.0,7.6,1024.2,230.0
2022-02-15 23:00:00,5.1,0.0,8.9,77.0,7.6,1024.3,240.0
2022-02-16 00:00:00,5.1,0.0,8.9,77.0,9.4,1023.8,220.0
2022-02-16 01:00:00,5.1,0.0,8.9,77.0,9.4,1023.8,230.0
2022-02-16 02:00:00,5.1,0.0,8.3,80.0,9.4,1024.3,220.0
2022-02-16 03:00:00,5.6,0.0,8.3,83.0,14.8,1024.2,230.0
2022-02-16 04:00:00,4.4,0.0,6.7,85.0,13.0,1024.8,240.0
2022-02-16 05:00:00,3.3,0.0,5.0,89.0,13.0,1024.7,240.0
2022-02-16 06:00:00,3.3,0.0,5.6,85.0,13.0,1024.7,230.0
2022-02-16 07:00:00,3.3,0.0,5.0,89.0,13.0,1024.8,230.0
2022-02-16 08:00:00,4.4,0.0,6.1,89.0,16.6,1024.3,230.0
2022-02-16 09:00:00,4.4,0.0,6.1,89.0,11.2,1024.0,230.0
2022-02-16 10:00:00,4.3,0.0,7.2,82.0,14.8,1023.9,230.0
2022-02-16 11:00:00,4.3,0.0,7.2,82.0,13.0,1024.3,230.0
2022-02-16 12:00:00,5.0,0.0,6.7,89.0,11.2,1024.4,230.0
2022-02-16 13:00:00,5.6,0.0,6.7,93.0,11.2,1024.9,220.0
2022-02-16 14:00:00,5.0,0.0,6.7,89.0,11.2,1025.5,220.0
2022-02-16 15:00:00,5.0,0.0,6.7,89.0,7.6,1025.7,220.0
2022-02-16 16:00:00,5.0,0.0,6.7,89.0,5.4,1026.5,180.0
2022-02-16 17:00:00,5.6,0.0,7.8,86.0,5.4,1027.1,160.0
2022-02-16 18:00:00,5.6,0.0,8.9,80.0,7.6,1027.6,270.0
2022-02-16 19:00:00,6.2,0.0,10.6,74.0,5.4,1028.0,240.0
2022-02-16 20:00:00,3.9,0.0,11.1,61.0,0.0,1028.3,0.0
2022-02-16 21:00:00,4.4,0.0,11.7,61.0,5.4,1028.3,80.0
2022-02-16 22:00:00,5.1,0.0,11.7,64.0,5.4,1028.5,130.0
2022-02-16 23:00:00,5.6,0.0,11.1,69.0,9.4,1028.5,110.0
2022-02-17 00:00:00,5.6,0.0,11.1,69.0,9.4,1028.9,110.0
2022-02-17 01:00:00,5.6,0.0,10.6,71.0,9.4,1029.2,110.0
2022-02-17 02:00:00,5.6,0.0,10.0,74.0,9.4,1029.6,130.0
2022-02-17 03:00:00,5.6,0.0,10.0,74.0,5.4,1030.4,150.0
2022-02-17 04:00:00,6.2,0.0,8.9,83.0,11.2,1030.9,210.0
2022-02-17 05:00:00,5.6,0.0,7.8,86.0,13.0,1031.1,220.0
2022-02-17 06:00:00,5.1,0.0,7.8,83.0,7.6,1031.6,230.0
2022-02-17 07:00:00,4.4,0.0,6.7,85.0,0.0,1031.7,0.0
2022-02-17 08:00:00,3.3,0.0,5.0,89.0,7.6,1032.0,280.0
2022-02-17 09:00:00,3.3,0.0,5.0,89.0,0.0,1031.9,0.0
2022-02-17 10:00:00,2.9,0.0,3.9,93.0,5.4,1031.9,300.0
2022-02-17 11:00:00,2.3,0.0,3.3,93.0,0.0,1031.9,0.0
2022-02-17 12:00:00,2.3,0.0,3.3,93.0,7.6,1032.1,270.0
2022-02-17 13:00:00,1.0,0.0,2.2,92.0,0.0,1032.0,0.0
2022-02-17 14:00:00,1.8,0.0,2.2,97.0,0.0,1032.3,0.0
2022-02-17 15:00:00,0.1,0.0,1.7,89.0,0.0,1033.0,0.0
2022-02-17 16:00:00,1.0,0.0,2.2,92.0,0.0,1033.5,0.0
2022-02-17 17:00:00,2.9,0.0,3.9,93.0,0.0,1033.9,0.0
2022-02-17 18:00:00,3.3,0.0,5.0,89.0,0.0,1033.9,0.0
2022-02-17 19:00:00,4.4,0.0,6.1,89.0,0.0,1033.7,0.0
2022-02-17 20:00:00,4.4,0.0,7.8,79.0,5.4,1033.2,210.0
2022-02-17 21:00:00,4.4,0.0,7.8,79.0,7.6,1032.8,240.0
2022-02-17 22:00:00,4.4,0.0,7.8,79.0,0.0,1032.5,0.0
2022-02-17 23:00:00,4.3,0.0,8.9,73.0,0.0,1031.8,0.0
2022-02-18 00:00:00,4.3,0.0,8.9,73.0,7.2,1031.1,120.0
2022-02-18 01:00:00,5.1,0.0,8.9,77.0,0.0,1030.9,0.0
2022-02-18 02:00:00,3.8,0.0,6.7,82.0,0.0,1030.9,0.0
2022-02-18 03:00:00,3.9,0.0,5.6,89.0,5.4,1031.8,270.0
2022-02-18 04:00:00,2.2,0.0,2.8,96.0,0.0,1030.9,0.0
2022-02-18 05:00:00,2.3,0.0,3.3,93.0,5.4,1031.0,290.0
2022-02-18 06:00:00,1.8,0.0,2.8,93.0,0.0,1031.4,0.0
2022-02-18 07:00:00,1.1,0.0,1.7,96.0,0.0,1031.0,0.0
2022-02-18 08:00:00,1.1,0.0,1.7,96.0,5.4,1032.0,350.0
2022-02-18 09:00:00,3.3,0.0,3.9,96.0,0.0,1031.7,0.0
2022-02-18 10:00:00,2.9,0.0,3.3,97.0,0.0,1031.9,0.0
2022-02-18 11:00:00,2.2,0.0,2.8,96.0,0.0,1031.6,0.0
2022-02-18 12:00:00,2.9,0.0,3.3,97.0,0.0,1031.6,0.0
2022-02-18 13:00:00,0.0,0.0,0.6,96.0,0.0,1031.4,0.0
2022-02-18 14:00:00,0.0,0.0,0.6,96.0,0.0,1031.2,0.0
2022-02-18 15:00:00,0.0,0.0,0.6,96.0,0.0,1031.1,0.0
2022-02-18 16:00:00,0.0,0.0,0.6,96.0,0.0,1031.3,0.0
2022-02-18 17:00:00,1.7,0.0,1.7,100.0,0.0,1031.6,0.0
2022-02-18 18:00:00,3.3,0.0,3.9,96.0,0.0,1031.6,0.0
2022-02-18 19:00:00,4.4,0.0,5.0,96.0,11.2,1031.5,160.0
2022-02-18 20:00:00,5.1,0.0,6.1,93.0,11.2,1031.1,130.0
2022-02-18 21:00:00,5.6,0.0,8.9,80.0,5.4,1029.7,20.0
2022-02-18 22:00:00,6.2,0.0,11.7,69.0,0.0,1028.8,0.0
2022-02-18 23:00:00,5.7,0.0,13.3,60.0,0.0,1028.0,0.0
2022-02-19 00:00:00,6.8,0.0,15.0,58.0,5.4,1027.4,150.0
2022-02-19 01:00:00,7.2,0.0,13.9,64.0,5.4,1026.9,150.0
2022-02-19 02:00:00,6.6,0.0,11.7,71.0,7.6,1026.5,140.0
2022-02-19 03:00:00,6.7,0.0,9.4,83.0,0.0,1026.5,0.0
2022-02-19 04:00:00,4.4,0.0,6.7,85.0,0.0,1026.2,0.0
2022-02-19 05:00:00,4.4,0.0,6.7,85.0,5.4,1025.9,300.0
2022-02-19 06:00:00,4.4,0.0,5.6,92.0,0.0,1025.9,0.0
2022-02-19 07:00:00,1.8,0.0,2.2,97.0,0.0,1025.6,0.0
2022-02-19 08:00:00,1.8,0.0,2.8,93.0,0.0,1025.1,0.0
2022-02-19 09:00:00,1.0,0.0,2.2,92.0,0.0,1024.5,0.0
2022-02-19 10:00:00,1.1,0.0,1.7,96.0,0.0,1024.5,0.0
2022-02-19 11:00:00,-0.6,0.0,0.6,92.0,0.0,1024.0,0.0
2022-02-19 12:00:00,-0.6,0.0,0.0,96.0,0.0,1023.5,0.0
2022-02-19 13:00:00,0.0,0.0,0.6,96.0,0.0,1023.2,0.0
2022-02-19 14:00:00,1.8,0.0,2.2,97.0,0.0,1023.4,0.0
2022-02-19 15:00:00,1.8,0.0,2.8,93.0,5.4,1023.5,70.0
2022-02-19 16:00:00,2.9,0.0,3.3,97.0,0.0,1023.7,0.0
2022-02-19 17:00:00,3.3,0.0,3.9,96.0,5.4,1025.0,310.0
2022-02-19 18:00:00,3.4,0.0,4.4,93.0,7.6,1024.7,320.0
2022-02-19 19:00:00,3.9,0.0,5.6,89.0,5.4,1024.2,150.0
2022-02-19 20:00:00,5.1,0.0,8.3,80.0,0.0,1023.4,0.0
2022-02-19 21:00:00,5.1,0.0,8.9,77.0,13.0,1023.1,220.0
2022-02-19 22:00:00,5.0,0.0,9.4,74.0,16.6,1021.9,200.0
2022-02-19 23:00:00,5.6,0.0,10.6,71.0,16.6,1021.6,210.0
2022-02-20 00:00:00,5.0,0.0,10.0,71.0,22.3,1021.6,250.0
2022-02-20 01:00:00,5.0,0.0,10.0,71.0,18.4,1020.9,240.0
2022-02-20 02:00:00,5.1,0.0,8.9,77.0,20.5,1020.4,230.0
2022-02-20 03:00:00,5.6,0.0,8.9,80.0,11.2,1020.2,200.0
2022-02-20 04:00:00,5.1,0.0,8.3,80.0,14.8,1019.8,200.0
2022-02-20 05:00:00,5.6,0.0,7.8,86.0,14.8,1019.3,220.0
2022-02-20 06:00:00,6.1,0.1,7.8,89.0,18.4,1019.3,210.0
2022-02-20 07:00:00,6.1,0.1,7.2,93.0,16.6,1018.9,210.0
2022-02-20 08:00:00,5.7,0.0,7.2,90.0,20.5,1018.0,230.0
2022-02-20 09:00:00,5.7,0.0,7.2,90.0,18.4,1017.8,230.0
2022-02-20 10:00:00,5.0,0.1,7.2,86.0,18.4,1017.4,230.0
2022-02-20 11:00:00,4.4,0.6,6.7,85.0,20.5,1016.7,230.0
2022-02-20 12:00:00,4.4,0.4,6.7,85.0,13.0,1016.4,230.0
2022-02-20 13:00:00,3.9,0.0,5.6,89.0,14.8,1016.3,230.0
2022-02-20 14:00:00,3.3,0.0,5.6,85.0,13.0,1016.7,240.0
2022-02-20 15:00:00,1.8,0.0,3.9,86.0,11.2,1016.7,240.0
2022-02-20 16:00:00,1.8,0.0,3.9,86.0,5.4,1017.3,50.0
2022-02-20 17:00:00,2.7,0.0,6.1,79.0,9.4,1018.0,230.0
2022-02-20 18:00:00,2.9,0.0,7.8,71.0,14.8,1017.6,240.0
2022-02-20 19:00:00,3.3,0.0,7.8,73.0,16.6,1017.5,220.0
2022-02-20 20:00:00,1.8,0.0,8.9,61.0,7.6,1017.5,340.0
2022-02-20 21:00:00,1.8,0.0,9.4,59.0,14.8,1016.9,250.0
2022-02-20 22:00:00,2.7,0.1,9.4,63.0,22.3,1016.4,250.0
2022-02-20 23:00:00,2.3,0.1,9.4,61.0,18.4,1016.3,260.0
2022-02-21 00:00:00,1.2,0.0,8.3,61.0,11.2,1016.5,320.0
2022-02-21 01:00:00,1.2,0.0,8.3,61.0,13.0,1016.8,280.0
2022-02-21 02:00:00,1.7,0.0,5.6,76.0,9.4,1016.8,250.0
2022-02-21 03:00:00,1.8,0.0,4.4,83.0,11.2,1017.1,220.0
2022-02-21 04:00:00,1.8,0.0,3.9,86.0,13.0,1016.9,200.0
2022-02-21 05:00:00,1.7,0.0,5.0,79.0,16.6,1017.0,230.0
2022-02-21 06:00:00,1.8,0.0,4.4,83.0,14.8,1017.2,240.0
2022-02-21 07:00:00,1.2,0.0,3.3,86.0,11.2,1016.7,240.0
2022-02-21 08:00:00,1.2,0.0,3.3,86.0,14.8,1016.4,220.0
2022-02-21 09:00:00,1.1,0.0,3.9,82.0,18.4,1016.2,220.0
2022-02-21 10:00:00,1.1,0.0,3.9,82.0,16.6,1015.6,220.0
2022-02-21 11:00:00,1.2,0.0,3.3,86.0,22.3,1014.6,220.0
2022-02-21 12:00:00,1.2,0.0,2.8,89.0,14.8,1013.8,230.0
2022-02-21 13:00:00,1.2,0.0,2.8,89.0,9.4,1013.4,190.0
2022-02-21 14:00:00,1.2,0.0,2.8,89.0,14.8,1013.0,200.0
2022-02-21 15:00:00,1.2,0.0,3.3,86.0,16.6,1012.5,230.0
2022-02-21 16:00:00,1.7,0.8,3.3,89.0,9.4,1012.6,240.0
2022-02-21 17:00:00,1.7,0.0,3.3,89.0,13.0,1012.4,240.0
2022-02-21 18:00:00,2.3,0.0,4.4,86.0,13.0,1012.2,230.0
2022-02-21 19:00:00,2.2,0.0,5.6,79.0,11.2,1012.0,230.0
2022-02-21 20:00:00,2.8,0.0,6.7,76.0,13.0,1011.7,230.0
2022-02-21 21:00:00,2.2,0.0,6.1,76.0,16.6,1011.2,220.0
2022-02-21 22:00:00,1.7,0.5,5.6,76.0,5.4,1010.7,70.0
2022-02-21 23:00:00,1.7,0.3,5.6,76.0,13.0,1010.4,120.0
2022-02-22 00:00:00,2.8,0.0,5.6,82.0,7.6,1010.7,100.0
2022-02-22 01:00:00,2.3,0.1,4.4,86.0,9.4,1011.1,160.0
2022-02-22 02:00:00,1.8,0.8,3.9,86.0,9.4,1011.6,60.0
2022-02-22 03:00:00,1.7,0.3,3.3,89.0,5.4,1012.4,10.0
2022-02-22 04:00:00,1.2,0.3,2.8,89.0,7.6,1012.6,330.0
2022-02-22 05:00:00,1.0,0.0,2.2,92.0,9.4,1013.0,320.0
2022-02-22 06:00:00,0.5,0.0,1.7,92.0,0.0,1013.8,0.0
2022-02-22 07:00:00,0.5,0.0,1.7,92.0,11.2,1014.2,320.0
2022-02-22 08:00:00,0.6,0.0,2.2,89.0,11.2,1014.9,340.0
2022-02-22 09:00:00,-0.1,0.0,2.2,85.0,9.4,1015.4,330.0
2022-02-22 10:00:00,-0.6,0.0,2.2,82.0,9.4,1015.9,30.0
2022-02-22 11:00:00,-2.1,0.0,2.2,73.0,11.2,1016.4,10.0
2022-02-22 12:00:00,-3.2,0.0,1.1,73.0,11.2,1016.8,10.0
2022-02-22 13:00:00,-4.3,0.0,1.1,67.0,13.0,1017.7,10.0
2022-02-22 14:00:00,-5.0,0.0,1.1,64.0,14.8,1018.5,10.0
2022-02-22 15:00:00,-6.1,0.0,0.6,61.0,16.6,1019.3,30.0
2022-02-22 16:00:00,-6.7,0.0,0.6,58.0,16.6,1020.2,40.0
2022-02-22 17:00:00,-6.6,0.0,1.7,54.0,18.4,1021.1,50.0
2022-02-22 18:00:00,-8.2,0.0,2.2,46.0,22.3,1021.7,40.0
2022-02-22 19:00:00,-8.3,0.0,2.8,44.0,25.9,1022.3,60.0
2022-02-22 20:00:00,-7.2,0.0,3.3,46.0,16.6,1022.6,40.0
2022-02-22 21:00:00,-7.3,0.0,3.9,44.0,20.5,1022.3,40.0
2022-02-22 22:00:00,-7.1,0.0,4.4,43.0,31.7,1022.4,40.0
2022-02-22 23:00:00,-7.1,0.0,4.4,43.0,16.6,1022.5,40.0
2022-02-23 00:00:00,-8.2,0.0,3.9,41.0,29.5,1023.1,30.0
2022-02-23 01:00:00,-9.4,0.0,2.2,42.0,27.7,1023.6,40.0
2022-02-23 02:00:00,-10.0,0.0,0.6,45.0,25.9,1024.3,40.0
2022-02-23 03:00:00,-9.5,0.0,-0.6,51.0,16.6,1025.4,50.0
2022-02-23 04:00:00,-10.5,0.0,-0.6,47.0,14.8,1026.1,30.0
2022-02-23 05:00:00,-11.0,0.0,-1.1,47.0,24.1,1026.6,30.0
2022-02-23 06:00:00,-11.8,0.0,-1.7,46.0,18.4,1027.3,30.0
2022-02-23 07:00:00,-12.1,0.0,-1.7,45.0,16.6,1027.7,30.0
2022-02-23 08:00:00,-12.3,0.0,-2.2,46.0,16.6,1027.9,20.0
2022-02-23 09:00:00,-13.4,0.0,-2.2,42.0,16.6,1028.1,20.0
2022-02-23 10:00:00,-13.4,0.0,-2.8,44.0,18.4,1028.2,20.0
2022-02-23 11:00:00,-13.9,0.0,-2.8,42.0,14.8,1028.4,20.0
2022-02-23 12:00:00,-13.8,0.0,-3.3,44.0,20.5,1028.3,30.0
2022-02-23 13:00:00,-13.8,0.0,-3.9,46.0,16.6,1028.7,10.0
2022-02-23 14:00:00,-14.4,0.0,-3.9,44.0,18.4,1029.0,360.0
2022-02-23 15:00:00,-14.4,0.0,-3.3,42.0,16.6,1029.1,10.0
2022-02-23 16:00:00,-14.2,0.0,-2.8,41.0,20.5,1029.6,20.0
2022-02-23 17:00:00,-15.0,0.0,-1.1,34.0,13.0,1030.0,10.0
2022-02-23 18:00:00,-14.4,0.0,0.0,33.0,14.8,1030.2,20.0
2022-02-23 19:00:00,-13.8,0.0,1.1,32.0,18.4,1029.9,60.0
2022-02-23 20:00:00,-13.3,0.0,1.7,32.0,14.8,1029.6,70.0
2022-02-23 21:00:00,-12.7,0.0,2.8,31.0,14.8,1029.0,50.0
2022-02-23 22:00:00,-13.4,0.0,3.9,27.0,9.4,1028.6,30.0
2022-02-23 23:00:00,-13.4,0.0,3.9,27.0,13.0,1028.4,350.0
2022-02-24 00:00:00,-13.9,0.0,4.4,25.0,9.4,1028.3,30.0
2022-02-24 01:00:00,-13.4,0.0,3.9,27.0,13.0,1028.1,20.0
2022-02-24 02:00:00,-12.1,0.0,1.7,35.0,7.6,1028.2,60.0
2022-02-24 03:00:00,-12.1,0.0,0.6,38.0,9.4,1028.2,340.0
2022-02-24 04:00:00,-10.5,0.0,-1.1,49.0,0.0,1028.3,0.0
2022-02-24 05:00:00,-8.9,0.0,-2.2,60.0,0.0,1028.3,0.0
2022-02-24 06:00:00,-7.8,0.0,-3.3,71.0,7.6,1028.6,290.0
2022-02-24 07:00:00,-7.8,0.0,-3.3,71.0,0.0,1028.8,0.0
2022-02-24 08:00:00,-7.7,0.0,-2.2,66.0,0.0,1028.6,0.0
2022-02-24 09:00:00,-6.6,0.0,-2.8,75.0,0.0,1028.5,0.0
2022-02-24 10:00:00,-6.6,0.0,-1.7,69.0,0.0,1028.2,0.0
2022-02-24 11:00:00,-5.5,0.0,-1.7,75.0,0.0,1028.0,0.0
2022-02-24 12:00:00,-4.4,0.0,-1.1,78.0,5.4,1027.9,100.0
2022-02-24 13:00:00,-5.6,0.0,-0.6,69.0,5.4,1028.3,30.0
2022-02-24 14:00:00,-5.0,0.0,-0.6,72.0,7.6,1028.6,50.0
2022-02-24 15:00:00,-5.6,0.0,-0.6,69.0,0.0,1029.0,0.0
2022-02-24 16:00:00,-5.6,0.0,0.0,66.0,0.0,1029.9,0.0
2022-02-24 17:00:00,-6.7,0.0,0.6,58.0,0.0,1030.7,0.0
2022-02-24 18:00:00,-6.0,0.0,1.1,59.0,0.0,1031.2,0.0
2022-02-24 19:00:00,-5.7,0.0,1.7,58.0,5.4,1031.5,40.0
2022-02-24 20:00:00,-5.6,0.0,2.8,54.0,0.0,1031.6,0.0
2022-02-24 21:00:00,-4.3,0.0,3.9,55.0,7.6,1031.1,350.0
2022-02-24 22:00:00,-3.9,0.0,4.4,55.0,0.0,1030.9,0.0
2022-02-24 23:00:00,-3.3,0.0,5.0,55.0,0.0,1031.0,0.0
2022-02-25 00:00:00,-2.3,0.0,5.6,57.0,7.6,1030.8,90.0
2022-02-25 01:00:00,-1.7,0.0,5.0,62.0,5.4,1030.8,90.0
2022-02-25 02:00:00,-1.6,0.0,4.4,65.0,0.0,1030.7,0.0
2022-02-25 03:00:00,-1.7,0.0,3.9,67.0,0.0,1031.2,0.0
2022-02-25 04:00:00,-2.3,0.0,1.7,75.0,5.4,1031.0,80.0
2022-02-25 05:00:00,-2.1,0.0,0.6,82.0,7.6,1031.2,330.0
2022-02-25 06:00:00,-3.9,0.0,-1.1,81.0,11.2,1031.5,350.0
2022-02-25 07:00:00,-3.9,0.0,-1.7,85.0,5.4,1031.6,30.0
2022-02-25 08:00:00,-3.3,0.0,-1.1,85.0,5.4,1031.4,330.0
2022-02-25 09:00:00,-5.0,0.0,-3.3,88.0,7.6,1031.7,310.0
2022-02-25 10:00:00,-5.6,0.0,-3.9,88.0,5.4,1031.9,280.0
2022-02-25 11:00:00,-5.0,0.0,-2.8,85.0,7.6,1031.7,350.0
2022-02-25 12:00:00,-5.6,0.0,-3.9,88.0,7.6,1031.5,340.0
2022-02-25 13:00:00,-5.6,0.0,-3.9,88.0,9.4,1031.4,360.0
2022-02-25 14:00:00,-6.1,0.0,-4.4,88.0,9.4,1031.3,360.0
2022-02-25 15:00:00,-6.1,0.0,-4.4,88.0,7.6,1031.1,360.0
2022-02-25 16:00:00,-4.4,0.0,-2.2,85.0,9.4,1031.0,340.0
2022-02-25 17:00:00,-3.2,0.0,0.0,79.0,11.2,1030.7,360.0
2022-02-25 18:00:00,-5.0,0.0,2.2,59.0,9.4,1030.0,350.0
2022-02-25 19:00:00,-4.7,0.0,4.0,53.0,0.0,1029.0,0.0
2022-02-25 20:00:00,-4.4,0.0,4.4,53.0,0.0,1029.0,0.0
2022-02-25 21:00:00,-5.0,0.0,6.7,43.0,5.4,1027.8,12.0
2022-02-25 22:00:00,-5.7,0.0,7.8,38.0,0.0,1027.3,0.0
2022-02-25 23:00:00,-6.1,0.0,8.9,34.0,0.0,1026.8,0.0
2022-02-26 00:00:00,-6.0,0.0,10.0,32.0,5.4,1026.2,90.0
2022-02-26 01:00:00,-6.7,0.0,8.3,34.0,9.4,1025.8,60.0
2022-02-26 02:00:00,-5.0,0.0,6.7,43.0,7.6,1025.6,340.0
2022-02-26 03:00:00,-4.3,0.0,3.9,55.0,9.4,1025.2,10.0
2022-02-26 04:00:00,-5.0,0.0,1.7,61.0,9.4,1025.2,360.0
2022-02-26 05:00:00,-5.0,0.0,0.0,69.0,7.6,1025.0,340.0
2022-02-26 06:00:00,-5.0,0.0,0.0,69.0,5.4,1024.8,10.0
2022-02-26 07:00:00,-5.0,0.0,0.0,69.0,11.2,1025.0,340.0
2022-02-26 08:00:00,-4.3,0.0,-0.6,76.0,9.4,1025.1,360.0
2022-02-26 09:00:00,-4.3,0.0,-0.6,76.0,11.2,1024.7,360.0
2022-02-26 10:00:00,-5.0,0.0,-0.6,72.0,0.0,1024.5,0.0
2022-02-26 11:00:00,-4.4,0.0,0.0,72.0,9.4,1024.3,350.0
2022-02-26 12:00:00,-4.4,0.0,0.0,72.0,13.0,1023.8,340.0
2022-02-26 13:00:00,-4.4,0.0,0.0,72.0,0.0,1023.9,0.0
2022-02-26 14:00:00,-5.0,0.0,0.0,69.0,0.0,1023.8,0.0
2022-02-26 15:00:00,-4.4,0.0,-1.7,82.0,0.0,1023.9,0.0
2022-02-26 16:00:00,-3.2,0.0,0.0,79.0,0.0,1023.9,0.0
2022-02-26 17:00:00,-3.9,0.0,2.2,64.0,0.0,1024.0,0.0
2022-02-26 18:00:00,-3.9,0.0,3.9,57.0,0.0,1023.9,0.0
2022-02-26 19:00:00,-3.8,0.0,5.0,53.0,0.0,1023.8,0.0
2022-02-26 20:00:00,-3.2,0.0,5.6,53.0,0.0,1023.7,0.0
2022-02-26 21:00:00,0.0,0.5,5.0,70.0,0.0,1023.2,0.0
2022-02-26 22:00:00,1.8,0.8,3.9,86.0,9.4,1022.7,350.0
2022-02-26 23:00:00,2.7,0.5,4.4,89.0,9.4,1022.5,350.0
2022-02-27 00:00:00,2.7,0.3,4.4,89.0,7.6,1022.2,340.0
2022-02-27 01:00:00,2.9,0.8,3.9,93.0,11.2,1021.4,350.0
2022-02-27 02:00:00,2.9,0.8,3.9,93.0,9.4,1020.9,350.0
2022-02-27 03:00:00,2.9,1.3,3.9,93.0,11.2,1020.6,350.0
2022-02-27 04:00:00,3.3,0.3,3.9,96.0,9.4,1020.7,330.0
2022-02-27 05:00:00,2.9,0.3,3.9,93.0,7.6,1020.4,360.0
2022-02-27 06:00:00,3.3,1.0,3.9,96.0,0.0,1020.9,0.0
2022-02-27 07:00:00,3.9,0.8,3.9,100.0,0.0,1021.1,0.0
2022-02-27 08:00:00,3.3,0.4,3.9,96.0,7.6,1020.9,100.0
2022-02-27 09:00:00,4.0,0.3,4.4,97.0,5.4,1021.3,110.0
2022-02-27 10:00:00,4.0,0.0,4.4,97.0,9.4,1020.9,110.0
2022-02-27 11:00:00,5.0,0.0,5.0,100.0,0.0,1020.8,0.0
2022-02-27 12:00:00,5.0,0.0,5.6,96.0,9.4,1021.0,120.0
2022-02-27 13:00:00,7.2,0.0,9.4,86.0,20.5,1021.1,180.0
2022-02-27 14:00:00,7.2,0.0,9.4,86.0,20.5,1021.8,180.0
2022-02-27 15:00:00,7.2,0.0,9.4,86.0,25.9,1022.0,170.0
2022-02-27 16:00:00,7.2,0.1,9.4,86.0,22.3,1022.5,170.0
2022-02-27 17:00:00,8.3,0.3,10.0,89.0,18.4,1023.2,190.0
2022-02-27 18:00:00,8.4,0.1,10.6,86.0,14.8,1023.4,190.0
2022-02-27 19:00:00,8.4,0.0,11.7,80.0,18.4,1022.8,170.0
2022-02-27 20:00:00,8.4,0.7,11.7,80.0,24.1,1022.8,180.0
2022-02-27 21:00:00,8.4,0.8,11.7,80.0,16.6,1022.4,190.0
2022-02-27 22:00:00,8.3,0.2,12.2,77.0,14.8,1021.6,200.0
2022-02-27 23:00:00,9.4,1.0,11.1,89.0,11.2,1021.2,180.0
2022-02-28 00:00:00,9.4,1.8,11.1,89.0,18.4,1020.8,170.0
2022-02-28 01:00:00,10.0,1.3,10.6,96.0,5.4,1020.2,200.0
2022-02-28 02:00:00,9.4,0.5,10.6,92.0,9.4,1019.0,130.0
2022-02-28 03:00:00,9.4,0.5,11.1,89.0,14.8,1019.5,210.0
2022-02-28 04:00:00,9.4,0.1,10.6,92.0,22.3,1017.8,150.0
2022-02-28 05:00:00,10.0,0.0,11.1,93.0,14.8,1017.9,140.0
2022-02-28 06:00:00,9.4,0.0,12.2,83.0,22.3,1018.2,180.0
2022-02-28 07:00:00,9.4,0.1,13.3,77.0,27.7,1017.7,190.0
2022-02-28 08:00:00,10.0,0.8,12.8,83.0,20.5,1016.5,180.0
2022-02-28 09:00:00,10.6,1.8,12.2,90.0,25.9,1016.5,190.0
2022-02-28 10:00:00,11.1,0.8,12.2,93.0,14.8,1016.6,180.0
2022-02-28 11:00:00,11.0,2.3,12.8,89.0,20.5,1015.7,170.0
2022-02-28 12:00:00,11.0,0.8,12.8,89.0,20.5,1015.2,170.0
2022-02-28 13:00:00,11.0,1.0,12.8,89.0,27.7,1014.6,180.0
2022-02-28 14:00:00,11.7,2.8,12.8,93.0,25.9,1014.7,180.0
2022-02-28 15:00:00,11.7,2.0,12.8,93.0,24.1,1013.4,170.0
2022-02-28 16:00:00,11.7,5.3,12.8,93.0,27.7,1014.7,190.0
2022-02-28 17:00:00,12.2,6.4,13.3,93.0,18.4,1014.8,180.0
2022-02-28 18:00:00,12.2,10.4,13.3,93.0,24.1,1015.2,190.0
2022-02-28 19:00:00,12.2,5.8,13.3,93.0,27.7,1016.1,200.0
2022-02-28 20:00:00,12.2,1.8,13.3,93.0,27.7,1016.8,190.0
2022-02-28 21:00:00,12.8,0.3,13.9,93.0,20.5,1016.7,190.0
2022-02-28 22:00:00,12.3,0.0,13.9,90.0,27.7,1016.0,180.0
2022-02-28 23:00:00,12.3,0.1,14.4,87.0,40.7,1015.5,180.0
2022-03-01 00:00:00,12.3,0.3,14.4,87.0,29.5,1015.8,170.0
2022-03-01 01:00:00,12.3,0.9,14.4,87.0,25.9,1015.8,180.0
2022-03-01 02:00:00,11.7,0.0,14.4,84.0,35.3,1015.1,180.0
2022-03-01 03:00:00,10.6,0.0,14.4,78.0,37.1,1015.0,180.0
2022-03-01 04:00:00,10.7,0.6,13.9,81.0,29.5,1015.6,200.0
2022-03-01 05:00:00,10.7,0.5,13.3,84.0,22.3,1016.4,200.0
2022-03-01 06:00:00,11.0,2.3,12.8,89.0,29.5,1016.5,180.0
