DT,dwpt,prcp,rhum,pres,San_Antonio,temp,wspd,wdir
2022-11-01 23:00:00,15.0,0.0,78.0,1019.6,0.510662,18.9,13.0,100.0
2022-11-02 00:00:00,15.0,0.0,78.0,1019.6,0.526798,18.9,13.0,100.0
2022-11-02 01:00:00,15.1,0.0,84.0,1020.2,0.530371,17.8,14.8,100.0
2022-11-02 02:00:00,15.5,0.0,84.0,1021.3,0.50242,18.3,16.6,120.0
2022-11-02 03:00:00,15.5,0.0,90.0,1021.5,0.469859,17.2,7.6,90.0
2022-11-02 04:00:00,15.5,0.0,90.0,1021.5,0.399147,17.2,7.6,90.0
2022-11-02 05:00:00,15.0,0.0,93.0,1021.3,0.335754,16.1,0.0,0.0
2022-11-02 06:00:00,15.0,0.0,93.0,1021.3,0.305037,16.1,0.0,0.0
2022-11-02 07:00:00,14.5,0.0,93.0,1020.9,0.282042,15.6,0.0,0.0
2022-11-02 08:00:00,14.5,0.0,93.0,1020.9,0.268269,15.6,0.0,0.0
2022-11-02 09:00:00,13.9,0.0,93.0,1020.7,0.286826,15.0,5.4,20.0
2022-11-02 10:00:00,14.5,0.0,93.0,1020.9,0.318119,15.6,7.6,40.0
2022-11-02 11:00:00,14.5,0.0,93.0,1020.9,0.349009,15.6,7.6,40.0
2022-11-02 12:00:00,14.0,0.0,90.0,1021.6,0.385258,15.6,5.4,40.0
2022-11-02 13:00:00,14.5,0.0,90.0,1022.1,0.386641,16.1,11.2,60.0
2022-11-02 14:00:00,15.1,0.0,90.0,1022.5,0.351717,16.7,11.2,50.0
2022-11-02 15:00:00,15.1,0.0,90.0,1022.5,0.329242,16.7,11.2,50.0
2022-11-02 16:00:00,15.0,0.0,78.0,1022.0,0.352409,18.9,9.4,80.0
2022-11-02 17:00:00,15.5,0.0,68.0,1021.3,0.330625,21.7,14.8,90.0
2022-11-02 18:00:00,15.5,0.0,68.0,1021.3,0.350911,21.7,14.8,90.0
2022-11-02 19:00:00,16.1,0.0,64.0,1019.2,0.412287,23.3,16.6,120.0
2022-11-02 20:00:00,16.1,0.0,64.0,1019.2,0.415514,23.3,16.6,120.0
2022-11-02 21:00:00,16.6,0.0,62.0,1018.3,0.412056,24.4,9.4,110.0
2022-11-02 22:00:00,16.7,0.0,64.0,1018.2,0.444329,23.9,14.8,110.0
2022-11-02 23:00:00,17.3,0.0,69.0,1018.3,0.519191,23.3,13.0,130.0
2022-11-03 00:00:00,17.7,0.0,73.0,1018.5,0.520689,22.8,14.8,150.0
2022-11-03 01:00:00,17.7,0.0,73.0,1018.5,0.532849,22.8,14.8,150.0
2022-11-03 02:00:00,19.0,0.0,82.0,1018.9,0.513485,22.2,20.5,140.0
2022-11-03 03:00:00,18.9,0.0,84.0,1019.0,0.498386,21.7,14.8,140.0
2022-11-03 04:00:00,18.9,0.0,84.0,1019.0,0.450726,21.7,14.8,140.0
2022-11-03 05:00:00,19.4,0.0,87.0,1018.8,0.400818,21.7,13.0,170.0
2022-11-03 06:00:00,19.4,0.0,90.0,1017.8,0.36941,21.1,13.0,160.0
2022-11-03 07:00:00,19.9,0.0,96.0,1017.7,0.343188,20.6,13.0,160.0
2022-11-03 08:00:00,19.9,0.0,96.0,1016.8,0.326994,20.6,11.2,150.0
2022-11-03 09:00:00,19.9,0.0,96.0,1016.2,0.314258,20.6,9.4,150.0
2022-11-03 10:00:00,19.9,0.0,96.0,1016.2,0.357538,20.6,9.4,150.0
2022-11-03 11:00:00,19.9,0.0,93.0,1016.2,0.38278,21.1,13.0,160.0
2022-11-03 12:00:00,20.0,0.0,90.0,1016.7,0.432746,21.7,13.0,170.0
2022-11-03 13:00:00,20.0,0.0,90.0,1016.9,0.427386,21.7,16.6,160.0
2022-11-03 14:00:00,19.9,0.0,87.0,1017.2,0.413555,22.2,20.5,160.0
2022-11-03 15:00:00,19.9,0.0,87.0,1017.2,0.446,22.2,20.5,160.0
2022-11-03 16:00:00,19.5,0.0,79.0,1016.8,0.41926,23.3,20.5,160.0
2022-11-03 17:00:00,19.5,0.0,74.0,1015.9,0.436664,24.4,20.5,160.0
2022-11-03 18:00:00,19.5,0.0,69.0,1015.0,0.458103,25.6,22.3,150.0
2022-11-03 19:00:00,19.5,0.0,69.0,1015.0,0.44139,25.6,22.3,150.0
2022-11-03 20:00:00,19.0,0.0,57.0,1012.6,0.445251,28.3,24.1,160.0
2022-11-03 21:00:00,19.0,0.0,57.0,1012.1,0.50876,28.3,24.1,160.0
2022-11-03 22:00:00,17.3,0.0,53.0,1011.7,0.531408,27.8,22.3,150.0
2022-11-03 23:00:00,17.8,0.0,58.0,1011.6,0.582411,26.7,18.4,140.0
2022-11-04 00:00:00,17.8,0.0,58.0,1011.6,0.57855,26.7,18.4,140.0
2022-11-04 01:00:00,19.9,0.0,76.0,1012.8,0.576936,24.4,31.7,130.0
2022-11-04 02:00:00,20.0,0.0,79.0,1013.1,0.566621,23.9,25.9,140.0
2022-11-04 03:00:00,20.1,0.0,82.0,1013.2,0.534924,23.3,29.5,150.0
2022-11-04 04:00:00,20.1,0.0,82.0,1012.9,0.494122,23.3,29.5,150.0
2022-11-04 05:00:00,20.1,0.0,82.0,1012.9,0.458449,23.3,27.7,150.0
2022-11-04 06:00:00,19.5,0.0,79.0,1011.8,0.420758,23.3,20.5,160.0
2022-11-04 07:00:00,20.1,0.0,82.0,1011.0,0.39615,23.3,18.4,160.0
2022-11-04 08:00:00,20.6,0.0,85.0,1010.1,0.387102,23.3,16.6,170.0
2022-11-04 09:00:00,20.6,0.0,82.0,1009.7,0.364684,23.9,18.4,160.0
2022-11-04 10:00:00,20.6,0.0,82.0,1009.7,0.40831,23.9,18.4,160.0
2022-11-04 11:00:00,21.0,0.0,84.0,1009.6,0.440526,23.9,13.0,170.0
2022-11-04 12:00:00,21.8,0.0,88.0,1009.6,0.45574,23.9,11.2,170.0
2022-11-04 13:00:00,22.2,0.3,90.0,1009.9,0.459371,23.9,16.6,150.0
2022-11-04 14:00:00,22.1,0.3,84.0,1009.8,0.453838,25.0,20.5,150.0
2022-11-04 15:00:00,22.3,0.0,85.0,1009.8,0.468361,25.0,20.5,150.0
2022-11-04 16:00:00,22.2,0.4,74.0,1008.8,0.490376,27.2,27.7,170.0
2022-11-04 17:00:00,21.7,0.6,74.0,1008.0,0.530083,26.7,27.7,160.0
2022-11-04 18:00:00,21.7,0.7,65.0,1006.6,0.493776,28.9,27.7,160.0
2022-11-04 19:00:00,21.1,0.7,59.0,1005.8,0.524839,30.0,22.3,170.0
2022-11-04 20:00:00,21.1,0.0,59.0,1005.8,0.515445,30.0,22.3,170.0
2022-11-04 21:00:00,19.0,0.0,50.0,1005.0,0.594975,30.6,14.8,180.0
2022-11-04 22:00:00,18.5,0.0,47.0,1005.4,0.639119,31.1,14.8,220.0
2022-11-04 23:00:00,17.2,0.0,51.0,1005.8,0.672084,28.3,9.4,280.0
2022-11-05 00:00:00,17.2,0.0,51.0,1005.8,0.639408,28.3,9.4,280.0
2022-11-05 01:00:00,11.7,0.0,38.0,1008.2,0.604887,24.4,29.5,320.0
2022-11-05 02:00:00,1.6,0.0,24.0,1010.0,0.551118,23.3,25.9,340.0
2022-11-05 03:00:00,-4.0,0.0,17.0,1011.6,0.497868,22.2,14.8,360.0
2022-11-05 04:00:00,-6.6,0.0,15.0,1011.9,0.448248,21.1,22.3,350.0
2022-11-05 05:00:00,-6.6,0.0,15.0,1011.9,0.385489,21.1,22.3,350.0
2022-11-05 06:00:00,-6.3,0.0,17.0,1012.7,0.331604,19.4,11.2,350.0
2022-11-05 07:00:00,-4.8,0.0,21.0,1012.1,0.323536,17.8,11.2,320.0
2022-11-05 08:00:00,-4.5,0.0,24.0,1011.6,0.30423,16.1,13.0,320.0
2022-11-05 09:00:00,-5.1,0.0,23.0,1011.7,0.293626,16.1,0.0,0.0
2022-11-05 10:00:00,-5.1,0.0,23.0,1011.7,0.282042,16.1,0.0,0.0
2022-11-05 11:00:00,-3.0,0.0,30.0,1012.4,0.289246,14.4,0.0,0.0
2022-11-05 12:00:00,0.8,0.0,47.0,1012.9,0.28089,11.7,9.4,280.0
2022-11-05 13:00:00,0.6,0.0,39.0,1013.6,0.3074,14.4,11.2,320.0
2022-11-05 14:00:00,-1.5,0.0,27.0,1014.3,0.302098,17.8,7.6,340.0
2022-11-05 15:00:00,-3.0,0.0,21.0,1014.6,0.288497,20.0,9.4,90.0
2022-11-05 16:00:00,-3.0,0.0,21.0,1014.6,0.287575,20.0,9.4,90.0
2022-11-05 17:00:00,-2.9,0.0,19.0,1013.3,0.29109,21.7,9.4,0.0
2022-11-05 18:00:00,-1.6,0.0,19.0,1012.1,0.33316,23.3,0.0,0.0
2022-11-05 19:00:00,-1.6,0.0,19.0,1012.1,0.359843,23.3,0.0,0.0
2022-11-05 20:00:00,-2.6,0.0,16.0,1009.5,0.390618,25.0,14.8,180.0
2022-11-05 21:00:00,-3.0,0.0,15.0,1009.0,0.426233,25.6,14.8,170.0
2022-11-05 22:00:00,-1.5,0.0,18.0,1009.1,0.482077,24.4,16.6,170.0
2022-11-05 23:00:00,-0.5,0.0,22.0,1009.3,0.481731,22.2,18.4,150.0
2022-11-06 00:00:00,-0.5,0.0,22.0,1009.3,0.489799,22.2,18.4,150.0
2022-11-06 01:00:00,5.1,0.0,39.0,1010.9,0.47009,19.4,11.2,150.0
2022-11-06 02:00:00,6.7,0.0,45.0,1011.2,0.44456,18.9,14.8,150.0
2022-11-06 03:00:00,8.4,0.0,54.0,1011.5,0.432342,17.8,14.8,160.0
2022-11-06 04:00:00,9.4,0.0,60.0,1011.5,0.405659,17.2,11.2,170.0
2022-11-06 05:00:00,9.4,0.0,60.0,1011.5,0.362552,17.2,11.2,170.0
2022-11-06 06:00:00,10.0,0.0,67.0,1011.2,0.331777,16.1,0.0,0.0
2022-11-06 07:00:00,10.6,0.0,72.0,1010.8,0.287921,15.6,7.6,190.0
2022-11-06 08:00:00,9.4,0.0,80.0,1010.6,0.275818,12.8,7.6,300.0
2022-11-06 09:00:00,9.4,0.0,80.0,1010.6,0.271842,12.8,7.6,300.0
2022-11-06 10:00:00,9.4,0.0,80.0,1010.5,0.25974,12.8,0.0,0.0
2022-11-06 11:00:00,10.7,0.0,81.0,1010.9,0.251902,13.9,5.4,310.0
2022-11-06 12:00:00,11.2,0.0,75.0,1011.4,0.264869,15.6,9.4,300.0
2022-11-06 13:00:00,13.3,0.0,78.0,1012.3,0.294318,17.2,0.0,0.0
2022-11-06 14:00:00,13.3,0.0,78.0,1012.3,0.325496,17.2,0.0,0.0
2022-11-06 15:00:00,17.8,0.0,84.0,1013.5,0.344744,20.6,11.2,290.0
2022-11-06 16:00:00,17.8,0.0,84.0,1013.5,0.349758,20.6,11.2,190.0
2022-11-06 17:00:00,19.4,0.0,71.0,1012.7,0.332181,25.0,16.6,190.0
2022-11-06 18:00:00,19.3,0.0,64.0,1011.9,0.339096,26.7,20.5,180.0
2022-11-06 19:00:00,19.3,0.0,64.0,1011.9,0.388658,26.7,20.5,180.0
2022-11-06 20:00:00,19.5,0.0,59.0,1010.8,0.462598,28.3,9.4,180.0
2022-11-06 21:00:00,19.4,0.0,55.0,1010.6,0.546738,29.4,16.6,160.0
2022-11-06 22:00:00,19.5,0.0,59.0,1011.1,0.613186,28.3,18.4,160.0
2022-11-06 23:00:00,18.8,0.0,62.0,1011.4,0.657619,26.7,11.2,160.0
2022-11-07 00:00:00,18.8,0.0,62.0,1011.4,0.612552,26.7,11.2,160.0
2022-11-07 01:00:00,18.8,0.0,71.0,1013.0,0.635835,24.4,0.0,0.0
2022-11-07 02:00:00,18.8,0.0,71.0,1013.0,0.612494,24.4,0.0,0.0
2022-11-07 03:00:00,18.8,0.0,76.0,1013.8,0.594744,23.3,5.4,90.0
2022-11-07 04:00:00,20.6,0.0,82.0,1014.5,0.555728,23.9,11.2,140.0
2022-11-07 05:00:00,22.3,0.0,88.0,1015.4,0.512967,24.4,11.2,150.0
2022-11-07 06:00:00,22.3,0.0,88.0,1015.5,0.460005,24.4,13.0,140.0
2022-11-07 07:00:00,22.3,0.0,88.0,1015.6,0.424331,24.4,13.0,120.0
2022-11-07 08:00:00,22.2,0.0,90.0,1015.6,0.39932,23.9,9.4,120.0
2022-11-07 09:00:00,22.9,0.0,94.0,1015.6,0.390675,23.9,16.6,140.0
2022-11-07 10:00:00,22.9,0.0,94.0,1015.6,0.374654,23.9,16.6,140.0
2022-11-07 11:00:00,22.2,0.0,90.0,1016.6,0.436491,23.9,9.4,120.0
2022-11-07 12:00:00,22.9,0.0,94.0,1017.3,0.453665,23.9,14.8,130.0
2022-11-07 13:00:00,22.9,0.0,94.0,1018.1,0.483518,23.9,16.6,130.0
2022-11-07 14:00:00,22.9,0.1,94.0,1018.1,0.497407,23.9,16.6,130.0
2022-11-07 15:00:00,23.2,0.5,90.0,1019.3,0.491298,25.0,14.8,140.0
2022-11-07 16:00:00,22.2,1.3,79.0,1019.2,0.500461,26.1,18.4,140.0
2022-11-07 17:00:00,22.2,0.0,79.0,1019.2,0.474527,26.1,18.4,140.0
2022-11-07 18:00:00,21.1,0.0,61.0,1017.6,0.497234,29.4,25.9,130.0
2022-11-07 19:00:00,21.1,0.0,61.0,1017.6,0.565756,29.4,25.9,130.0
2022-11-07 20:00:00,21.1,0.0,67.0,1016.7,0.56299,27.8,14.8,170.0
2022-11-07 21:00:00,20.6,0.2,65.0,1016.5,0.653239,27.8,18.4,170.0
2022-11-07 22:00:00,19.5,0.0,59.0,1016.6,0.646496,28.3,18.4,160.0
2022-11-07 23:00:00,19.5,0.5,59.0,1016.6,0.656985,28.3,18.4,160.0
2022-11-08 00:00:00,18.3,0.0,62.0,1017.9,0.677789,26.1,14.8,130.0
2022-11-08 01:00:00,17.7,0.0,64.0,1018.9,0.658944,25.0,13.0,140.0
2022-11-08 02:00:00,18.8,0.0,71.0,1019.6,0.627075,24.4,14.8,130.0
2022-11-08 03:00:00,18.8,0.0,71.0,1019.6,0.567888,24.4,14.8,130.0
2022-11-08 04:00:00,19.0,0.0,79.0,1020.3,0.521554,22.8,13.0,120.0
2022-11-08 05:00:00,20.0,0.0,84.0,1020.9,0.4747,22.8,16.6,140.0
2022-11-08 06:00:00,20.0,0.0,84.0,1020.6,0.414016,22.8,11.2,130.0
2022-11-08 07:00:00,19.4,0.0,90.0,1020.5,0.399666,21.1,11.2,110.0
2022-11-08 08:00:00,19.4,0.0,90.0,1020.5,0.380475,21.1,11.2,110.0
2022-11-08 09:00:00,18.2,0.0,93.0,1020.2,0.362782,19.4,5.4,110.0
2022-11-08 10:00:00,18.2,0.0,93.0,1020.2,0.353273,19.4,5.4,110.0
2022-11-08 11:00:00,18.8,0.0,93.0,1020.6,0.374712,20.0,5.4,80.0
2022-11-08 12:00:00,18.8,0.0,93.0,1020.6,0.402893,20.0,5.4,80.0
2022-11-08 13:00:00,18.8,0.0,93.0,1020.9,0.417243,20.0,5.4,70.0
2022-11-08 14:00:00,19.0,0.0,82.0,1022.1,0.400876,22.2,13.0,80.0
2022-11-08 15:00:00,18.3,0.0,71.0,1022.5,0.400127,23.9,20.5,110.0
2022-11-08 16:00:00,18.3,0.0,69.0,1022.3,0.426349,24.4,18.4,120.0
2022-11-08 17:00:00,18.2,0.0,66.0,1021.8,0.487667,25.0,7.6,120.0
2022-11-08 18:00:00,18.2,0.0,66.0,1021.8,0.487667,25.0,7.6,110.0
2022-11-08 19:00:00,19.0,0.0,65.0,1019.8,0.512621,26.1,9.4,90.0
2022-11-08 20:00:00,19.0,0.0,65.0,1019.3,0.509394,26.1,14.8,110.0
2022-11-08 21:00:00,19.0,0.0,61.0,1018.8,0.537344,27.2,16.6,90.0
2022-11-08 22:00:00,19.0,0.0,65.0,1019.2,0.560973,26.1,13.0,90.0
2022-11-08 23:00:00,19.0,0.0,65.0,1019.2,0.582411,26.1,13.0,90.0
2022-11-09 00:00:00,19.4,0.0,76.0,1020.0,0.609901,23.9,16.6,100.0
2022-11-09 01:00:00,20.1,0.0,82.0,1020.2,0.611284,23.3,16.6,100.0
2022-11-09 02:00:00,20.1,0.0,82.0,1020.2,0.59411,23.3,16.6,100.0
2022-11-09 03:00:00,21.0,0.0,87.0,1020.5,0.575957,23.3,22.3,120.0
2022-11-09 04:00:00,21.2,0.0,88.0,1020.5,0.517923,23.3,22.3,120.0
2022-11-09 05:00:00,20.5,0.0,87.0,1020.3,0.475795,22.8,22.3,130.0
2022-11-09 06:00:00,19.9,0.0,87.0,1019.9,0.417301,22.2,25.9,130.0
2022-11-09 07:00:00,19.4,0.0,84.0,1019.7,0.38278,22.2,14.8,130.0
2022-11-09 08:00:00,19.4,0.0,84.0,1019.7,0.377536,22.2,14.8,130.0
2022-11-09 09:00:00,19.4,0.0,87.0,1019.0,0.361803,21.7,14.8,130.0
2022-11-09 10:00:00,19.4,0.0,87.0,1019.1,0.35189,21.7,14.8,120.0
2022-11-09 11:00:00,19.4,0.0,87.0,1019.1,0.390848,21.7,14.8,120.0
2022-11-09 12:00:00,20.0,0.0,90.0,1019.2,0.415975,21.7,13.0,110.0
2022-11-09 13:00:00,20.0,0.0,90.0,1019.7,0.44917,21.7,13.0,120.0
2022-11-09 14:00:00,20.0,0.0,90.0,1019.7,0.433898,21.7,13.0,120.0
2022-11-09 15:00:00,19.4,0.0,76.0,1020.4,0.426233,23.9,16.6,130.0
2022-11-09 16:00:00,19.0,0.0,65.0,1019.9,0.468649,26.1,16.6,130.0
2022-11-09 17:00:00,19.0,0.0,67.0,1019.0,0.486918,25.6,22.3,140.0
2022-11-09 18:00:00,19.0,0.0,67.0,1019.0,0.413094,25.6,22.3,140.0
2022-11-09 19:00:00,20.0,0.3,74.0,1017.0,0.478792,25.0,16.6,200.0
2022-11-09 20:00:00,20.0,0.0,69.0,1016.0,0.518038,26.1,7.6,150.0
2022-11-09 21:00:00,17.3,0.0,53.0,1015.3,0.526337,27.8,7.6,150.0
2022-11-09 22:00:00,16.2,0.0,51.0,1014.7,0.545586,27.2,24.1,130.0
2022-11-09 23:00:00,16.2,0.0,51.0,1014.7,0.580279,27.2,24.1,130.0
2022-11-10 00:00:00,15.6,0.0,58.0,1015.1,0.598432,24.4,22.3,140.0
2022-11-10 01:00:00,16.8,0.0,67.0,1015.5,0.58973,23.3,20.5,140.0
2022-11-10 02:00:00,17.7,0.0,73.0,1015.9,0.570251,22.8,16.6,130.0
2022-11-10 03:00:00,17.7,0.0,73.0,1015.9,0.542935,22.8,16.6,130.0
2022-11-10 04:00:00,19.4,0.0,87.0,1015.7,0.511987,21.7,20.5,150.0
2022-11-10 05:00:00,19.4,0.0,87.0,1015.2,0.456662,21.7,14.8,130.0
2022-11-10 06:00:00,19.4,0.0,87.0,1015.2,0.410731,21.7,14.8,130.0
2022-11-10 07:00:00,19.4,0.0,87.0,1014.6,0.384336,21.7,18.4,160.0
2022-11-10 08:00:00,19.4,0.0,87.0,1014.2,0.348951,21.7,14.8,160.0
2022-11-10 09:00:00,19.4,0.0,90.0,1012.7,0.328781,21.1,13.0,160.0
2022-11-10 10:00:00,19.4,0.0,90.0,1012.3,0.319387,21.1,11.2,160.0
2022-11-10 11:00:00,19.4,0.0,90.0,1012.2,0.37258,21.1,14.8,160.0
2022-11-10 12:00:00,19.4,0.0,90.0,1012.2,0.386065,21.1,14.8,160.0
2022-11-10 13:00:00,18.9,0.0,90.0,1012.4,0.450207,20.6,13.0,190.0
2022-11-10 14:00:00,19.0,0.0,82.0,1012.8,0.42485,22.2,20.5,170.0
2022-11-10 15:00:00,18.3,0.0,76.0,1013.2,0.413555,22.8,18.4,190.0
2022-11-10 16:00:00,17.7,0.0,71.0,1012.7,0.388313,23.3,22.3,180.0
2022-11-10 17:00:00,17.2,0.0,62.0,1011.5,0.405256,25.0,11.2,180.0
2022-11-10 18:00:00,17.2,0.0,62.0,1011.5,0.450553,25.0,11.2,200.0
2022-11-10 19:00:00,16.2,0.0,51.0,1008.8,0.485938,27.2,16.6,160.0
2022-11-10 20:00:00,16.1,0.0,49.0,1008.2,0.509682,27.8,18.4,190.0
2022-11-10 21:00:00,16.7,0.0,51.0,1007.9,0.584774,27.8,11.2,190.0
2022-11-10 22:00:00,16.0,0.0,52.0,1007.8,0.577513,26.7,16.6,140.0
2022-11-10 23:00:00,16.0,0.0,52.0,1007.8,0.539189,26.7,16.6,140.0
2022-11-11 00:00:00,16.1,0.0,54.0,1007.8,0.572153,26.1,13.0,130.0
2022-11-11 01:00:00,16.7,0.0,60.0,1007.8,0.599239,25.0,11.2,130.0
2022-11-11 02:00:00,16.1,0.0,60.0,1008.1,0.570251,24.4,11.2,140.0
2022-11-11 03:00:00,16.1,0.0,60.0,1008.1,0.552616,24.4,11.2,140.0
2022-11-11 04:00:00,19.0,0.0,82.0,1008.6,0.515445,22.2,13.0,170.0
2022-11-11 05:00:00,18.9,0.0,84.0,1008.5,0.468073,21.7,16.6,160.0
2022-11-11 06:00:00,18.9,0.0,84.0,1008.5,0.430095,21.7,16.6,160.0
2022-11-11 07:00:00,19.4,0.0,87.0,1007.4,0.388601,21.7,13.0,160.0
2022-11-11 08:00:00,19.4,0.0,87.0,1007.4,0.370505,21.7,13.0,160.0
2022-11-11 09:00:00,19.4,0.0,87.0,1006.9,0.354023,21.7,14.8,170.0
2022-11-11 10:00:00,19.4,0.0,87.0,1007.0,0.337886,21.7,13.0,170.0
2022-11-11 11:00:00,19.4,0.0,87.0,1007.0,0.386295,21.7,13.0,170.0
2022-11-11 12:00:00,18.9,0.0,84.0,1008.0,0.409982,21.7,9.4,160.0
2022-11-11 13:00:00,18.9,0.0,84.0,1008.0,0.430383,21.7,9.4,160.0
2022-11-11 14:00:00,19.4,0.0,81.0,1008.6,0.435281,22.8,13.0,200.0
2022-11-11 15:00:00,19.0,0.0,74.0,1009.1,0.448363,23.9,16.6,190.0
2022-11-11 16:00:00,19.0,0.0,67.0,1008.2,0.485074,25.6,20.5,190.0
2022-11-11 17:00:00,18.3,0.0,60.0,1007.8,0.463001,26.7,22.3,180.0
2022-11-11 18:00:00,18.3,0.0,60.0,1007.8,0.485765,26.7,22.3,180.0
2022-11-11 19:00:00,11.0,0.0,67.0,1009.5,0.528181,17.2,16.6,220.0
2022-11-11 20:00:00,10.0,0.0,72.0,1010.1,0.423409,15.0,29.5,360.0
2022-11-11 21:00:00,8.3,1.6,69.0,1010.7,0.403642,13.9,25.9,340.0
2022-11-11 22:00:00,8.3,0.0,69.0,1010.7,0.385373,13.9,25.9,340.0
2022-11-11 23:00:00,8.3,0.0,74.0,1012.0,0.399205,12.8,33.5,330.0
2022-11-12 00:00:00,5.6,0.5,71.0,1014.2,0.412921,10.6,37.1,340.0
2022-11-12 01:00:00,4.0,0.0,69.0,1015.7,0.411365,9.4,31.7,340.0
2022-11-12 02:00:00,1.8,0.0,61.0,1017.1,0.403585,8.9,27.7,360.0
2022-11-12 03:00:00,1.8,0.0,61.0,1017.1,0.380244,8.9,27.7,360.0
2022-11-12 04:00:00,0.5,0.0,60.0,1018.6,0.362494,7.8,20.5,350.0
2022-11-12 05:00:00,-1.2,0.0,53.0,1019.0,0.335408,7.8,20.5,350.0
2022-11-12 06:00:00,-2.3,0.0,51.0,1019.4,0.313336,7.2,25.9,360.0
2022-11-12 07:00:00,-2.7,0.0,51.0,1020.4,0.301694,6.7,27.7,350.0
2022-11-12 08:00:00,-2.7,0.0,51.0,1020.4,0.30302,6.7,22.3,360.0
2022-11-12 09:00:00,-2.2,0.0,53.0,1020.9,0.290802,6.7,18.4,360.0
2022-11-12 10:00:00,-2.3,0.0,55.0,1022.0,0.290745,6.1,16.6,340.0
2022-11-12 11:00:00,-2.3,0.0,57.0,1022.4,0.29328,5.6,16.6,340.0
2022-11-12 12:00:00,-2.3,0.0,57.0,1022.4,0.297545,5.6,22.3,350.0
2022-11-12 13:00:00,-2.8,0.0,57.0,1024.2,0.321692,5.0,22.3,360.0
2022-11-12 14:00:00,-2.3,0.0,49.0,1025.0,0.324919,7.8,24.1,350.0
2022-11-12 15:00:00,-1.1,0.0,48.0,1025.6,0.320943,9.4,22.3,350.0
2022-11-12 16:00:00,-0.7,0.0,41.0,1025.6,0.288324,12.2,27.7,10.0
2022-11-12 17:00:00,-1.9,0.0,35.0,1025.0,0.281293,13.3,22.3,20.0
2022-11-12 18:00:00,-1.9,0.0,35.0,1025.0,0.268557,13.3,22.3,20.0
2022-11-12 19:00:00,-4.4,0.0,25.0,1023.0,0.258241,15.6,24.1,40.0
2022-11-12 20:00:00,-3.9,0.0,26.0,1022.6,0.252305,15.6,16.6,20.0
2022-11-12 21:00:00,-3.9,0.0,26.0,1022.5,0.266021,15.6,22.3,20.0
2022-11-12 22:00:00,-3.9,0.0,26.0,1022.5,0.299965,15.6,22.3,20.0
2022-11-12 23:00:00,-3.1,0.0,33.0,1023.4,0.338981,12.8,13.0,10.0
2022-11-13 00:00:00,-3.8,0.0,35.0,1024.1,0.39056,11.1,11.2,20.0
2022-11-13 01:00:00,-4.0,0.0,37.0,1024.6,0.410846,10.0,5.4,20.0
2022-11-13 02:00:00,-4.0,0.0,37.0,1024.6,0.409866,10.0,5.4,20.0
2022-11-13 03:00:00,-2.7,0.0,46.0,1025.3,0.394998,8.3,9.4,20.0
2022-11-13 04:00:00,-2.8,0.0,47.0,1025.5,0.377536,7.8,9.4,40.0
2022-11-13 05:00:00,-2.2,0.0,53.0,1025.4,0.353389,6.7,9.4,10.0
2022-11-13 06:00:00,-2.8,0.0,53.0,1025.3,0.329703,6.1,7.6,10.0
2022-11-13 07:00:00,-2.7,0.0,55.0,1025.1,0.317024,5.6,7.6,20.0
2022-11-13 08:00:00,-2.7,0.0,55.0,1025.1,0.303539,5.6,7.6,20.0
2022-11-13 09:00:00,-3.3,0.0,55.0,1024.7,0.313797,5.0,7.6,30.0
2022-11-13 10:00:00,-3.4,0.0,57.0,1024.8,0.321058,4.4,9.4,30.0
2022-11-13 11:00:00,-3.3,0.0,62.0,1025.0,0.325035,3.3,5.4,10.0
2022-11-13 12:00:00,-3.3,0.0,62.0,1025.4,0.341978,3.3,7.6,10.0
2022-11-13 13:00:00,-3.3,0.0,62.0,1025.4,0.346242,3.3,7.6,10.0
2022-11-13 14:00:00,-5.0,0.0,43.0,1025.9,0.353273,6.7,13.0,60.0
2022-11-13 15:00:00,-5.8,0.0,35.0,1025.6,0.323075,8.9,14.8,80.0
2022-11-13 16:00:00,-6.0,0.0,32.0,1024.9,0.302098,10.0,9.4,80.0
2022-11-13 17:00:00,-6.0,0.0,32.0,1024.9,0.270113,10.0,9.4,80.0
2022-11-13 18:00:00,-7.3,0.0,25.0,1021.9,0.266828,12.2,7.6,120.0
2022-11-13 19:00:00,-7.1,0.0,22.0,1020.2,0.269479,14.4,9.4,120.0
2022-11-13 20:00:00,-7.2,0.0,21.0,1019.3,0.28769,15.0,14.8,120.0
2022-11-13 21:00:00,-8.0,0.0,19.0,1018.7,0.311146,15.6,14.8,120.0
2022-11-13 22:00:00,-8.0,0.0,19.0,1018.7,0.349355,15.6,14.8,120.0
2022-11-13 23:00:00,-5.8,0.0,28.0,1018.1,0.389984,12.2,13.0,110.0
2022-11-14 00:00:00,-5.2,0.0,34.0,1018.0,0.440353,10.0,9.4,120.0
2022-11-14 01:00:00,-5.2,0.0,34.0,1018.0,0.451591,10.0,9.4,120.0
2022-11-14 02:00:00,-4.2,0.0,35.0,1018.4,0.452225,10.6,14.8,130.0
2022-11-14 03:00:00,-2.1,0.0,37.0,1018.1,0.430498,12.2,13.0,120.0
2022-11-14 04:00:00,-1.7,0.0,38.0,1017.3,0.410385,12.2,14.8,130.0
2022-11-14 05:00:00,2.1,0.0,50.0,1016.6,0.361745,12.2,24.1,130.0
