DT,prcp,dwpt,pres,rhum,wdir,temp,wspd
2022-08-28 06:00:00,0.0,17.5,1017.1,68.0,360.0,23.8,5.4
2022-08-28 07:00:00,0.0,17.2,1017.8,68.0,10.0,23.4,7.6
2022-08-28 08:00:00,0.0,17.0,1017.8,69.0,340.0,23.0,5.4
2022-08-28 09:00:00,0.0,17.3,1017.5,75.0,50.0,21.9,9.4
2022-08-28 10:00:00,0.0,17.3,1017.5,75.0,50.0,21.9,9.4
2022-08-28 11:00:00,0.0,18.0,1018.0,78.0,360.0,22.0,9.4
2022-08-28 12:00:00,0.0,17.0,1017.0,76.0,0.0,21.4,0.0
2022-08-28 13:00:00,0.0,17.0,1016.1,78.0,0.0,21.0,0.0
2022-08-28 14:00:00,0.2,17.3,1016.2,81.0,2.0,20.7,0.0
2022-08-28 15:00:00,0.0,17.3,1016.2,81.0,330.0,20.7,5.4
2022-08-28 16:00:00,0.2,16.5,1016.3,79.0,0.0,20.3,0.0
2022-08-28 17:00:00,0.0,16.2,1016.8,80.0,0.0,19.8,0.0
2022-08-28 18:00:00,0.2,18.0,1016.3,75.0,0.0,22.7,0.0
2022-08-28 19:00:00,0.3,17.0,1016.5,61.0,60.0,25.0,11.2
2022-08-28 20:00:00,0.0,17.3,1016.4,59.0,70.0,25.9,18.4
2022-08-28 21:00:00,0.0,16.7,1016.1,55.0,60.0,26.5,18.4
2022-08-28 22:00:00,0.0,17.0,1014.7,51.0,80.0,28.1,24.1
2022-08-28 23:00:00,0.0,17.0,1014.7,51.0,80.0,28.1,24.1
2022-08-29 00:00:00,0.0,17.3,1014.4,53.0,50.0,27.8,20.5
2022-08-29 01:00:00,0.0,16.9,1014.6,57.0,73.0,26.1,16.9
2022-08-29 02:00:00,0.0,17.2,1013.5,54.0,80.0,27.3,18.4
2022-08-29 03:00:00,0.0,16.8,1013.6,56.0,50.0,26.3,11.2
2022-08-29 04:00:00,0.0,17.3,1013.9,59.0,90.0,25.9,16.6
2022-08-29 05:00:00,0.0,17.4,1014.7,65.0,50.0,24.4,13.0
2022-08-29 06:00:00,0.0,17.3,1015.0,67.0,0.0,23.8,0.0
2022-08-29 07:00:00,0.0,17.3,1015.9,73.0,0.0,22.4,0.0
2022-08-29 08:00:00,0.0,17.3,1015.9,73.0,0.0,22.4,0.0
2022-08-29 09:00:00,0.0,17.3,1016.1,69.0,350.0,23.3,5.4
2022-08-29 10:00:00,0.0,17.1,1015.8,73.0,0.0,22.2,0.0
2022-08-29 11:00:00,0.0,17.4,1015.3,71.0,70.0,22.9,7.6
2022-08-29 12:00:00,0.0,16.8,1014.7,78.0,330.0,20.8,5.4
2022-08-29 13:00:00,0.0,16.8,1014.5,78.0,310.0,20.8,5.4
2022-08-29 14:00:00,0.0,16.7,1014.8,79.0,280.0,20.5,5.4
2022-08-29 15:00:00,0.0,16.7,1014.8,79.0,280.0,20.5,5.4
2022-08-29 16:00:00,0.0,16.9,1015.3,80.0,320.0,20.5,5.4
2022-08-29 17:00:00,0.0,17.4,1015.3,79.0,310.0,21.2,7.6
2022-08-29 18:00:00,0.0,18.1,1015.5,69.0,0.0,24.1,0.0
2022-08-29 19:00:00,0.0,18.5,1015.4,65.0,40.0,25.6,5.4
2022-08-29 20:00:00,0.1,18.7,1015.0,58.0,70.0,27.7,18.4
2022-08-29 21:00:00,0.1,18.7,1015.0,58.0,60.0,27.7,18.4
2022-08-29 22:00:00,0.3,18.5,1014.7,58.0,50.0,27.5,18.4
2022-08-29 23:00:00,0.3,19.3,1014.0,57.0,70.0,28.7,24.1
2022-08-30 00:00:00,0.6,19.6,1014.0,57.0,60.0,29.0,26.0
2022-08-30 01:00:00,0.6,19.3,1013.0,57.0,60.0,28.6,25.9
2022-08-30 02:00:00,0.4,18.6,1012.7,55.0,80.0,28.5,20.5
2022-08-30 03:00:00,0.0,18.8,1013.1,59.0,90.0,27.5,20.5
2022-08-30 04:00:00,0.0,18.8,1013.9,65.0,60.0,25.9,16.6
2022-08-30 05:00:00,0.0,18.3,1014.6,68.0,80.0,24.6,9.4
2022-08-30 06:00:00,0.0,18.4,1015.2,72.0,0.0,23.7,0.0
2022-08-30 07:00:00,0.0,18.4,1015.4,72.0,0.0,23.7,0.0
2022-08-30 08:00:00,0.0,17.9,1015.9,76.0,0.0,22.3,0.0
2022-08-30 09:00:00,0.0,17.8,1016.1,77.0,320.0,22.0,5.4
2022-08-30 10:00:00,0.0,17.5,1015.4,78.0,0.0,21.5,0.0
2022-08-30 11:00:00,0.0,17.4,1015.4,80.0,280.0,21.0,7.6
2022-08-30 12:00:00,0.0,17.3,1015.4,79.0,0.0,21.1,0.0
2022-08-30 13:00:00,0.0,16.7,1014.8,81.0,310.0,20.1,7.6
2022-08-30 14:00:00,0.0,17.0,1014.5,82.0,300.0,20.2,7.6
2022-08-30 15:00:00,0.0,16.9,1014.8,81.0,330.0,20.3,5.4
2022-08-30 16:00:00,0.0,16.6,1015.3,80.0,0.0,20.2,0.0
2022-08-30 17:00:00,0.0,18.4,1016.2,71.0,0.0,24.0,0.0
2022-08-30 18:00:00,0.0,18.4,1016.2,71.0,0.0,24.0,0.0
2022-08-30 19:00:00,0.0,18.7,1016.4,64.0,20.0,26.0,7.6
2022-08-30 20:00:00,0.0,18.7,1016.4,59.0,100.0,27.4,11.2
2022-08-30 21:00:00,0.0,18.3,1016.7,54.0,80.0,28.5,11.2
2022-08-30 22:00:00,0.0,18.7,1016.3,51.0,50.0,29.9,20.5
2022-08-30 23:00:00,0.0,19.1,1016.5,62.0,210.0,27.0,9.4
2022-08-31 00:00:00,1.7,19.1,1016.3,67.0,0.0,25.7,0.0
2022-08-31 01:00:00,0.0,19.6,1015.5,65.0,40.0,26.7,9.4
2022-08-31 02:00:00,0.0,18.1,1015.5,59.0,90.0,26.8,9.4
2022-08-31 03:00:00,0.0,18.0,1015.5,59.0,90.0,26.7,13.0
2022-08-31 04:00:00,0.0,17.7,1016.0,61.0,70.0,25.8,14.8
2022-08-31 05:00:00,0.0,18.1,1016.7,67.0,60.0,24.6,11.2
2022-08-31 06:00:00,0.0,17.1,1016.9,70.0,260.0,22.9,5.4
2022-08-31 07:00:00,0.0,17.4,1017.1,72.0,320.0,22.7,5.4
2022-08-31 08:00:00,0.0,16.6,1017.6,79.0,300.0,20.4,9.4
2022-08-31 09:00:00,0.0,16.1,1017.5,74.0,310.0,20.9,7.6
2022-08-31 10:00:00,0.0,16.3,1017.5,76.0,320.0,20.7,9.4
2022-08-31 11:00:00,0.0,16.0,1017.2,76.0,330.0,20.4,9.4
2022-08-31 12:00:00,0.0,16.1,1017.0,77.0,320.0,20.3,9.4
2022-08-31 13:00:00,0.0,15.8,1016.7,78.0,310.0,19.7,9.4
2022-08-31 14:00:00,0.0,15.8,1016.7,78.0,310.0,19.7,9.4
2022-08-31 15:00:00,0.0,15.8,1016.7,79.0,0.0,19.5,0.0
2022-08-31 16:00:00,0.0,16.5,1016.7,78.0,320.0,20.5,7.6
2022-08-31 17:00:00,0.0,16.7,1017.0,76.0,310.0,21.1,9.4
2022-08-31 18:00:00,0.0,17.5,1017.3,68.0,360.0,23.8,7.6
2022-08-31 19:00:00,0.0,18.5,1017.6,63.0,40.0,26.1,11.2
2022-08-31 20:00:00,0.0,18.3,1017.9,58.0,50.0,27.3,9.4
2022-08-31 21:00:00,0.0,18.0,1017.6,57.0,90.0,27.3,20.5
2022-08-31 22:00:00,0.0,17.4,1017.1,51.0,70.0,28.5,22.3
2022-08-31 23:00:00,0.0,17.4,1016.4,49.0,90.0,29.2,31.7
2022-09-01 00:00:00,0.0,16.8,1015.8,48.0,70.0,28.9,18.4
2022-09-01 01:00:00,0.0,16.8,1015.5,50.0,60.0,28.2,20.5
2022-09-01 02:00:00,0.0,18.0,1015.5,54.0,70.0,28.2,22.3
2022-09-01 03:00:00,0.0,16.6,1015.6,52.0,60.0,27.3,25.9
2022-09-01 04:00:00,0.0,16.8,1016.0,56.0,60.0,26.3,27.7
2022-09-01 05:00:00,0.0,17.0,1016.7,63.0,70.0,24.5,14.8
2022-09-01 06:00:00,0.0,16.7,1016.9,64.0,60.0,23.9,9.4
2022-09-01 07:00:00,0.0,16.8,1017.5,67.0,340.0,23.3,9.4
2022-09-01 08:00:00,0.0,16.4,1017.8,67.0,260.0,22.9,5.4
2022-09-01 09:00:00,0.0,16.0,1017.8,70.0,280.0,21.7,5.4
2022-09-01 10:00:00,0.0,16.0,1017.1,76.0,290.0,20.4,5.4
2022-09-01 11:00:00,0.0,16.0,1017.1,76.0,290.0,20.4,5.4
2022-09-01 12:00:00,0.0,15.4,1016.5,78.0,320.0,19.3,7.6
2022-09-01 13:00:00,0.0,15.4,1016.5,78.0,320.0,19.3,7.6
2022-09-01 14:00:00,0.0,15.6,1016.5,78.0,310.0,19.5,7.6
2022-09-01 15:00:00,0.1,15.6,1016.5,78.0,320.0,19.5,7.6
2022-09-01 16:00:00,0.0,15.5,1016.7,80.0,330.0,19.0,7.6
2022-09-01 17:00:00,0.1,15.3,1016.8,81.0,290.0,18.6,5.4
2022-09-01 18:00:00,0.1,17.5,1016.9,69.0,340.0,23.5,5.4
2022-09-01 19:00:00,0.0,16.9,1017.1,58.0,90.0,25.8,14.8
2022-09-01 20:00:00,0.0,16.1,1017.1,52.0,70.0,26.8,18.4
2022-09-01 21:00:00,0.0,15.7,1016.5,49.0,20.0,27.3,18.4
2022-09-01 22:00:00,0.0,15.6,1016.2,46.0,60.0,28.3,14.8
2022-09-01 23:00:00,0.0,14.5,1016.1,42.0,70.0,28.7,18.4
2022-09-02 00:00:00,0.0,15.1,1015.5,45.0,30.0,28.1,24.1
2022-09-02 01:00:00,0.0,14.7,1014.8,44.0,60.0,28.1,24.1
2022-09-02 02:00:00,0.0,15.3,1014.6,49.0,6.0,26.9,22.3
2022-09-02 03:00:00,0.0,15.3,1014.6,49.0,70.0,26.9,22.3
2022-09-02 04:00:00,0.0,16.1,1015.1,54.0,90.0,26.1,22.3
2022-09-02 05:00:00,0.0,17.9,1015.1,65.0,70.0,24.9,7.6
2022-09-02 06:00:00,0.0,18.6,1015.2,74.0,10.0,23.5,7.6
2022-09-02 07:00:00,0.0,18.5,1016.1,76.0,30.0,23.0,5.4
2022-09-02 08:00:00,0.0,18.5,1016.1,76.0,30.0,23.0,5.4
2022-09-02 09:00:00,0.2,18.0,1016.1,72.0,0.0,23.3,0.0
2022-09-02 10:00:00,0.2,18.2,1015.8,78.0,10.0,22.2,5.4
2022-09-02 11:00:00,0.2,18.3,1015.0,76.0,80.0,22.7,13.0
2022-09-02 12:00:00,0.2,18.2,1015.3,76.0,40.0,22.6,5.4
2022-09-02 13:00:00,0.2,17.8,1014.7,80.0,220.0,21.4,5.4
2022-09-02 14:00:00,0.0,17.4,1014.5,81.0,300.0,20.8,9.4
2022-09-02 15:00:00,0.0,17.4,1015.3,83.0,0.0,20.4,0.0
2022-09-02 16:00:00,0.0,17.2,1015.7,82.0,0.0,20.4,0.0
2022-09-02 17:00:00,0.0,17.2,1015.7,82.0,0.0,20.4,0.0
2022-09-02 18:00:00,0.3,18.5,1016.1,84.0,0.0,21.3,0.0
2022-09-02 19:00:00,0.0,18.9,1016.3,80.0,50.0,22.5,14.8
2022-09-02 20:00:00,0.0,19.7,1016.2,78.0,60.0,23.8,9.4
2022-09-02 21:00:00,0.3,18.1,1015.8,61.0,70.0,26.2,20.5
2022-09-02 22:00:00,0.0,16.8,1015.1,51.0,50.0,27.9,13.0
2022-09-02 23:00:00,0.0,16.8,1015.1,51.0,50.0,27.9,13.0
2022-09-03 00:00:00,0.0,15.8,1014.3,45.0,70.0,28.9,13.0
2022-09-03 01:00:00,0.0,17.3,1013.7,50.0,50.0,28.8,24.1
2022-09-03 02:00:00,0.0,17.3,1013.8,52.0,60.0,28.1,11.2
2022-09-03 03:00:00,0.0,18.1,1014.3,62.0,70.0,25.9,14.8
2022-09-03 04:00:00,0.0,18.1,1014.3,62.0,70.0,25.9,14.8
2022-09-03 05:00:00,0.0,18.2,1015.3,67.0,2.0,24.7,9.4
2022-09-03 06:00:00,0.0,18.2,1015.3,67.0,40.0,24.7,7.6
2022-09-03 07:00:00,0.0,18.5,1016.0,70.0,50.0,24.3,9.4
2022-09-03 08:00:00,0.0,18.6,1016.5,71.0,70.0,24.2,9.4
2022-09-03 09:00:00,0.0,18.8,1016.4,72.0,0.0,24.2,0.0
2022-09-03 10:00:00,0.1,18.9,1015.7,72.0,0.0,24.3,0.0
2022-09-03 11:00:00,0.2,19.1,1015.3,74.0,0.0,24.0,0.0
2022-09-03 12:00:00,0.0,19.1,1015.0,76.0,350.0,23.6,5.4
2022-09-03 13:00:00,0.1,19.4,1014.6,80.0,340.0,23.0,7.6
2022-09-03 14:00:00,0.8,19.6,1015.1,84.0,0.0,22.4,0.0
2022-09-03 15:00:00,0.3,19.9,1015.1,88.0,0.0,22.0,0.0
2022-09-03 16:00:00,0.0,19.8,1015.5,86.0,330.0,22.3,5.4
2022-09-03 17:00:00,0.5,20.0,1016.2,86.0,280.0,22.5,5.4
2022-09-03 18:00:00,0.0,20.8,1016.9,84.0,70.0,23.7,5.4
2022-09-03 19:00:00,0.0,20.9,1017.2,83.0,0.0,24.0,0.0
2022-09-03 20:00:00,0.5,20.9,1017.6,84.0,90.0,23.8,16.6
2022-09-03 21:00:00,0.3,20.8,1017.1,76.0,130.0,25.3,7.6
2022-09-03 22:00:00,1.0,19.3,1016.8,66.0,0.0,26.2,0.0
2022-09-03 23:00:00,0.8,19.7,1016.3,64.0,50.0,27.1,14.8
2022-09-04 00:00:00,1.5,19.9,1015.8,64.0,40.0,27.3,9.4
2022-09-04 01:00:00,0.5,20.2,1015.4,65.0,80.0,27.4,16.6
2022-09-04 02:00:00,0.2,20.5,1015.4,69.0,40.0,26.7,18.4
2022-09-04 03:00:00,0.5,20.3,1015.4,66.0,60.0,27.2,14.8
2022-09-04 04:00:00,0.2,19.6,1015.9,69.0,30.0,25.7,11.2
2022-09-04 05:00:00,0.0,19.1,1016.5,70.0,360.0,25.0,11.2
2022-09-04 06:00:00,0.0,18.2,1016.9,68.0,20.0,24.5,5.4
2022-09-04 07:00:00,0.1,18.2,1017.6,69.0,0.0,24.3,0.0
2022-09-04 08:00:00,0.0,17.8,1017.9,67.0,60.0,24.3,7.6
2022-09-04 09:00:00,0.0,17.7,1018.1,68.0,320.0,24.0,5.4
2022-09-04 10:00:00,0.0,17.8,1017.8,72.0,290.0,23.1,9.4
2022-09-04 11:00:00,0.0,18.1,1017.1,74.0,350.0,23.0,5.4
2022-09-04 12:00:00,0.0,18.6,1016.4,76.0,310.0,23.1,7.6
2022-09-04 13:00:00,0.0,18.9,1016.1,77.0,310.0,23.2,7.6
2022-09-04 14:00:00,0.0,19.3,1015.8,78.0,350.0,23.4,7.6
2022-09-04 15:00:00,0.3,19.7,1016.1,82.0,0.0,22.9,0.0
2022-09-04 16:00:00,0.0,20.0,1016.5,84.0,0.0,22.8,0.0
2022-09-04 17:00:00,0.0,20.0,1016.9,85.0,0.0,22.7,0.0
2022-09-04 18:00:00,1.3,20.4,1017.6,85.0,0.0,23.1,0.0
2022-09-04 19:00:00,0.3,20.8,1017.6,83.0,60.0,23.9,7.6
2022-09-04 20:00:00,0.0,20.9,1017.8,73.0,70.0,26.1,14.8
2022-09-04 21:00:00,0.0,19.9,1017.7,63.0,100.0,27.6,16.6
2022-09-04 22:00:00,0.1,20.1,1017.0,59.0,90.0,28.9,18.4
2022-09-04 23:00:00,0.0,19.7,1016.3,58.0,100.0,28.8,24.1
2022-09-05 00:00:00,0.0,19.1,1015.7,55.0,90.0,29.1,24.1
2022-09-05 01:00:00,0.0,18.3,1015.3,53.0,80.0,28.8,20.5
2022-09-05 02:00:00,0.0,18.2,1015.3,54.0,80.0,28.4,11.2
2022-09-05 03:00:00,0.0,18.2,1015.8,60.0,70.0,26.6,11.2
2022-09-05 04:00:00,0.0,18.2,1015.8,60.0,70.0,26.6,11.2
2022-09-05 05:00:00,0.0,17.4,1016.9,66.0,0.0,24.1,0.0
2022-09-05 06:00:00,0.0,17.4,1016.9,66.0,0.0,24.1,0.0
2022-09-05 07:00:00,0.0,17.5,1017.6,70.0,170.0,23.3,5.4
2022-09-05 08:00:00,0.0,17.7,1017.7,68.0,0.0,24.0,0.0
2022-09-05 09:00:00,0.0,17.7,1017.7,68.0,0.0,24.0,0.0
2022-09-05 10:00:00,0.0,17.3,1017.0,72.0,0.0,22.6,0.0
2022-09-05 11:00:00,0.0,17.3,1017.0,72.0,0.0,22.6,0.0
2022-09-05 12:00:00,0.0,16.6,1016.4,79.0,280.0,20.4,7.6
2022-09-05 13:00:00,0.0,16.5,1016.2,80.0,300.0,20.1,5.4
2022-09-05 14:00:00,0.0,16.1,1015.9,81.0,0.0,19.4,0.0
2022-09-05 15:00:00,0.0,16.1,1016.3,82.0,320.0,19.3,5.4
2022-09-05 16:00:00,0.0,16.2,1016.7,81.0,280.0,19.5,7.6
2022-09-05 17:00:00,0.0,16.8,1017.0,80.0,310.0,20.4,7.6
2022-09-05 18:00:00,0.0,17.3,1017.2,65.0,80.0,24.3,11.2
2022-09-05 19:00:00,0.0,17.4,1017.5,60.0,90.0,25.8,20.5
2022-09-05 20:00:00,0.0,16.5,1017.1,53.0,70.0,26.9,20.5
2022-09-05 21:00:00,0.0,17.0,1017.1,53.0,80.0,27.4,20.5
2022-09-05 22:00:00,0.0,16.8,1016.8,52.0,70.0,27.5,20.5
2022-09-05 23:00:00,0.2,18.1,1016.1,56.0,50.0,27.7,13.0
2022-09-06 00:00:00,0.3,18.6,1015.5,56.0,70.0,28.2,20.5
2022-09-06 01:00:00,0.4,18.8,1014.8,59.0,100.0,27.5,18.4
2022-09-06 02:00:00,0.2,19.3,1014.5,60.0,60.0,27.8,13.0
2022-09-06 03:00:00,0.2,19.0,1015.0,63.0,40.0,26.6,14.8
2022-09-06 04:00:00,0.1,18.9,1015.6,68.0,30.0,25.2,13.0
2022-09-06 05:00:00,0.2,18.9,1015.6,68.0,30.0,25.2,13.0
2022-09-06 06:00:00,0.2,18.8,1016.8,69.0,60.0,24.9,14.8
2022-09-06 07:00:00,0.2,18.8,1016.8,69.0,60.0,24.9,14.8
2022-09-06 08:00:00,0.2,19.0,1017.0,70.0,50.0,24.8,11.2
2022-09-06 09:00:00,0.2,19.5,1016.7,75.0,10.0,24.2,7.6
2022-09-06 10:00:00,0.1,19.1,1015.7,72.0,0.0,24.5,0.0
2022-09-06 11:00:00,0.2,19.1,1015.3,75.0,60.0,23.8,13.0
2022-09-06 12:00:00,0.2,19.1,1015.0,76.0,0.0,23.6,0.0
2022-09-06 13:00:00,0.3,19.1,1015.0,76.0,0.0,23.6,0.0
2022-09-06 14:00:00,0.2,18.6,1015.1,75.0,60.0,23.3,11.2
2022-09-06 15:00:00,0.0,18.3,1015.4,77.0,0.0,22.5,0.0
2022-09-06 16:00:00,0.0,18.3,1015.4,77.0,0.0,22.5,0.0
2022-09-06 17:00:00,0.0,18.3,1015.8,71.0,10.0,23.9,7.6
2022-09-06 18:00:00,0.2,18.8,1016.3,66.0,60.0,25.6,13.0
2022-09-06 19:00:00,0.2,19.2,1016.7,64.0,80.0,26.6,13.0
2022-09-06 20:00:00,0.1,18.9,1017.0,60.0,110.0,27.3,16.6
2022-09-06 21:00:00,0.0,19.6,1016.2,57.0,50.0,29.0,18.4
2022-09-06 22:00:00,0.2,19.6,1016.2,57.0,50.0,29.0,18.4
2022-09-06 23:00:00,0.2,19.8,1015.9,59.0,70.0,28.6,16.6
2022-09-07 00:00:00,0.2,18.6,1015.3,55.0,70.0,28.5,7.6
2022-09-07 01:00:00,0.2,18.9,1015.0,58.0,70.0,27.9,22.3
2022-09-07 02:00:00,0.3,19.4,1014.4,63.0,60.0,27.0,14.8
2022-09-07 03:00:00,0.4,19.3,1014.4,64.0,100.0,26.7,20.5
2022-09-07 04:00:00,0.3,18.9,1014.7,63.0,100.0,26.5,14.8
2022-09-07 05:00:00,0.1,18.3,1015.4,63.0,100.0,25.9,16.6
2022-09-07 06:00:00,0.0,18.2,1015.3,64.0,100.0,25.5,13.0
2022-09-07 07:00:00,0.0,19.0,1016.0,67.0,100.0,25.6,16.6
2022-09-07 08:00:00,0.0,19.1,1016.3,68.0,100.0,25.4,13.0
2022-09-07 09:00:00,0.0,18.7,1016.2,68.0,100.0,25.0,11.2
2022-09-07 10:00:00,0.0,18.9,1015.9,69.0,90.0,25.0,13.0
2022-09-07 11:00:00,0.2,18.1,1015.6,66.0,80.0,24.9,18.4
2022-09-07 12:00:00,0.2,18.4,1015.2,68.0,90.0,24.7,11.2
2022-09-07 13:00:00,0.2,17.3,1014.6,64.0,80.0,24.6,16.6
2022-09-07 14:00:00,0.2,17.2,1015.0,64.0,120.0,24.4,11.2
2022-09-07 15:00:00,0.1,17.7,1014.6,66.0,100.0,24.5,11.2
2022-09-07 16:00:00,0.0,17.8,1015.0,66.0,90.0,24.6,14.8
2022-09-07 17:00:00,0.0,17.7,1015.8,66.0,100.0,24.5,11.2
2022-09-07 18:00:00,0.0,17.5,1016.4,62.0,110.0,25.3,14.8
2022-09-07 19:00:00,0.0,18.0,1017.0,58.0,80.0,27.0,20.5
2022-09-07 20:00:00,0.0,18.9,1017.0,60.0,60.0,27.3,5.4
2022-09-07 21:00:00,0.0,18.8,1017.4,60.0,70.0,27.2,13.0
2022-09-07 22:00:00,0.0,17.4,1017.3,52.0,110.0,28.2,16.6
2022-09-07 23:00:00,0.0,17.8,1016.3,53.0,50.0,28.3,13.0
2022-09-08 00:00:00,0.0,17.6,1015.2,50.0,60.0,29.1,18.4
2022-09-08 01:00:00,0.0,17.6,1015.2,50.0,60.0,29.1,18.4
2022-09-08 02:00:00,0.0,18.3,1015.3,56.0,4.0,27.9,16.6
2022-09-08 03:00:00,0.0,18.3,1015.3,56.0,90.0,27.9,14.8
2022-09-08 04:00:00,0.0,17.6,1015.7,58.0,70.0,26.5,18.4
2022-09-08 05:00:00,0.0,17.5,1016.4,63.0,70.0,25.0,7.6
2022-09-08 06:00:00,0.0,17.8,1017.0,68.0,20.0,24.1,11.2
2022-09-08 07:00:00,0.0,17.8,1017.0,69.0,10.0,23.8,9.4
2022-09-08 08:00:00,0.0,17.8,1017.0,69.0,10.0,23.8,9.4
2022-09-08 09:00:00,0.0,17.5,1016.7,68.0,30.0,23.8,7.6
2022-09-08 10:00:00,0.0,16.8,1016.4,71.0,0.0,22.3,0.0
2022-09-08 11:00:00,0.0,16.7,1016.4,78.0,260.0,20.7,5.4
2022-09-08 12:00:00,0.0,16.2,1015.9,79.0,290.0,20.0,7.6
2022-09-08 13:00:00,0.0,16.2,1015.2,80.0,310.0,19.8,7.6
2022-09-08 14:00:00,0.0,16.2,1015.2,80.0,310.0,19.8,7.6
2022-09-08 15:00:00,0.0,16.6,1015.2,78.0,310.0,20.6,7.6
2022-09-08 16:00:00,0.0,16.4,1015.6,80.0,300.0,20.0,7.6
2022-09-08 17:00:00,0.0,18.7,1016.2,79.0,0.0,22.5,9.4
2022-09-08 18:00:00,0.0,18.7,1016.2,79.0,0.0,22.5,0.0
2022-09-08 19:00:00,0.2,18.2,1016.4,64.0,40.0,25.5,11.2
2022-09-08 20:00:00,0.2,17.7,1016.3,55.0,90.0,27.6,16.6
2022-09-08 21:00:00,0.1,17.7,1016.3,55.0,90.0,27.6,16.6
2022-09-08 22:00:00,0.1,18.2,1015.8,57.0,60.0,27.5,14.8
2022-09-08 23:00:00,0.0,16.8,1015.1,49.0,40.0,28.6,20.5
2022-09-09 00:00:00,0.0,16.8,1014.5,48.0,60.0,28.9,25.9
2022-09-09 01:00:00,0.0,17.1,1013.7,49.0,70.0,28.9,18.4
2022-09-09 02:00:00,0.0,17.9,1013.5,55.0,60.0,27.8,13.0
2022-09-09 03:00:00,0.0,16.9,1013.1,53.0,40.0,27.3,18.4
2022-09-09 04:00:00,0.0,17.7,1014.0,63.0,20.0,25.2,9.4
2022-09-09 05:00:00,0.0,17.7,1014.4,68.0,350.0,24.0,9.4
2022-09-09 06:00:00,0.0,17.3,1014.6,68.0,350.0,23.5,7.6
2022-09-09 07:00:00,0.0,17.5,1015.2,71.0,330.0,23.0,7.6
2022-09-09 08:00:00,0.0,17.2,1015.2,75.0,290.0,21.8,11.2
2022-09-09 09:00:00,0.0,18.5,1015.1,79.0,320.0,22.3,11.2
2022-09-09 10:00:00,0.0,19.0,1015.1,83.0,340.0,22.0,9.4
2022-09-09 11:00:00,0.3,18.7,1014.1,81.0,340.0,22.1,9.4
2022-09-09 12:00:00,0.0,18.3,1013.7,81.0,290.0,21.7,7.6
2022-09-09 13:00:00,0.1,18.3,1013.0,81.0,0.0,21.7,0.0
2022-09-09 14:00:00,0.5,18.6,1012.7,83.0,300.0,21.6,7.6
2022-09-09 15:00:00,0.1,18.6,1012.7,83.0,300.0,21.6,7.6
2022-09-09 16:00:00,0.0,18.9,1013.1,83.0,350.0,21.9,5.4
2022-09-09 17:00:00,0.1,18.8,1013.3,85.0,290.0,21.4,9.4
2022-09-09 18:00:00,1.8,20.1,1013.9,82.0,50.0,23.3,14.8
2022-09-09 19:00:00,0.3,20.1,1013.9,82.0,50.0,23.3,14.8
2022-09-09 20:00:00,0.3,20.0,1014.2,71.0,60.0,25.7,14.8
2022-09-09 21:00:00,1.0,19.9,1014.3,80.0,0.0,23.6,0.0
2022-09-09 22:00:00,0.3,19.7,1013.7,66.0,70.0,26.6,16.6
2022-09-09 23:00:00,0.9,20.7,1012.8,71.0,40.0,26.4,13.0
2022-09-10 00:00:00,1.1,20.1,1012.1,70.0,20.0,26.0,18.4
2022-09-10 01:00:00,1.1,19.9,1011.9,73.0,70.0,25.1,14.8
2022-09-10 02:00:00,0.8,20.2,1011.6,73.0,30.0,25.4,11.2
2022-09-10 03:00:00,0.0,20.6,1011.9,82.0,60.0,23.9,5.4
2022-09-10 04:00:00,0.3,20.3,1011.9,79.0,350.0,24.2,9.4
2022-09-10 05:00:00,1.0,20.0,1012.3,83.0,310.0,23.0,7.6
2022-09-10 06:00:00,0.0,19.2,1013.3,79.0,350.0,23.0,7.6
2022-09-10 07:00:00,0.0,19.2,1013.3,79.0,350.0,23.0,7.6
2022-09-10 08:00:00,0.0,19.0,1013.6,84.0,0.0,21.8,0.0
2022-09-10 09:00:00,0.0,19.0,1013.6,84.0,0.0,21.8,0.0
2022-09-10 10:00:00,0.0,19.3,1013.5,85.0,0.0,21.9,0.0
2022-09-10 11:00:00,0.0,19.3,1012.1,83.0,0.0,22.3,0.0
2022-09-10 12:00:00,0.0,19.3,1012.1,83.0,0.0,22.3,0.0
2022-09-10 13:00:00,0.0,19.1,1011.8,84.0,290.0,21.9,7.6
2022-09-10 14:00:00,0.0,19.0,1011.9,85.0,0.0,21.6,0.0
2022-09-10 15:00:00,0.0,19.0,1011.9,85.0,0.0,21.6,0.0
2022-09-10 16:00:00,0.0,18.5,1012.2,86.0,0.0,20.9,0.0
2022-09-10 17:00:00,0.0,18.6,1012.7,86.0,320.0,21.0,5.4
2022-09-10 18:00:00,0.0,19.5,1013.1,76.0,0.0,24.0,0.0
2022-09-10 19:00:00,0.0,19.0,1013.4,66.0,60.0,25.8,13.0
2022-09-10 20:00:00,0.0,19.1,1014.1,64.0,50.0,26.5,9.4
2022-09-10 21:00:00,0.0,19.2,1014.1,59.0,100.0,28.0,14.8
2022-09-10 22:00:00,0.0,18.6,1013.0,55.0,80.0,28.5,16.6
2022-09-10 23:00:00,0.0,19.1,1012.3,56.0,90.0,28.7,20.5
2022-09-11 00:00:00,0.0,18.6,1011.9,53.0,90.0,29.2,11.2
2022-09-11 01:00:00,0.4,18.8,1011.7,54.0,90.0,29.1,14.8
