DT,prcp,dwpt,wspd,rhum,wdir,temp,San_Antonio,pres
2022-09-02 19:00:00,0.0,19.6,18.4,43.0,140.0,33.9,0.743834,1012.8
2022-09-02 20:00:00,0.0,19.6,18.4,43.0,140.0,33.9,0.711618,1012.8
2022-09-02 21:00:00,0.0,19.3,18.4,41.0,140.0,34.4,0.751556,1011.3
2022-09-02 22:00:00,0.0,19.3,18.4,41.0,140.0,34.4,0.782388,1011.3
2022-09-02 23:00:00,0.0,18.4,9.4,40.0,112.0,33.9,0.823075,1011.3
2022-09-03 00:00:00,0.0,18.9,16.6,44.0,130.0,32.8,0.831777,1011.4
2022-09-03 01:00:00,0.0,19.0,16.6,47.0,120.0,31.7,0.803308,1012.0
2022-09-03 02:00:00,0.0,21.7,20.5,61.0,140.0,30.0,0.777144,1013.1
2022-09-03 03:00:00,0.0,21.2,20.5,63.0,130.0,28.9,0.728273,1014.4
2022-09-03 04:00:00,0.0,22.8,14.8,72.0,130.0,28.3,0.695424,1015.0
2022-09-03 05:00:00,0.0,23.4,18.4,77.0,170.0,27.8,0.619813,1015.0
2022-09-03 06:00:00,0.0,22.8,14.8,77.0,150.0,27.2,0.550888,1015.5
2022-09-03 07:00:00,0.0,23.4,13.0,85.0,170.0,26.1,0.509394,1015.3
2022-09-03 08:00:00,0.0,23.4,13.0,85.0,170.0,26.1,0.486976,1015.3
2022-09-03 09:00:00,0.0,24.0,0.0,88.0,0.0,26.1,0.457181,1015.6
2022-09-03 10:00:00,0.0,23.3,5.4,87.0,100.0,25.6,0.445078,1015.4
2022-09-03 11:00:00,0.0,23.3,5.4,87.0,30.0,25.6,0.442024,1015.5
2022-09-03 12:00:00,0.0,24.0,0.0,88.0,0.0,26.1,0.421853,1016.2
2022-09-03 13:00:00,0.0,24.0,5.4,85.0,80.0,26.7,0.43603,1016.7
2022-09-03 14:00:00,0.0,24.0,5.4,85.0,80.0,26.7,0.453608,1016.7
2022-09-03 15:00:00,0.0,23.9,7.6,82.0,80.0,27.2,0.494813,1017.2
2022-09-03 16:00:00,0.0,22.1,7.6,65.0,110.0,29.4,0.531524,1017.7
2022-09-03 17:00:00,0.0,21.6,5.4,57.0,110.0,31.1,0.561203,1017.0
2022-09-03 18:00:00,0.0,19.5,13.0,47.0,80.0,32.2,0.570309,1015.5
2022-09-03 19:00:00,0.0,19.5,13.0,47.0,80.0,32.2,0.663382,1015.5
2022-09-03 20:00:00,0.0,20.1,16.6,46.0,70.0,33.3,0.695943,1014.4
2022-09-03 21:00:00,0.0,20.1,13.0,49.0,120.0,32.2,0.718764,1013.7
2022-09-03 22:00:00,0.0,20.1,13.0,49.0,120.0,32.2,0.69675,1013.7
2022-09-03 23:00:00,14.7,21.8,20.5,94.0,350.0,22.8,0.669606,1015.7
2022-09-04 00:00:00,7.6,22.3,16.6,94.0,20.0,23.3,0.597395,1016.0
2022-09-04 01:00:00,1.0,21.7,11.2,91.0,40.0,23.3,0.574458,1016.3
2022-09-04 02:00:00,0.0,21.7,0.0,91.0,0.0,23.3,0.578031,1016.6
2022-09-04 03:00:00,0.0,22.3,9.4,94.0,90.0,23.3,0.56299,1016.8
2022-09-04 04:00:00,0.0,22.3,11.2,94.0,140.0,23.3,0.543511,1017.2
2022-09-04 05:00:00,0.0,22.3,11.2,94.0,140.0,23.3,0.504841,1017.2
2022-09-04 06:00:00,0.0,22.2,5.4,90.0,200.0,23.9,0.467497,1017.0
2022-09-04 07:00:00,0.0,22.3,5.4,94.0,340.0,23.3,0.419145,1014.9
2022-09-04 08:00:00,0.0,22.3,0.0,94.0,0.0,23.3,0.391655,1015.5
2022-09-04 09:00:00,0.0,22.3,5.4,94.0,310.0,23.3,0.375173,1015.2
2022-09-04 10:00:00,0.0,22.3,5.4,94.0,310.0,23.3,0.375403,1015.2
2022-09-04 11:00:00,0.0,21.8,13.0,94.0,320.0,22.8,0.36503,1015.5
2022-09-04 12:00:00,0.0,21.8,7.6,94.0,320.0,22.8,0.363128,1016.1
2022-09-04 13:00:00,0.0,21.7,7.6,91.0,340.0,23.3,0.385085,1016.3
2022-09-04 14:00:00,0.0,21.8,7.6,88.0,290.0,23.9,0.415917,1016.4
2022-09-04 15:00:00,0.0,21.8,7.6,88.0,290.0,23.9,0.433956,1016.4
2022-09-04 16:00:00,0.0,22.2,5.4,79.0,320.0,26.1,0.446173,1016.8
2022-09-04 17:00:00,0.0,21.8,0.0,70.0,0.0,27.8,0.473778,1016.1
2022-09-04 18:00:00,0.0,21.8,0.0,70.0,0.0,27.8,0.530602,1016.1
2022-09-04 19:00:00,0.0,20.6,0.0,59.0,0.0,29.4,0.592439,1014.5
2022-09-04 20:00:00,0.0,20.6,0.0,59.0,0.0,29.4,0.613186,1014.5
2022-09-04 21:00:00,0.0,20.0,0.0,57.0,0.0,29.4,0.62938,1013.6
2022-09-04 22:00:00,0.0,20.1,0.0,59.0,0.0,28.9,0.677444,1012.7
2022-09-04 23:00:00,0.0,20.6,7.6,61.0,180.0,28.9,0.683034,1012.2
2022-09-05 00:00:00,0.0,20.6,7.6,61.0,180.0,28.9,0.677559,1012.2
2022-09-05 01:00:00,0.0,21.1,14.8,67.0,140.0,27.8,0.65589,1012.9
2022-09-05 02:00:00,0.0,21.8,16.6,77.0,170.0,26.1,0.647764,1013.3
2022-09-05 03:00:00,0.0,21.1,13.0,76.0,170.0,25.6,0.597222,1014.9
2022-09-05 04:00:00,0.0,21.8,5.4,88.0,270.0,23.9,0.555498,1014.4
2022-09-05 05:00:00,0.0,21.8,5.4,88.0,270.0,23.9,0.498041,1014.4
2022-09-05 06:00:00,0.0,21.7,9.4,91.0,230.0,23.3,0.451072,1012.6
2022-09-05 07:00:00,0.0,21.7,9.4,91.0,230.0,23.3,0.426118,1012.6
2022-09-05 08:00:00,0.0,21.1,9.4,90.0,250.0,22.8,0.40491,1012.7
2022-09-05 09:00:00,0.0,21.1,9.4,90.0,250.0,22.8,0.398744,1012.7
2022-09-05 10:00:00,0.0,21.1,9.4,90.0,250.0,22.8,0.391194,1015.0
2022-09-05 11:00:00,0.0,20.5,13.0,87.0,260.0,22.8,0.389638,1013.5
2022-09-05 12:00:00,0.0,20.5,5.4,87.0,220.0,22.8,0.366989,1014.3
2022-09-05 13:00:00,0.0,20.5,5.4,87.0,220.0,22.8,0.366816,1014.3
2022-09-05 14:00:00,0.0,21.1,5.4,76.0,260.0,25.6,0.392808,1014.7
2022-09-05 15:00:00,0.0,20.7,11.2,72.0,230.0,26.1,0.435858,1015.4
2022-09-05 16:00:00,0.0,20.6,9.4,65.0,210.0,27.8,0.474066,1015.3
2022-09-05 17:00:00,0.0,20.1,5.4,59.0,210.0,28.9,0.545758,1014.9
2022-09-05 18:00:00,0.0,19.9,9.4,53.0,260.0,30.6,0.605579,1014.3
2022-09-05 19:00:00,0.0,19.9,9.4,53.0,260.0,30.6,0.645113,1014.3
2022-09-05 20:00:00,0.0,20.0,11.2,50.0,270.0,31.7,0.6892,1013.5
2022-09-05 21:00:00,0.0,21.1,22.3,57.0,160.0,30.6,0.70672,1012.5
2022-09-05 22:00:00,0.0,21.1,22.3,57.0,160.0,30.6,0.739569,1012.5
2022-09-05 23:00:00,0.0,20.5,18.4,55.0,170.0,30.6,0.746715,1012.6
2022-09-06 00:00:00,0.0,20.6,16.6,57.0,170.0,30.0,0.791551,1012.7
2022-09-06 01:00:00,0.0,21.1,20.5,67.0,190.0,27.8,0.767289,1013.4
2022-09-06 02:00:00,0.0,21.7,18.4,74.0,190.0,26.7,0.75974,1014.4
2022-09-06 03:00:00,0.0,21.1,11.2,76.0,200.0,25.6,0.693292,1014.8
2022-09-06 04:00:00,0.0,21.1,11.2,76.0,200.0,25.6,0.595263,1014.8
2022-09-06 05:00:00,0.0,20.0,18.4,74.0,200.0,25.0,0.525127,1015.1
2022-09-06 06:00:00,0.0,21.0,9.4,87.0,230.0,23.3,0.539189,1015.3
2022-09-06 07:00:00,0.0,21.7,11.2,91.0,240.0,23.3,0.476775,1015.1
2022-09-06 08:00:00,0.0,21.7,13.0,91.0,230.0,23.3,0.459889,1014.9
2022-09-06 09:00:00,0.0,21.7,9.4,91.0,250.0,23.3,0.437932,1015.2
2022-09-06 10:00:00,0.0,21.7,9.4,91.0,250.0,23.3,0.435858,1015.2
2022-09-06 11:00:00,0.0,21.0,5.4,87.0,250.0,23.3,0.455452,1015.9
2022-09-06 12:00:00,0.0,21.7,5.4,91.0,260.0,23.3,0.484728,1016.4
2022-09-06 13:00:00,0.0,21.7,5.4,91.0,260.0,23.3,0.464384,1016.4
2022-09-06 14:00:00,0.0,21.1,14.8,82.0,260.0,24.4,0.477006,1016.8
2022-09-06 15:00:00,0.0,20.5,9.4,67.0,240.0,27.2,0.487725,1017.9
2022-09-06 16:00:00,0.0,20.6,9.4,61.0,180.0,28.9,0.502651,1017.8
2022-09-06 17:00:00,0.0,20.7,0.0,54.0,0.0,31.1,0.56178,1017.1
2022-09-06 18:00:00,0.0,18.9,0.0,44.0,0.0,32.8,0.610016,1016.6
2022-09-06 19:00:00,0.0,18.9,0.0,44.0,0.0,32.8,0.626902,1016.6
2022-09-06 20:00:00,0.0,18.3,11.2,41.0,140.0,33.3,0.666033,1014.5
2022-09-06 21:00:00,0.0,18.3,11.2,41.0,140.0,33.3,0.735477,1014.5
2022-09-06 22:00:00,0.0,18.3,5.4,41.0,120.0,33.3,0.765387,1013.8
2022-09-06 23:00:00,0.0,18.9,7.6,44.0,120.0,32.8,0.815295,1014.0
2022-09-07 00:00:00,0.0,18.8,18.4,45.0,150.0,32.2,0.800369,1014.1
2022-09-07 01:00:00,0.0,21.6,25.9,63.0,140.0,29.4,0.76435,1015.4
2022-09-07 02:00:00,0.0,21.1,14.8,67.0,170.0,27.8,0.777374,1016.5
2022-09-07 03:00:00,0.0,21.1,14.8,67.0,170.0,27.8,0.723894,1016.5
2022-09-07 04:00:00,0.0,22.1,18.4,76.0,180.0,26.7,0.648456,1016.9
2022-09-07 05:00:00,0.0,21.1,14.8,76.0,200.0,25.6,0.556766,1016.8
2022-09-07 06:00:00,0.0,21.1,14.8,79.0,210.0,25.0,0.498963,1016.4
2022-09-07 07:00:00,0.0,21.1,14.8,79.0,210.0,25.0,0.45597,1016.4
2022-09-07 08:00:00,0.0,21.1,9.4,82.0,230.0,24.4,0.421277,1016.2
2022-09-07 09:00:00,0.0,21.1,9.4,82.0,190.0,24.4,0.425715,1016.0
2022-09-07 10:00:00,0.0,21.7,7.6,85.0,190.0,24.4,0.473893,1015.6
2022-09-07 11:00:00,0.0,21.8,0.0,88.0,0.0,23.9,0.4747,1015.8
2022-09-07 12:00:00,0.0,22.2,0.0,90.0,0.0,23.9,0.50098,1016.2
2022-09-07 13:00:00,0.0,22.2,0.0,79.0,0.0,26.1,0.479945,1016.2
2022-09-07 14:00:00,0.0,22.2,0.0,79.0,0.0,26.1,0.451302,1016.2
2022-09-07 15:00:00,0.0,22.1,5.4,65.0,0.0,29.4,0.468649,1016.5
2022-09-07 16:00:00,0.0,21.6,0.0,57.0,0.0,31.1,0.509221,1016.4
2022-09-07 17:00:00,0.0,20.5,7.6,47.0,0.0,33.3,0.594744,1015.2
2022-09-07 18:00:00,0.0,20.5,7.6,47.0,346.0,33.3,0.653758,1015.2
2022-09-07 19:00:00,0.0,18.5,9.4,39.0,100.0,34.4,0.730117,1014.1
2022-09-07 20:00:00,0.5,21.7,5.4,72.0,100.0,27.2,0.799908,1013.7
2022-09-07 21:00:00,0.0,21.7,5.4,72.0,19.0,27.2,0.5895,1013.7
2022-09-07 22:00:00,0.0,20.6,13.0,59.0,200.0,29.4,0.649896,1012.7
2022-09-07 23:00:00,0.0,20.6,9.4,57.0,180.0,30.0,0.656351,1012.3
2022-09-08 00:00:00,0.0,20.5,11.2,55.0,200.0,30.6,0.673525,1012.1
2022-09-08 01:00:00,0.0,19.4,7.6,55.0,230.0,29.4,0.678711,1011.8
2022-09-08 02:00:00,0.0,20.1,0.0,63.0,0.0,27.8,0.669836,1013.0
2022-09-08 03:00:00,0.0,20.5,0.0,67.0,0.0,27.2,0.635085,1013.2
2022-09-08 04:00:00,0.0,20.5,0.0,67.0,0.0,27.2,0.575957,1013.2
2022-09-08 05:00:00,0.0,21.1,0.0,74.0,0.0,26.1,0.500692,1012.9
2022-09-08 06:00:00,0.0,21.7,7.6,82.0,300.0,25.0,0.463001,1012.8
2022-09-08 07:00:00,0.0,21.7,5.4,85.0,300.0,24.4,0.429979,1012.3
2022-09-08 08:00:00,0.0,21.8,7.6,88.0,310.0,23.9,0.39252,1011.8
2022-09-08 09:00:00,0.0,21.8,7.6,88.0,310.0,23.9,0.38935,1011.8
2022-09-08 10:00:00,0.0,20.1,5.4,82.0,340.0,23.3,0.432284,1011.2
2022-09-08 11:00:00,0.0,20.1,0.0,82.0,0.0,23.3,0.439431,1011.2
2022-09-08 12:00:00,0.0,20.1,5.4,82.0,320.0,23.3,0.474988,1011.2
2022-09-08 13:00:00,0.0,20.5,0.0,69.0,0.0,26.7,0.45672,1011.4
2022-09-08 14:00:00,0.0,20.5,0.0,69.0,0.0,26.7,0.453262,1011.4
2022-09-08 15:00:00,0.0,20.5,0.0,55.0,0.0,30.6,0.501902,1011.1
2022-09-08 16:00:00,0.0,20.5,0.0,55.0,0.0,30.6,0.554115,1011.1
2022-09-08 17:00:00,0.0,19.3,5.4,45.0,11.0,32.8,0.59411,1009.7
2022-09-08 18:00:00,0.0,19.3,5.4,45.0,110.0,32.8,0.669663,1009.7
2022-09-08 19:00:00,0.0,17.8,7.6,41.0,110.0,32.8,0.698421,1007.9
2022-09-08 20:00:00,0.0,17.8,7.6,41.0,34.0,32.8,0.750576,1007.9
2022-09-08 21:00:00,0.0,18.0,11.2,39.0,70.0,33.9,0.679403,1006.6
2022-09-08 22:00:00,0.0,17.2,5.4,37.0,70.0,33.9,0.717669,1005.6
2022-09-08 23:00:00,0.0,17.0,9.4,39.0,100.0,32.8,0.771842,1005.3
2022-09-09 00:00:00,0.0,16.6,13.0,37.0,80.0,33.3,0.797199,1005.2
2022-09-09 01:00:00,0.0,17.8,9.4,48.0,120.0,30.0,0.764465,1005.3
2022-09-09 02:00:00,0.0,17.3,13.0,53.0,90.0,27.8,0.759624,1006.5
2022-09-09 03:00:00,0.0,21.0,13.0,71.0,120.0,26.7,0.703262,1007.2
2022-09-09 04:00:00,0.0,21.0,13.0,71.0,120.0,26.7,0.634336,1007.2
2022-09-09 05:00:00,0.0,21.7,11.2,82.0,120.0,25.0,0.546047,1007.2
2022-09-09 06:00:00,0.0,21.7,11.2,82.0,120.0,25.0,0.491586,1007.2
2022-09-09 07:00:00,0.0,21.1,11.2,79.0,170.0,25.0,0.432227,1006.5
2022-09-09 08:00:00,0.0,21.1,11.2,79.0,170.0,25.0,0.410212,1006.5
2022-09-09 09:00:00,0.0,21.0,0.0,84.0,0.0,23.9,0.389119,1006.4
2022-09-09 10:00:00,0.0,20.6,0.0,82.0,0.0,23.9,0.448997,1006.0
2022-09-09 11:00:00,0.0,20.5,7.6,79.0,180.0,24.4,0.449804,1006.4
2022-09-09 12:00:00,0.0,20.6,9.4,82.0,190.0,23.9,0.484094,1006.8
2022-09-09 13:00:00,0.0,20.6,9.4,82.0,190.0,23.9,0.466978,1006.8
2022-09-09 14:00:00,0.0,19.3,7.6,62.0,180.0,27.2,0.489454,1007.7
2022-09-09 15:00:00,0.0,19.5,13.0,57.0,160.0,28.9,0.518326,1007.8
2022-09-09 16:00:00,0.0,20.0,5.4,55.0,160.0,30.0,0.540629,1007.7
2022-09-09 17:00:00,0.0,20.7,16.6,54.0,120.0,31.1,0.581835,1007.0
2022-09-09 18:00:00,0.0,20.7,16.6,54.0,120.0,31.1,0.635085,1007.0
2022-09-09 19:00:00,0.0,19.4,13.0,44.0,170.0,33.3,0.690353,1005.5
2022-09-09 20:00:00,0.0,18.2,11.2,42.0,260.0,32.8,0.810281,1005.0
2022-09-09 21:00:00,0.0,18.2,11.2,42.0,260.0,32.8,0.746024,1005.0
2022-09-09 22:00:00,0.0,19.0,16.6,43.0,250.0,33.3,0.692139,1004.4
2022-09-09 23:00:00,0.0,18.3,11.2,41.0,200.0,33.3,0.725507,1004.3
2022-09-10 00:00:00,0.0,17.3,14.8,41.0,200.0,32.2,0.711906,1004.7
2022-09-10 01:00:00,0.0,21.1,13.0,74.0,100.0,26.1,0.683091,1006.3
2022-09-10 02:00:00,0.0,21.7,11.2,79.0,80.0,25.6,0.679633,1007.4
2022-09-10 03:00:00,0.0,21.7,11.2,79.0,80.0,25.6,0.655659,1007.4
2022-09-10 04:00:00,0.0,21.7,7.6,85.0,90.0,24.4,0.599585,1008.8
2022-09-10 05:00:00,0.0,21.7,9.4,82.0,140.0,25.0,0.533253,1009.3
2022-09-10 06:00:00,0.0,21.7,11.2,79.0,150.0,25.6,0.480809,1009.6
2022-09-10 07:00:00,0.0,21.7,11.2,79.0,150.0,25.6,0.449574,1009.6
2022-09-10 08:00:00,0.0,21.7,11.2,82.0,180.0,25.0,0.436376,1009.5
2022-09-10 09:00:00,0.0,22.3,0.0,88.0,0.0,24.4,0.42923,1009.8
2022-09-10 10:00:00,0.0,22.2,5.4,90.0,110.0,23.9,0.423121,1010.1
2022-09-10 11:00:00,0.0,22.3,7.6,85.0,170.0,25.0,0.420528,1010.8
2022-09-10 12:00:00,0.0,22.3,11.2,85.0,220.0,25.0,0.40929,1011.6
2022-09-10 13:00:00,0.0,22.3,11.2,85.0,220.0,25.0,0.414995,1011.6
2022-09-10 14:00:00,0.0,21.7,14.8,72.0,170.0,27.2,0.446231,1012.7
2022-09-10 15:00:00,0.0,21.1,5.4,65.0,170.0,28.3,0.482077,1013.1
2022-09-10 16:00:00,0.0,19.0,13.0,50.0,140.0,30.6,0.521035,1013.3
2022-09-10 17:00:00,0.0,19.3,11.2,48.0,140.0,31.7,0.57077,1012.9
2022-09-10 18:00:00,0.0,19.3,11.2,48.0,140.0,31.7,0.634048,1012.9
2022-09-10 19:00:00,0.0,18.4,5.4,40.0,152.0,33.9,0.674447,1011.6
2022-09-10 20:00:00,0.0,17.9,5.4,40.0,140.0,33.3,0.719571,1010.8
2022-09-10 21:00:00,0.0,17.9,5.4,40.0,127.0,33.3,0.771208,1010.8
2022-09-10 22:00:00,0.0,17.7,11.2,42.0,90.0,32.2,0.803308,1010.7
2022-09-10 23:00:00,0.0,17.7,11.2,42.0,90.0,32.2,0.811837,1010.7
2022-09-11 00:00:00,0.0,18.5,16.6,47.0,140.0,31.1,0.78187,1011.6
2022-09-11 01:00:00,0.0,18.5,16.6,47.0,140.0,31.1,0.764984,1011.6
2022-09-11 02:00:00,0.0,18.4,14.8,50.0,140.0,30.0,0.764004,1012.5
2022-09-11 03:00:00,0.0,19.0,11.2,55.0,150.0,28.9,0.764004,1013.5
2022-09-11 04:00:00,0.0,19.3,16.6,62.0,160.0,27.2,0.764004,1014.9
2022-09-11 05:00:00,0.0,19.3,11.2,64.0,180.0,26.7,0.764004,1015.5
2022-09-11 06:00:00,0.0,19.0,14.8,65.0,180.0,26.1,0.764004,1015.6
2022-09-11 07:00:00,0.0,20.0,9.4,71.0,190.0,25.6,0.764004,1015.8
2022-09-11 08:00:00,0.0,20.0,9.4,71.0,190.0,25.6,0.764004,1015.8
2022-09-11 09:00:00,0.0,20.5,0.0,79.0,0.0,24.4,0.398744,1016.5
2022-09-11 10:00:00,0.0,20.5,0.0,79.0,0.0,24.4,0.386757,1016.5
2022-09-11 11:00:00,0.0,20.6,9.4,85.0,310.0,23.3,0.390157,1017.1
2022-09-11 12:00:00,0.0,20.6,7.6,85.0,290.0,23.3,0.383587,1017.7
2022-09-11 13:00:00,0.0,20.6,7.6,85.0,290.0,23.3,0.403354,1017.7
2022-09-11 14:00:00,0.0,21.1,9.4,67.0,270.0,27.8,0.441332,1018.6
2022-09-11 15:00:00,0.0,19.4,0.0,53.0,0.0,30.0,0.51337,1019.0
2022-09-11 16:00:00,0.0,19.4,0.0,53.0,0.0,30.0,0.531812,1019.0
2022-09-11 17:00:00,0.0,19.3,7.6,51.0,340.0,30.6,0.563912,1018.9
2022-09-11 18:00:00,0.0,19.5,11.2,50.0,10.0,31.1,0.594053,1018.6
2022-09-11 19:00:00,0.0,18.4,5.4,40.0,350.0,33.9,0.661134,1016.9
2022-09-11 20:00:00,0.0,17.1,14.8,38.0,360.0,33.3,0.740894,1016.1
2022-09-11 21:00:00,0.0,17.1,14.8,38.0,360.0,33.3,0.763313,1016.1
2022-09-11 22:00:00,0.0,17.2,20.5,37.0,10.0,33.9,0.812644,1015.5
2022-09-11 23:00:00,0.0,16.2,20.5,36.0,10.0,33.3,0.856328,1015.6
2022-09-12 00:00:00,0.0,14.3,13.0,37.0,40.0,30.6,0.790917,1016.0
2022-09-12 01:00:00,0.0,14.3,13.0,37.0,40.0,30.6,0.79086,1016.0
2022-09-12 02:00:00,0.0,16.1,7.6,49.0,50.0,27.8,0.729829,1017.7
2022-09-12 03:00:00,0.0,16.1,7.6,49.0,50.0,27.8,0.669433,1017.7
2022-09-12 04:00:00,0.0,16.2,5.4,56.0,20.0,25.6,0.580855,1017.7
2022-09-12 05:00:00,0.0,16.6,0.0,62.0,0.0,24.4,0.503746,1017.8
2022-09-12 06:00:00,0.0,16.7,5.4,64.0,30.0,23.9,0.455509,1017.6
2022-09-12 07:00:00,0.0,16.6,5.4,66.0,10.0,23.3,0.42047,1017.4
2022-09-12 08:00:00,0.0,16.8,5.4,67.0,10.0,23.3,0.384278,1017.4
2022-09-12 09:00:00,0.0,17.3,5.4,71.0,360.0,22.8,0.37817,1016.9
2022-09-12 10:00:00,0.0,17.1,0.0,73.0,0.0,22.2,0.434878,1017.0
2022-09-12 11:00:00,0.0,17.1,5.4,78.0,330.0,21.1,0.442543,1017.1
2022-09-12 12:00:00,0.0,17.1,0.0,73.0,0.0,22.2,0.462483,1017.4
2022-09-12 13:00:00,0.0,17.1,0.0,73.0,0.0,22.2,0.440295,1017.4
2022-09-12 14:00:00,0.0,16.6,14.8,56.0,50.0,26.1,0.441793,1017.7
2022-09-12 15:00:00,0.0,17.2,11.2,51.0,70.0,28.3,0.463635,1017.8
2022-09-12 16:00:00,0.0,17.1,9.4,46.0,70.0,30.0,0.497868,1017.3
2022-09-12 17:00:00,0.0,17.1,9.4,46.0,61.0,30.0,0.54962,1017.3
2022-09-12 18:00:00,0.0,16.8,11.2,41.0,66.0,31.7,0.578435,1015.4
2022-09-12 19:00:00,0.0,16.1,11.2,38.0,67.0,32.2,0.640733,1014.3
2022-09-12 20:00:00,0.0,15.8,11.2,36.0,160.0,32.8,0.685166,1013.1
2022-09-12 21:00:00,0.0,15.8,11.2,36.0,160.0,32.8,0.749712,1013.1
2022-09-12 22:00:00,0.0,14.9,7.6,34.0,220.0,32.8,0.801464,1012.4
2022-09-12 23:00:00,0.0,15.8,0.0,35.0,0.0,33.3,0.873502,1012.0
2022-09-13 00:00:00,0.0,15.7,9.4,37.0,100.0,32.2,0.854599,1011.7
2022-09-13 01:00:00,0.0,15.5,14.8,40.0,130.0,30.6,0.817946,1011.6
2022-09-13 02:00:00,0.0,16.7,9.4,51.0,110.0,27.8,0.761641,1012.7
2022-09-13 03:00:00,0.0,16.7,9.4,51.0,110.0,27.8,0.687241,1012.7
2022-09-13 04:00:00,0.0,17.1,13.0,54.0,150.0,27.2,0.580106,1012.9
2022-09-13 05:00:00,0.0,17.7,5.4,60.0,90.0,26.1,0.514004,1013.0
2022-09-13 06:00:00,0.0,19.0,7.6,65.0,170.0,26.1,0.449574,1012.9
2022-09-13 07:00:00,0.0,20.0,5.4,69.0,150.0,26.1,0.413958,1012.7
2022-09-13 08:00:00,0.0,20.0,5.4,69.0,150.0,26.1,0.405486,1012.7
2022-09-13 09:00:00,0.0,20.0,5.4,74.0,220.0,25.0,0.397245,1012.4
2022-09-13 10:00:00,0.0,19.5,0.0,74.0,0.0,24.4,0.452455,1012.5
2022-09-13 11:00:00,0.0,19.4,5.4,71.0,240.0,25.0,0.464212,1012.7
2022-09-13 12:00:00,0.0,19.4,5.4,71.0,240.0,25.0,0.467669,1012.7
2022-09-13 13:00:00,0.0,19.4,7.6,71.0,220.0,25.0,0.452225,1013.2
2022-09-13 14:00:00,0.0,19.3,5.4,60.0,210.0,27.8,0.441332,1013.7
2022-09-13 15:00:00,0.0,19.4,13.0,55.0,150.0,29.4,0.462252,1014.0
2022-09-13 16:00:00,0.0,19.0,11.2,50.0,150.0,30.6,0.512218,1013.9
2022-09-13 17:00:00,0.0,19.0,11.2,50.0,170.0,30.6,0.578838,1013.9
2022-09-13 18:00:00,0.0,18.2,9.4,42.0,170.0,32.8,0.629495,1012.8
2022-09-13 19:00:00,0.0,17.0,16.6,39.0,140.0,32.8,0.699112,1011.9
2022-09-13 20:00:00,0.0,18.0,18.4,39.0,150.0,33.9,0.730924,1010.9
2022-09-13 21:00:00,0.0,18.0,18.4,39.0,150.0,33.9,0.759567,1010.9
2022-09-13 22:00:00,0.0,17.2,14.8,37.0,160.0,33.9,0.793338,1010.2
2022-09-13 23:00:00,0.0,17.2,14.8,42.0,150.0,31.7,0.830164,1010.3
2022-09-14 00:00:00,0.0,17.2,14.8,42.0,150.0,31.7,0.808091,1010.3
2022-09-14 01:00:00,0.0,19.0,29.5,57.0,120.0,28.3,0.799331,1010.8
2022-09-14 02:00:00,0.0,17.2,14.8,56.0,120.0,26.7,0.759624,1011.7
2022-09-14 03:00:00,0.0,17.8,9.4,62.0,130.0,25.6,0.695482,1012.5
2022-09-14 04:00:00,0.0,17.7,0.0,64.0,0.0,25.0,0.600392,1012.9
2022-09-14 05:00:00,0.0,18.3,7.6,71.0,100.0,23.9,0.514869,1013.0
2022-09-14 06:00:00,0.0,19.0,7.6,74.0,80.0,23.9,0.461503,1012.8
2022-09-14 07:00:00,0.0,19.0,0.0,79.0,0.0,22.8,0.422833,1013.0
2022-09-14 08:00:00,0.0,19.0,0.0,79.0,0.0,22.8,0.396784,1013.0
2022-09-14 09:00:00,0.0,19.4,0.0,81.0,0.0,22.8,0.404564,1013.1
2022-09-14 10:00:00,0.0,19.4,0.0,81.0,0.0,22.8,0.455682,1013.1
2022-09-14 11:00:00,0.0,18.9,0.0,84.0,0.0,21.7,0.459947,1013.8
2022-09-14 12:00:00,0.0,20.0,5.4,84.0,90.0,22.8,0.483114,1014.3
2022-09-14 13:00:00,0.0,21.1,0.0,79.0,0.0,25.0,0.46911,1015.1
2022-09-14 14:00:00,0.0,21.8,9.4,77.0,100.0,26.1,0.436953,1015.4
2022-09-14 15:00:00,0.0,21.1,18.4,67.0,120.0,27.8,0.480809,1015.7
2022-09-14 16:00:00,0.0,20.1,9.4,59.0,140.0,28.9,0.520632,1015.3
2022-09-14 17:00:00,0.0,20.1,9.4,59.0,140.0,28.9,0.523917,1015.3
2022-09-14 18:00:00,0.0,15.8,16.6,40.0,130.0,31.0,0.598087,1014.3
2022-09-14 19:00:00,0.0,16.9,18.4,40.0,80.0,32.2,0.634394,1013.4
2022-09-14 20:00:00,0.0,16.9,18.4,40.0,80.0,32.2,0.639696,1013.4
2022-09-14 21:00:00,0.0,14.4,11.2,34.0,60.0,32.2,0.705106,1012.6
2022-09-14 22:00:00,0.0,14.4,13.0,33.0,60.0,32.8,0.736745,1012.2
2022-09-14 23:00:00,0.0,14.4,11.2,35.0,100.0,31.7,0.781466,1012.0
2022-09-15 00:00:00,0.0,14.0,18.4,40.0,130.0,28.9,0.756685,1012.2
2022-09-15 01:00:00,0.0,14.0,18.4,40.0,130.0,28.9,0.727928,1012.2
2022-09-15 02:00:00,0.0,14.5,22.3,43.0,140.0,28.3,0.680786,1013.2
2022-09-15 03:00:00,0.0,15.6,7.6,56.0,100.0,25.0,0.651971,1015.1
