DT,prcp,dwpt,rhum,pres,temp,wdir,wspd,San_Antonio
2022-12-16 10:00:00,0.0,4.4,89.0,1014.7,6.1,310.0,7.6,0.308725
2022-12-16 11:00:00,0.0,4.4,85.0,1015.0,6.7,0.0,0.0,0.347856
2022-12-16 12:00:00,0.0,6.1,86.0,1015.7,8.3,300.0,5.4,0.381051
2022-12-16 13:00:00,0.0,6.1,86.0,1015.7,8.3,300.0,5.4,0.428193
2022-12-16 14:00:00,0.0,7.9,75.0,1016.3,12.2,40.0,7.6,0.42704
2022-12-16 15:00:00,0.0,8.2,64.0,1016.6,15.0,20.0,5.4,0.357711
2022-12-16 16:00:00,0.0,9.5,67.0,1016.6,15.6,0.0,0.0,0.324285
2022-12-16 17:00:00,0.0,10.7,59.0,1015.6,18.9,200.0,11.2,0.313278
2022-12-16 18:00:00,0.0,10.7,59.0,1015.6,18.9,200.0,11.2,0.28187
2022-12-16 19:00:00,0.0,11.2,57.0,1014.1,20.0,200.0,11.2,0.270401
2022-12-16 20:00:00,0.0,9.9,58.0,1013.7,18.3,30.0,11.2,0.293684
2022-12-16 21:00:00,0.0,9.9,58.0,1013.7,18.3,30.0,18.4,0.30325
2022-12-16 22:00:00,0.0,6.2,52.0,1015.0,16.1,10.0,25.9,0.355809
2022-12-16 23:00:00,0.0,4.0,55.0,1016.1,12.8,360.0,31.7,0.369064
2022-12-17 00:00:00,0.0,1.8,59.0,1017.8,9.4,20.0,20.5,0.415802
2022-12-17 01:00:00,0.0,1.8,59.0,1017.8,9.4,20.0,20.5,0.422026
2022-12-17 02:00:00,0.0,0.5,58.0,1018.7,8.3,20.0,22.3,0.422948
2022-12-17 03:00:00,0.0,-1.2,53.0,1019.5,7.8,10.0,24.1,0.412863
2022-12-17 04:00:00,0.0,-2.8,47.0,1020.4,7.8,20.0,18.4,0.406178
2022-12-17 05:00:00,0.0,-4.3,44.0,1020.4,7.2,20.0,18.4,0.409809
2022-12-17 06:00:00,0.0,-4.3,44.0,1019.9,7.2,20.0,11.2,0.390906
2022-12-17 07:00:00,0.0,-4.4,45.0,1020.0,6.7,10.0,13.0,0.370966
2022-12-17 08:00:00,0.0,-4.4,45.0,1020.0,6.7,10.0,13.0,0.341574
2022-12-17 09:00:00,0.0,-4.4,45.0,1019.9,6.7,10.0,16.6,0.333737
2022-12-17 10:00:00,0.0,-4.4,45.0,1020.0,6.7,20.0,16.6,0.328089
2022-12-17 11:00:00,0.0,-6.2,38.0,1020.0,7.2,360.0,16.6,0.336964
2022-12-17 12:00:00,0.0,-5.0,43.0,1021.1,6.7,20.0,11.2,0.338635
2022-12-17 13:00:00,0.0,-5.0,43.0,1021.1,6.7,20.0,11.2,0.357941
2022-12-17 14:00:00,0.0,-4.0,43.0,1023.5,7.8,0.0,0.0,0.336906
2022-12-17 15:00:00,0.0,-3.9,39.0,1024.4,9.4,310.0,7.6,0.412344
2022-12-17 16:00:00,0.0,-5.0,32.0,1023.8,11.1,60.0,13.0,0.397649
2022-12-17 17:00:00,0.0,-6.2,28.0,1023.1,11.7,60.0,7.6,0.399608
2022-12-17 18:00:00,0.0,-6.2,28.0,1023.1,11.7,340.0,7.6,0.297257
2022-12-17 19:00:00,0.0,-4.9,26.0,1020.7,14.4,340.0,9.4,0.285154
2022-12-17 20:00:00,0.0,-4.9,25.0,1020.1,15.0,0.0,0.0,0.274435
2022-12-17 21:00:00,0.0,-6.0,23.0,1020.0,15.0,0.0,7.6,0.304806
2022-12-17 22:00:00,0.0,-6.0,23.0,1020.0,15.0,40.0,7.6,0.329011
2022-12-17 23:00:00,0.0,-5.4,25.0,1020.2,14.4,40.0,7.6,0.372464
2022-12-18 00:00:00,0.0,-3.2,41.0,1021.5,9.4,150.0,13.0,0.425887
2022-12-18 01:00:00,0.0,-3.3,42.0,1022.2,8.9,90.0,5.4,0.439776
2022-12-18 02:00:00,0.0,-3.3,42.0,1022.2,8.9,90.0,5.4,0.433725
2022-12-18 03:00:00,0.0,-2.8,49.0,1022.8,7.2,0.0,0.0,0.42704
2022-12-18 04:00:00,0.0,-2.8,49.0,1023.2,7.2,0.0,0.0,0.451187
2022-12-18 05:00:00,0.0,-1.7,67.0,1023.7,3.9,310.0,5.4,0.445021
2022-12-18 06:00:00,0.0,-2.2,67.0,1023.3,3.3,340.0,5.4,0.442427
2022-12-18 07:00:00,0.0,-2.7,70.0,1023.0,2.2,320.0,5.4,0.386814
2022-12-18 08:00:00,0.0,-2.7,70.0,1023.0,2.2,320.0,5.4,0.372464
2022-12-18 09:00:00,0.0,-3.4,69.0,1023.2,1.7,280.0,5.4,0.370851
2022-12-18 10:00:00,0.0,-3.4,69.0,1023.3,1.7,300.0,5.4,0.366355
2022-12-18 11:00:00,0.0,-4.3,62.0,1023.3,2.2,0.0,0.0,0.377363
2022-12-18 12:00:00,0.0,-4.3,62.0,1023.3,2.2,0.0,0.0,0.393557
2022-12-18 13:00:00,0.0,-4.0,61.0,1024.3,2.8,360.0,7.6,0.404161
2022-12-18 14:00:00,0.0,-5.7,44.0,1025.1,5.6,90.0,9.4,0.419721
2022-12-18 15:00:00,0.0,-5.5,40.0,1025.8,7.2,80.0,7.6,0.44041
2022-12-18 16:00:00,0.0,-5.0,37.0,1025.3,8.9,80.0,7.6,0.445136
2022-12-18 17:00:00,0.0,-5.0,37.0,1025.3,8.9,80.0,7.6,0.445424
2022-12-18 18:00:00,0.0,-8.6,25.0,1023.0,10.6,120.0,11.2,0.421623
2022-12-18 19:00:00,0.0,-7.7,26.0,1021.9,11.1,120.0,11.2,0.382953
2022-12-18 20:00:00,0.0,-7.2,27.0,1021.3,11.1,90.0,13.0,0.417877
2022-12-18 21:00:00,0.0,-7.2,27.0,1021.3,11.1,90.0,13.0,0.409117
2022-12-18 22:00:00,0.0,-7.7,26.0,1021.1,11.1,90.0,16.6,0.431017
2022-12-18 23:00:00,0.0,-7.2,28.0,1021.1,10.6,90.0,14.8,0.445539
2022-12-19 00:00:00,0.0,-7.2,28.0,1021.1,10.6,90.0,14.8,0.474297
2022-12-19 01:00:00,0.0,-5.0,33.0,1021.8,10.6,100.0,14.8,0.489569
2022-12-19 02:00:00,0.0,-5.0,33.0,1021.8,10.6,100.0,14.8,0.493834
2022-12-19 03:00:00,0.0,-4.0,37.0,1022.2,10.0,100.0,11.2,0.475565
2022-12-19 04:00:00,0.0,-1.7,44.0,1021.8,10.0,90.0,11.2,0.455221
2022-12-19 05:00:00,0.0,-0.5,48.0,1021.1,10.0,70.0,9.4,0.450899
2022-12-19 06:00:00,0.0,1.8,59.0,1020.6,9.4,70.0,9.4,0.408656
2022-12-19 07:00:00,0.0,1.8,59.0,1020.6,9.4,70.0,9.4,0.381685
2022-12-19 08:00:00,0.4,5.0,89.0,1019.7,6.7,40.0,13.0,0.349355
2022-12-19 09:00:00,0.3,5.6,93.0,1019.8,6.7,10.0,9.4,0.344053
2022-12-19 10:00:00,0.8,6.1,93.0,1019.0,7.2,30.0,13.0,0.340134
2022-12-19 11:00:00,1.3,6.1,93.0,1019.0,7.2,30.0,13.0,0.35846
2022-12-19 12:00:00,1.0,6.8,97.0,1018.4,7.2,40.0,11.2,0.372695
2022-12-19 13:00:00,2.3,6.7,93.0,1019.7,7.8,340.0,16.6,0.386295
2022-12-19 14:00:00,0.5,6.7,93.0,1019.7,7.8,340.0,16.6,0.407273
2022-12-19 15:00:00,1.0,7.2,93.0,1019.3,8.3,10.0,14.8,0.404161
2022-12-19 16:00:00,0.3,7.8,93.0,1020.4,8.9,20.0,11.2,0.415687
2022-12-19 17:00:00,0.3,7.8,93.0,1020.4,8.9,20.0,11.2,0.403873
2022-12-19 18:00:00,0.3,7.8,90.0,1018.7,9.4,30.0,14.8,0.403181
2022-12-19 19:00:00,0.2,8.3,89.0,1017.7,10.0,20.0,14.8,0.404507
2022-12-19 20:00:00,0.0,8.3,89.0,1017.8,10.0,40.0,11.2,0.397418
2022-12-19 21:00:00,0.0,8.3,89.0,1017.8,10.0,40.0,11.2,0.395055
2022-12-19 22:00:00,0.0,8.3,89.0,1018.4,10.0,30.0,11.2,0.397072
2022-12-19 23:00:00,0.0,8.3,89.0,1018.4,10.0,30.0,11.2,0.420528
2022-12-20 00:00:00,0.0,8.3,89.0,1018.7,10.0,20.0,16.6,0.471242
2022-12-20 01:00:00,0.0,8.3,93.0,1019.4,9.4,20.0,9.4,0.463347
2022-12-20 02:00:00,0.0,7.8,90.0,1020.1,9.4,50.0,7.6,0.470551
2022-12-20 03:00:00,0.0,7.8,90.0,1021.3,9.4,50.0,14.8,0.449919
2022-12-20 04:00:00,0.0,8.3,93.0,1021.8,9.4,20.0,9.4,0.451648
2022-12-20 05:00:00,0.0,8.3,93.0,1021.8,9.4,20.0,9.4,0.428077
2022-12-20 06:00:00,0.0,7.8,93.0,1021.9,8.9,30.0,11.2,0.392693
2022-12-20 07:00:00,0.0,7.9,97.0,1021.9,8.3,30.0,7.6,0.3497
2022-12-20 08:00:00,0.0,7.9,97.0,1022.0,8.3,10.0,7.6,0.325553
2022-12-20 09:00:00,0.0,7.9,97.0,1022.0,8.3,10.0,7.6,0.32636
2022-12-20 10:00:00,0.0,7.2,96.0,1022.3,7.8,280.0,9.4,0.324343
2022-12-20 11:00:00,0.0,7.2,96.0,1025.0,7.8,280.0,9.4,0.322038
2022-12-20 12:00:00,0.0,7.2,96.0,1023.8,7.8,350.0,5.4,0.350334
2022-12-20 13:00:00,0.0,6.1,93.0,1025.7,7.2,340.0,16.6,0.366298
2022-12-20 14:00:00,0.0,6.7,93.0,1026.9,7.8,350.0,18.4,0.383414
2022-12-20 15:00:00,0.0,6.7,93.0,1026.9,7.8,350.0,18.4,0.388716
2022-12-20 16:00:00,0.0,7.8,90.0,1027.6,9.4,360.0,18.4,0.395632
2022-12-20 17:00:00,0.0,8.3,83.0,1027.9,11.1,10.0,11.2,0.408253
2022-12-20 18:00:00,0.0,7.8,77.0,1027.2,11.7,360.0,20.5,0.406408
2022-12-20 19:00:00,0.0,7.8,77.0,1026.2,11.7,40.0,20.5,0.39494
2022-12-20 20:00:00,0.0,7.2,77.0,1026.0,11.1,30.0,18.4,0.382895
2022-12-20 21:00:00,0.0,7.2,77.0,1026.0,11.1,30.0,18.4,0.392635
2022-12-20 22:00:00,0.0,7.2,74.0,1026.1,11.7,20.0,16.6,0.40468
2022-12-20 23:00:00,0.0,7.2,77.0,1026.4,11.1,40.0,14.8,0.436607
2022-12-21 00:00:00,0.0,7.3,80.0,1027.0,10.6,30.0,9.4,0.457411
2022-12-21 01:00:00,0.0,6.2,74.0,1027.7,10.6,30.0,13.0,0.461272
2022-12-21 02:00:00,0.0,6.2,74.0,1027.7,10.6,30.0,13.0,0.451533
2022-12-21 03:00:00,0.0,5.6,80.0,1027.8,8.9,40.0,9.4,0.465018
2022-12-21 04:00:00,0.0,5.1,83.0,1028.0,7.8,20.0,7.6,0.457411
2022-12-21 05:00:00,0.0,5.0,89.0,1027.3,6.7,10.0,9.4,0.436319
2022-12-21 06:00:00,0.0,4.4,89.0,1026.5,6.1,360.0,5.4,0.393557
2022-12-21 07:00:00,0.0,3.4,93.0,1025.8,4.4,300.0,11.2,0.371196
2022-12-21 08:00:00,0.0,3.4,93.0,1025.8,4.4,300.0,11.2,0.364281
2022-12-21 09:00:00,0.0,2.3,93.0,1024.5,3.3,0.0,0.0,0.358114
2022-12-21 10:00:00,0.0,2.7,89.0,1024.7,4.4,310.0,5.4,0.358172
2022-12-21 11:00:00,0.0,2.9,93.0,1024.3,3.9,340.0,5.4,0.3716
2022-12-21 12:00:00,0.0,2.3,93.0,1024.4,3.3,0.0,0.0,0.401279
2022-12-21 13:00:00,0.0,2.3,93.0,1024.4,3.3,0.0,0.0,0.431189
2022-12-21 14:00:00,0.0,1.8,93.0,1024.6,2.8,100.0,5.4,0.445367
2022-12-21 15:00:00,0.0,3.4,93.0,1025.4,4.4,60.0,9.4,0.427098
2022-12-21 16:00:00,0.0,3.3,96.0,1025.4,3.9,60.0,7.6,0.435339
2022-12-21 17:00:00,0.0,4.4,96.0,1024.0,5.0,0.0,0.0,0.421623
2022-12-21 18:00:00,0.0,4.4,92.0,1023.4,5.6,190.0,5.4,0.41828
2022-12-21 19:00:00,0.0,4.4,79.0,1020.4,7.8,0.0,0.0,0.417358
2022-12-21 20:00:00,0.0,5.1,77.0,1019.4,8.9,0.0,5.4,0.405083
2022-12-21 21:00:00,0.0,5.0,74.0,1019.0,9.4,180.0,7.6,0.403066
2022-12-21 22:00:00,0.0,5.0,74.0,1018.3,9.4,190.0,11.2,0.413209
2022-12-21 23:00:00,0.0,5.0,74.0,1018.3,9.4,190.0,11.2,0.432342
2022-12-22 00:00:00,0.0,4.3,82.0,1017.5,7.2,190.0,7.6,0.46669
2022-12-22 01:00:00,0.0,4.3,82.0,1017.6,7.2,200.0,5.4,0.481904
2022-12-22 02:00:00,0.0,5.0,89.0,1017.5,6.7,200.0,7.6,0.500288
2022-12-22 03:00:00,0.0,5.0,89.0,1017.5,6.7,200.0,7.6,0.488013
2022-12-22 04:00:00,0.0,4.4,89.0,1017.4,6.1,250.0,5.4,0.498041
2022-12-22 05:00:00,0.0,4.4,89.0,1017.4,6.1,250.0,5.4,0.468707
2022-12-22 06:00:00,0.0,5.0,86.0,1016.2,7.2,200.0,7.6,0.425484
2022-12-22 07:00:00,0.0,5.0,86.0,1015.4,7.2,200.0,9.4,0.386411
2022-12-22 08:00:00,0.0,5.0,86.0,1015.4,7.2,200.0,9.4,0.363301
2022-12-22 09:00:00,0.0,5.6,83.0,1014.3,8.3,200.0,9.4,0.356731
2022-12-22 10:00:00,0.0,6.1,86.0,1013.8,8.3,0.0,0.0,0.346876
2022-12-22 11:00:00,0.0,6.2,83.0,1013.9,8.9,220.0,7.6,0.35627
2022-12-22 12:00:00,0.0,6.7,83.0,1014.1,9.4,240.0,5.4,0.371715
2022-12-22 13:00:00,0.0,6.7,83.0,1014.1,9.4,240.0,5.4,0.384048
2022-12-22 14:00:00,0.0,7.8,83.0,1014.6,10.6,250.0,11.2,0.385834
2022-12-22 15:00:00,0.0,7.8,83.0,1014.6,10.6,250.0,11.2,0.391021
2022-12-22 16:00:00,0.0,8.9,77.0,1015.0,12.8,260.0,13.0,0.381743
2022-12-22 17:00:00,0.0,10.0,75.0,1014.9,14.4,240.0,25.9,0.366759
2022-12-22 18:00:00,0.0,9.3,74.0,1015.9,13.9,310.0,24.1,0.388774
2022-12-22 19:00:00,0.0,10.1,65.0,1014.7,16.7,360.0,24.1,0.280198
2022-12-22 20:00:00,0.0,-1.1,62.0,1017.8,5.6,360.0,38.9,0.310281
2022-12-22 21:00:00,0.0,-1.1,62.0,1017.8,5.6,360.0,40.7,0.292646
2022-12-22 22:00:00,0.0,-5.7,58.0,1019.8,1.7,350.0,42.5,0.343246
2022-12-22 23:00:00,0.0,-7.9,60.0,1021.9,-1.1,340.0,37.1,0.44796
2022-12-23 00:00:00,0.0,-10.0,60.0,1025.6,-3.3,360.0,38.9,0.56322
2022-12-23 01:00:00,0.0,-11.8,59.0,1027.8,-5.0,360.0,40.7,0.609901
2022-12-23 02:00:00,0.0,-11.8,59.0,1027.8,-5.0,360.0,44.6,0.646611
2022-12-23 03:00:00,0.0,-13.8,57.0,1031.3,-6.7,350.0,38.9,0.682688
2022-12-23 04:00:00,0.0,-14.9,52.0,1032.3,-6.7,360.0,24.1,0.703089
2022-12-23 05:00:00,0.0,-14.9,52.0,1032.3,-6.7,360.0,29.5,0.66707
2022-12-23 06:00:00,0.0,-17.2,47.0,1034.8,-7.8,360.0,31.7,0.638601
2022-12-23 07:00:00,0.0,-17.7,45.0,1035.8,-7.8,10.0,29.5,0.634106
2022-12-23 08:00:00,0.0,-17.7,45.0,1035.8,-7.8,10.0,29.5,0.614857
2022-12-23 09:00:00,0.0,-18.4,44.0,1036.6,-8.3,360.0,25.9,0.631455
2022-12-23 10:00:00,0.0,-18.2,47.0,1037.8,-8.9,340.0,22.3,0.624942
2022-12-23 11:00:00,0.0,-19.0,44.0,1038.1,-8.9,360.0,18.4,0.63059
2022-12-23 12:00:00,0.0,-19.0,44.0,1038.1,-8.9,360.0,18.4,0.612898
2022-12-23 13:00:00,0.0,-19.5,42.0,1039.4,-8.9,340.0,20.5,0.642462
2022-12-23 14:00:00,0.0,-19.4,37.0,1040.1,-7.2,340.0,20.5,0.641713
2022-12-23 15:00:00,0.0,-19.4,37.0,1040.1,-7.2,360.0,25.9,0.627075
2022-12-23 16:00:00,0.0,-20.1,32.0,1040.8,-6.1,350.0,31.7,0.584601
2022-12-23 17:00:00,0.0,-18.8,28.0,1039.9,-2.8,350.0,22.3,0.530429
2022-12-23 18:00:00,0.0,-18.7,26.0,1038.3,-1.7,350.0,22.3,0.512852
2022-12-23 19:00:00,0.0,-18.7,24.0,1036.9,-0.6,10.0,25.9,0.478331
2022-12-23 20:00:00,0.0,-18.2,23.0,1035.9,0.6,360.0,24.1,0.45597
2022-12-23 21:00:00,0.0,-18.2,23.0,1035.9,0.6,360.0,24.1,0.442716
2022-12-23 22:00:00,0.0,-17.7,25.0,1035.5,0.0,30.0,18.4,0.463693
2022-12-23 23:00:00,0.0,-17.7,25.0,1035.5,0.0,30.0,18.4,0.528124
2022-12-24 00:00:00,0.0,-17.9,28.0,1035.7,-1.7,30.0,13.0,0.559878
2022-12-24 01:00:00,0.0,-17.0,30.0,1036.2,-1.7,350.0,11.2,0.580855
2022-12-24 02:00:00,0.0,-16.7,32.0,1037.2,-2.2,360.0,13.0,0.596012
2022-12-24 03:00:00,0.0,-16.2,35.0,1037.3,-2.8,20.0,7.6,0.616817
2022-12-24 04:00:00,0.0,-17.1,31.0,1037.6,-2.2,10.0,14.8,0.639062
2022-12-24 05:00:00,0.0,-17.1,31.0,1037.6,-2.2,10.0,14.8,0.596704
2022-12-24 06:00:00,0.0,-16.5,34.0,1037.4,-2.8,350.0,16.6,0.586157
2022-12-24 07:00:00,0.0,-17.1,35.0,1037.3,-3.9,20.0,7.6,0.568465
2022-12-24 08:00:00,0.0,-16.8,39.0,1037.5,-5.0,360.0,11.2,0.55959
2022-12-24 09:00:00,0.0,-16.2,43.0,1037.2,-5.6,360.0,5.4,0.570309
2022-12-24 10:00:00,0.0,-16.8,41.0,1036.6,-5.6,10.0,7.6,0.56858
2022-12-24 11:00:00,0.0,-16.8,41.0,1036.6,-5.6,10.0,7.6,0.587252
2022-12-24 12:00:00,0.0,-13.9,59.0,1036.9,-7.2,330.0,9.4,0.607596
2022-12-24 13:00:00,0.0,-13.8,57.0,1037.2,-6.7,330.0,9.4,0.604484
2022-12-24 14:00:00,0.0,-16.2,38.0,1037.7,-3.9,350.0,14.8,0.616586
2022-12-24 15:00:00,0.0,-17.9,29.0,1038.3,-2.2,40.0,13.0,0.569617
2022-12-24 16:00:00,0.0,-17.8,27.0,1037.7,-1.1,0.0,0.0,0.521554
2022-12-24 17:00:00,0.0,-17.8,27.0,1037.7,-1.1,0.0,0.0,0.491413
2022-12-24 18:00:00,0.0,-17.3,24.0,1034.9,1.1,160.0,7.6,0.440065
2022-12-24 19:00:00,0.0,-18.5,20.0,1033.6,2.2,160.0,5.4,0.40831
2022-12-24 20:00:00,0.0,-18.0,20.0,1033.1,2.8,0.0,0.0,0.388889
2022-12-24 21:00:00,0.0,-18.0,20.0,1033.1,2.8,0.0,0.0,0.413612
2022-12-24 22:00:00,0.0,-19.0,17.0,1032.2,3.9,0.0,0.0,0.440468
2022-12-24 23:00:00,0.0,-19.0,17.0,1031.7,3.9,130.0,7.6,0.493834
2022-12-25 00:00:00,0.0,-15.9,27.0,1031.9,1.1,130.0,11.2,0.553942
2022-12-25 01:00:00,0.0,-15.1,31.0,1032.3,0.0,130.0,9.4,0.579184
2022-12-25 02:00:00,0.0,-14.6,34.0,1032.8,-0.6,100.0,5.4,0.549216
2022-12-25 03:00:00,0.0,-15.4,29.0,1032.9,0.6,0.0,0.0,0.560454
2022-12-25 04:00:00,0.0,-11.8,44.0,1033.0,-1.1,300.0,5.4,0.560396
2022-12-25 05:00:00,0.0,-10.6,55.0,1033.1,-2.8,310.0,5.4,0.562644
2022-12-25 06:00:00,0.0,-10.0,60.0,1032.8,-3.3,300.0,9.4,0.541148
2022-12-25 07:00:00,0.0,-11.8,52.0,1031.8,-3.3,310.0,7.6,0.539707
2022-12-25 08:00:00,0.0,-11.6,57.0,1031.5,-4.4,310.0,7.6,0.536941
2022-12-25 09:00:00,0.0,-11.0,60.0,1031.3,-4.4,300.0,9.4,0.536999
2022-12-25 10:00:00,0.0,-11.0,60.0,1031.3,-4.4,300.0,9.4,0.522994
2022-12-25 11:00:00,0.0,-11.8,59.0,1031.5,-5.0,300.0,7.6,0.539131
2022-12-25 12:00:00,0.0,-11.7,62.0,1032.1,-5.6,310.0,11.2,0.539189
2022-12-25 13:00:00,0.0,-11.7,62.0,1032.1,-5.6,310.0,11.2,0.556766
2022-12-25 14:00:00,0.0,-12.2,41.0,1032.4,-0.6,0.0,0.0,0.545528
2022-12-25 15:00:00,0.0,-12.2,41.0,1032.4,-0.6,0.0,0.0,0.509451
2022-12-25 16:00:00,0.0,-16.5,18.0,1032.5,6.1,0.0,0.0,0.440814
2022-12-25 17:00:00,0.0,-18.1,14.0,1031.1,7.8,0.0,0.0,0.392635
2022-12-25 18:00:00,0.0,-19.5,12.0,1029.2,8.3,130.0,9.4,0.36042
2022-12-25 19:00:00,0.0,-18.6,12.0,1027.7,9.4,130.0,11.2,0.341863
2022-12-25 20:00:00,0.0,-18.6,12.0,1027.7,9.4,190.0,11.2,0.325207
2022-12-25 21:00:00,0.0,-13.3,18.0,1026.3,10.0,190.0,7.6,0.319099
2022-12-25 22:00:00,0.0,-13.3,18.0,1026.3,10.0,220.0,7.6,0.363474
2022-12-25 23:00:00,0.0,-11.1,24.0,1025.8,8.3,190.0,11.2,0.401395
2022-12-26 00:00:00,0.0,-11.1,24.0,1025.8,8.3,190.0,11.2,0.454242
2022-12-26 01:00:00,0.0,-10.6,27.0,1025.9,7.2,200.0,7.6,0.464096
2022-12-26 02:00:00,0.0,-11.1,29.0,1025.0,5.6,200.0,7.6,0.473951
2022-12-26 03:00:00,0.0,-11.1,29.0,1025.0,5.6,200.0,7.6,0.478158
2022-12-26 04:00:00,0.0,-11.2,30.0,1025.2,5.0,200.0,7.6,0.477178
2022-12-26 05:00:00,0.0,-9.0,45.0,1025.1,1.7,0.0,0.0,0.474643
2022-12-26 06:00:00,0.0,-7.7,56.0,1024.8,0.0,320.0,7.6,0.463232
2022-12-26 07:00:00,0.0,-7.3,63.0,1023.6,-1.1,0.0,0.0,0.447556
2022-12-26 08:00:00,0.0,-7.1,69.0,1023.4,-2.2,270.0,5.4,0.445021
2022-12-26 09:00:00,0.0,-7.7,66.0,1023.4,-2.2,310.0,7.6,0.453319
2022-12-26 10:00:00,0.0,-7.7,66.0,1023.4,-2.2,310.0,7.6,0.450841
2022-12-26 11:00:00,0.0,-8.3,58.0,1022.0,-1.1,230.0,5.4,0.466747
2022-12-26 12:00:00,0.0,-9.0,55.0,1022.1,-1.1,270.0,7.6,0.486572
2022-12-26 13:00:00,0.0,-9.0,55.0,1022.8,-1.1,300.0,11.2,0.494525
2022-12-26 14:00:00,0.0,-8.8,39.0,1023.3,3.9,300.0,9.4,0.486342
2022-12-26 15:00:00,0.0,-8.8,39.0,1023.3,3.9,240.0,9.4,0.437298
2022-12-26 16:00:00,0.0,-8.6,25.0,1024.0,10.6,260.0,14.8,0.402951
2022-12-26 17:00:00,0.0,-2.6,33.0,1023.4,13.3,250.0,18.4,0.361226
2022-12-26 18:00:00,0.0,-2.1,32.0,1022.5,14.4,230.0,11.2,0.322441
2022-12-26 19:00:00,0.0,-3.4,26.0,1021.9,16.1,220.0,9.4,0.309763
2022-12-26 20:00:00,0.0,-3.4,26.0,1021.9,16.1,220.0,9.4,0.304057
2022-12-26 21:00:00,0.0,-6.7,17.0,1022.0,18.9,350.0,11.2,0.308091
2022-12-26 22:00:00,0.0,-6.7,17.0,1022.0,18.9,350.0,11.2,0.330048
2022-12-26 23:00:00,0.0,-6.1,22.0,1023.1,15.6,20.0,9.4,0.356328
2022-12-27 00:00:00,0.0,-6.1,22.0,1023.1,15.6,20.0,9.4,0.413036
2022-12-27 01:00:00,0.0,-5.2,34.0,1025.3,10.0,300.0,7.6,0.442312
2022-12-27 02:00:00,0.0,-4.3,44.0,1025.9,7.2,310.0,9.4,0.447441
2022-12-27 03:00:00,0.0,-4.3,44.0,1025.9,7.2,310.0,9.4,0.444041
2022-12-27 04:00:00,0.0,-4.0,50.0,1026.7,5.6,320.0,11.2,0.431132
2022-12-27 05:00:00,0.0,-4.0,50.0,1027.2,5.6,320.0,11.2,0.417185
2022-12-27 06:00:00,0.0,-3.2,53.0,1026.3,5.6,340.0,11.2,0.386872
2022-12-27 07:00:00,0.0,-3.4,59.0,1026.3,3.9,290.0,7.6,0.367393
2022-12-27 08:00:00,0.0,-3.4,69.0,1026.5,1.7,320.0,7.6,0.371139
2022-12-27 09:00:00,0.0,-3.4,69.0,1026.5,1.7,320.0,7.6,0.367969
2022-12-27 10:00:00,0.0,-3.4,69.0,1026.6,1.7,320.0,7.6,0.374193
2022-12-27 11:00:00,0.0,-3.3,75.0,1027.1,0.6,330.0,11.2,0.400069
2022-12-27 12:00:00,0.0,-3.3,75.0,1027.2,0.6,0.0,0.0,0.408887
2022-12-27 13:00:00,0.0,-2.8,78.0,1027.5,0.6,0.0,0.0,0.458737
2022-12-27 14:00:00,0.0,-2.8,78.0,1027.5,0.6,0.0,0.0,0.462771
2022-12-27 15:00:00,0.0,-1.8,57.0,1027.5,6.1,0.0,0.0,0.408426
2022-12-27 16:00:00,0.0,-1.6,46.0,1026.9,9.4,130.0,9.4,0.350104
2022-12-27 17:00:00,0.0,-1.6,46.0,1026.9,9.4,130.0,9.4,0.304749
2022-12-27 18:00:00,0.0,-1.7,41.0,1026.1,11.1,160.0,9.4,0.284924
2022-12-27 19:00:00,0.0,-1.7,38.0,1024.2,12.2,170.0,13.0,0.266194
2022-12-27 20:00:00,0.0,-1.7,34.0,1022.7,13.9,210.0,14.8,0.289073
2022-12-27 21:00:00,0.0,-1.6,32.0,1021.1,15.0,160.0,14.8,0.287517
2022-12-27 22:00:00,0.0,-2.4,29.0,1020.4,15.6,160.0,14.8,0.326245
2022-12-27 23:00:00,0.0,-2.6,33.0,1019.3,13.3,150.0,14.8,0.360823
2022-12-28 00:00:00,0.0,-2.6,33.0,1019.3,13.3,150.0,14.8,0.423237
2022-12-28 01:00:00,0.0,-2.3,39.0,1019.2,11.1,150.0,9.4,0.437241
2022-12-28 02:00:00,0.0,-2.1,46.0,1018.6,8.9,140.0,11.2,0.444156
2022-12-28 03:00:00,0.0,-2.1,41.0,1017.9,10.6,160.0,14.8,0.440237
2022-12-28 04:00:00,0.0,-2.1,41.0,1017.9,10.6,160.0,14.8,0.430498
2022-12-28 05:00:00,0.0,-2.7,44.0,1017.4,8.9,190.0,11.2,0.396266
2022-12-28 06:00:00,0.0,-2.3,49.0,1016.6,7.8,190.0,5.4,0.373329
2022-12-28 07:00:00,0.0,-0.5,58.0,1016.1,7.2,250.0,5.4,0.361399
2022-12-28 08:00:00,0.0,0.5,60.0,1015.2,7.8,0.0,0.0,0.356731
2022-12-28 09:00:00,0.0,0.5,60.0,1015.2,7.8,0.0,0.0,0.355924
2022-12-28 10:00:00,0.0,1.1,76.0,1014.3,5.0,280.0,7.6,0.351544
2022-12-28 11:00:00,0.0,0.7,83.0,1014.1,3.3,310.0,7.6,0.374308
2022-12-28 12:00:00,0.0,0.6,79.0,1013.9,3.9,310.0,5.4,0.380994
