DT,dwpt,pres,prcp,temp,wspd,wdir,rhum
2022-06-13 22:00:00,9.3,1023.3,0.0,13.9,9.4,220.0,74.0
2022-06-13 23:00:00,7.8,1023.5,0.1,15.0,9.4,290.0,62.0
2022-06-14 00:00:00,7.8,1023.5,0.0,15.0,9.4,290.0,62.0
2022-06-14 01:00:00,7.9,1023.8,0.0,14.4,9.4,260.0,65.0
2022-06-14 02:00:00,7.7,1024.4,0.0,13.3,11.2,290.0,69.0
2022-06-14 03:00:00,8.3,1024.2,0.0,12.8,7.6,280.0,74.0
2022-06-14 04:00:00,7.9,1024.4,0.0,12.8,9.4,240.0,72.0
2022-06-14 05:00:00,7.9,1024.4,0.0,12.8,9.4,240.0,72.0
2022-06-14 06:00:00,7.8,1024.4,0.0,11.7,7.6,230.0,77.0
2022-06-14 07:00:00,7.2,1024.3,0.0,11.7,5.4,250.0,74.0
2022-06-14 08:00:00,7.8,1024.1,0.0,11.1,7.6,170.0,80.0
2022-06-14 09:00:00,7.8,1024.1,0.0,11.1,7.6,170.0,80.0
2022-06-14 10:00:00,8.3,1023.6,0.0,11.1,5.4,130.0,83.0
2022-06-14 11:00:00,8.4,1023.4,0.0,10.6,5.4,150.0,86.0
2022-06-14 12:00:00,8.4,1023.3,0.0,10.6,9.4,110.0,86.0
2022-06-14 13:00:00,8.4,1023.3,0.5,10.6,9.4,110.0,86.0
2022-06-14 14:00:00,9.4,1024.2,0.0,11.7,7.6,190.0,86.0
2022-06-14 15:00:00,9.4,1024.2,0.0,11.7,7.6,190.0,86.0
2022-06-14 16:00:00,8.3,1024.1,0.0,14.4,7.6,320.0,67.0
2022-06-14 17:00:00,6.8,1024.2,0.0,16.1,11.2,330.0,54.0
2022-06-14 18:00:00,6.8,1024.2,0.0,16.1,11.2,330.0,54.0
2022-06-14 19:00:00,8.9,1024.2,0.0,17.2,16.6,360.0,58.0
2022-06-14 20:00:00,6.7,1024.1,0.0,18.9,7.6,0.0,45.0
2022-06-14 21:00:00,7.3,1023.8,0.0,18.9,9.4,90.0,47.0
2022-06-14 22:00:00,4.5,1023.5,0.0,18.3,11.2,130.0,40.0
2022-06-14 23:00:00,6.7,1023.1,0.0,18.9,11.2,3.0,45.0
2022-06-15 00:00:00,6.7,1023.1,0.0,18.9,11.2,50.0,45.0
2022-06-15 01:00:00,6.2,1022.0,0.0,18.3,7.6,70.0,45.0
2022-06-15 02:00:00,6.0,1021.7,0.0,17.8,7.6,60.0,46.0
2022-06-15 03:00:00,6.8,1021.4,0.0,16.1,7.6,300.0,54.0
2022-06-15 04:00:00,8.3,1021.4,0.0,13.9,5.4,320.0,69.0
2022-06-15 05:00:00,8.3,1021.4,0.0,13.9,5.4,320.0,69.0
2022-06-15 06:00:00,7.8,1020.5,0.0,11.1,13.0,340.0,80.0
2022-06-15 07:00:00,7.2,1020.2,0.0,11.1,11.2,330.0,77.0
2022-06-15 08:00:00,7.2,1019.6,0.0,11.1,7.6,330.0,77.0
2022-06-15 09:00:00,7.8,1018.9,0.0,11.7,5.4,340.0,77.0
2022-06-15 10:00:00,7.8,1018.9,0.0,11.7,5.4,340.0,77.0
2022-06-15 11:00:00,6.7,1017.8,0.0,10.0,9.4,330.0,80.0
2022-06-15 12:00:00,6.7,1016.9,0.0,9.4,9.4,320.0,83.0
2022-06-15 13:00:00,7.8,1016.3,0.0,10.6,5.4,330.0,83.0
2022-06-15 14:00:00,7.8,1016.3,0.0,10.6,5.4,330.0,83.0
2022-06-15 15:00:00,8.4,1015.8,0.0,13.3,9.4,360.0,72.0
2022-06-15 16:00:00,9.0,1015.3,0.0,14.4,7.6,360.0,70.0
2022-06-15 17:00:00,9.4,1014.9,0.0,15.0,5.4,360.0,69.0
2022-06-15 18:00:00,9.4,1014.2,0.0,17.2,11.2,60.0,60.0
2022-06-15 19:00:00,9.4,1014.2,0.0,17.2,11.2,60.0,60.0
2022-06-15 20:00:00,10.1,1013.4,0.0,20.0,9.4,340.0,53.0
2022-06-15 21:00:00,9.0,1012.7,0.0,20.0,9.4,50.0,49.0
2022-06-15 22:00:00,8.9,1012.3,0.0,20.6,5.4,50.0,47.0
2022-06-15 23:00:00,9.0,1012.5,0.0,20.0,5.4,4.0,49.0
2022-06-16 00:00:00,9.0,1012.5,0.0,20.0,13.0,290.0,49.0
2022-06-16 01:00:00,10.6,1012.7,0.0,18.3,13.0,300.0,61.0
2022-06-16 02:00:00,11.8,1012.6,0.0,17.8,0.0,0.0,68.0
2022-06-16 03:00:00,11.6,1012.7,0.0,16.7,7.6,180.0,72.0
2022-06-16 04:00:00,10.6,1013.0,0.0,15.6,5.4,210.0,72.0
2022-06-16 05:00:00,10.6,1013.0,0.0,15.6,5.4,210.0,72.0
2022-06-16 06:00:00,11.2,1013.4,0.0,14.4,0.0,0.0,81.0
2022-06-16 07:00:00,9.4,1012.9,0.0,14.4,9.4,180.0,72.0
2022-06-16 08:00:00,9.9,1013.0,0.0,13.9,7.6,140.0,77.0
2022-06-16 09:00:00,9.9,1013.0,0.0,13.9,7.6,140.0,77.0
2022-06-16 10:00:00,9.3,1012.8,0.0,13.9,11.2,210.0,74.0
2022-06-16 11:00:00,9.4,1012.7,0.0,13.3,18.4,170.0,77.0
2022-06-16 12:00:00,9.9,1012.9,0.0,13.3,13.0,170.0,80.0
2022-06-16 13:00:00,10.7,1013.1,0.0,13.3,13.0,170.0,84.0
2022-06-16 14:00:00,10.7,1013.1,0.0,13.3,13.0,170.0,84.0
2022-06-16 15:00:00,10.0,1013.4,0.0,15.0,7.6,200.0,72.0
2022-06-16 16:00:00,9.9,1013.6,0.0,15.6,7.6,230.0,69.0
2022-06-16 17:00:00,10.5,1013.5,0.0,16.7,11.2,250.0,67.0
2022-06-16 18:00:00,10.5,1013.5,0.0,16.7,11.2,250.0,67.0
2022-06-16 19:00:00,10.1,1013.6,0.0,17.2,7.6,210.0,63.0
2022-06-16 20:00:00,9.0,1013.0,0.0,20.0,5.4,219.0,49.0
2022-06-16 21:00:00,9.0,1012.7,0.0,19.4,16.6,280.0,51.0
2022-06-16 22:00:00,8.4,1012.3,0.0,19.4,5.4,350.0,49.0
2022-06-16 23:00:00,8.4,1012.3,0.0,19.4,5.4,350.0,49.0
2022-06-17 00:00:00,9.0,1011.4,0.0,19.4,9.4,10.0,51.0
2022-06-17 01:00:00,8.2,1011.3,0.0,18.9,13.0,320.0,50.0
2022-06-17 02:00:00,8.4,1011.3,0.0,17.8,16.6,280.0,54.0
2022-06-17 03:00:00,8.4,1011.3,0.0,17.8,16.6,280.0,54.0
2022-06-17 04:00:00,7.8,1011.2,0.0,16.1,11.2,280.0,58.0
2022-06-17 05:00:00,7.8,1010.6,0.0,15.0,16.6,310.0,62.0
2022-06-17 06:00:00,7.9,1010.5,0.0,14.4,9.4,310.0,65.0
2022-06-17 07:00:00,8.4,1009.7,0.0,13.3,13.0,310.0,72.0
2022-06-17 08:00:00,8.4,1009.2,0.0,13.3,13.0,3.0,72.0
2022-06-17 09:00:00,8.4,1009.2,0.0,13.3,11.2,310.0,72.0
2022-06-17 10:00:00,7.7,1008.8,0.0,13.3,7.6,300.0,69.0
2022-06-17 11:00:00,8.3,1008.8,0.0,12.8,0.0,0.0,74.0
2022-06-17 12:00:00,7.9,1008.8,0.0,12.8,0.0,0.0,72.0
2022-06-17 13:00:00,7.9,1008.8,0.0,12.8,0.0,0.0,72.0
2022-06-17 14:00:00,9.4,1009.5,0.7,11.7,5.4,210.0,86.0
2022-06-17 15:00:00,9.4,1009.5,1.5,11.7,5.4,190.0,86.0
2022-06-17 16:00:00,9.9,1009.9,1.3,12.2,13.0,260.0,86.0
2022-06-17 17:00:00,9.9,1010.7,0.3,12.2,9.4,270.0,86.0
2022-06-17 18:00:00,9.9,1010.7,0.8,12.2,9.4,270.0,86.0
2022-06-17 19:00:00,11.1,1010.9,1.3,13.9,5.4,240.0,83.0
2022-06-17 20:00:00,11.7,1011.3,0.0,14.4,13.0,190.0,84.0
2022-06-17 21:00:00,10.0,1011.7,0.0,16.1,11.2,200.0,67.0
2022-06-17 22:00:00,8.3,1011.9,0.0,17.2,7.6,250.0,56.0
2022-06-17 23:00:00,8.3,1011.9,0.0,17.2,7.6,300.0,56.0
2022-06-18 00:00:00,11.2,1012.0,0.0,15.6,13.0,270.0,75.0
2022-06-18 01:00:00,9.4,1012.2,0.3,15.0,9.4,290.0,69.0
2022-06-18 02:00:00,7.8,1012.6,0.3,15.0,11.2,290.0,62.0
2022-06-18 03:00:00,7.9,1012.8,0.0,14.4,9.4,270.0,65.0
2022-06-18 04:00:00,7.9,1012.8,0.0,14.4,9.4,270.0,65.0
2022-06-18 05:00:00,8.4,1013.8,0.0,13.3,9.4,0.0,72.0
2022-06-18 06:00:00,8.3,1013.9,0.0,12.2,7.6,240.0,77.0
2022-06-18 07:00:00,8.4,1013.9,0.0,11.7,5.4,250.0,80.0
2022-06-18 08:00:00,8.4,1013.9,0.0,11.7,5.4,250.0,80.0
2022-06-18 09:00:00,8.4,1014.5,0.0,11.7,7.6,140.0,80.0
2022-06-18 10:00:00,8.9,1014.6,0.0,11.7,11.2,190.0,83.0
2022-06-18 11:00:00,8.3,1015.2,0.0,11.1,11.2,0.0,83.0
2022-06-18 12:00:00,8.3,1015.2,0.0,11.1,0.0,0.0,83.0
2022-06-18 13:00:00,8.9,1015.6,0.0,10.6,5.4,130.0,89.0
2022-06-18 14:00:00,9.9,1016.4,0.0,13.3,9.4,200.0,80.0
2022-06-18 15:00:00,10.0,1016.5,0.0,14.4,11.2,180.0,75.0
2022-06-18 16:00:00,10.0,1016.5,0.0,14.4,11.2,180.0,75.0
2022-06-18 17:00:00,8.9,1016.5,0.0,15.0,5.4,280.0,67.0
2022-06-18 18:00:00,8.3,1016.5,0.0,16.1,0.0,0.0,60.0
2022-06-18 19:00:00,8.3,1017.1,0.0,16.1,16.6,240.0,60.0
2022-06-18 20:00:00,10.0,1017.4,0.0,16.1,11.2,290.0,67.0
2022-06-18 21:00:00,8.9,1017.7,0.0,16.7,11.2,4.0,60.0
2022-06-18 22:00:00,8.9,1017.8,0.0,17.8,13.0,250.0,56.0
2022-06-18 23:00:00,8.9,1017.8,0.0,17.8,13.0,250.0,56.0
2022-06-19 00:00:00,7.9,1018.7,0.0,16.7,18.4,300.0,56.0
2022-06-19 01:00:00,7.9,1019.0,0.0,15.6,13.0,300.0,60.0
2022-06-19 02:00:00,8.9,1019.5,0.0,13.9,11.2,290.0,72.0
2022-06-19 03:00:00,9.0,1019.5,0.0,13.3,7.6,280.0,75.0
2022-06-19 04:00:00,9.0,1019.5,0.0,13.3,7.6,280.0,75.0
2022-06-19 05:00:00,10.0,1020.6,0.0,12.8,0.0,0.0,83.0
2022-06-19 06:00:00,10.0,1020.6,0.0,12.8,0.0,0.0,83.0
2022-06-19 07:00:00,10.7,1020.9,0.0,12.8,0.0,0.0,87.0
2022-06-19 08:00:00,10.7,1020.9,0.0,13.3,0.0,0.0,84.0
2022-06-19 09:00:00,10.7,1020.9,0.0,12.8,0.0,0.0,87.0
2022-06-19 10:00:00,10.0,1021.1,0.0,12.8,5.4,230.0,83.0
2022-06-19 11:00:00,10.0,1021.1,0.0,12.8,5.4,230.0,83.0
2022-06-19 12:00:00,10.6,1021.9,0.3,12.2,0.0,0.0,90.0
2022-06-19 13:00:00,10.6,1021.9,0.0,12.2,0.0,0.0,90.0
2022-06-19 14:00:00,10.7,1022.6,0.3,12.8,5.4,190.0,87.0
2022-06-19 15:00:00,10.7,1023.0,0.0,13.3,5.4,220.0,84.0
2022-06-19 16:00:00,10.6,1023.1,0.0,14.4,0.0,0.0,78.0
2022-06-19 17:00:00,9.9,1023.1,0.0,15.6,5.4,270.0,69.0
2022-06-19 18:00:00,9.9,1023.1,0.0,15.6,5.4,270.0,69.0
2022-06-19 19:00:00,10.5,1023.4,0.0,16.7,7.6,190.0,67.0
2022-06-19 20:00:00,10.5,1023.4,0.0,16.7,7.6,190.0,67.0
2022-06-19 21:00:00,9.4,1023.4,0.0,17.8,0.0,0.0,58.0
2022-06-19 22:00:00,9.4,1023.4,0.0,17.8,0.0,0.0,58.0
2022-06-19 23:00:00,10.6,1023.7,0.0,18.3,9.4,270.0,61.0
2022-06-20 00:00:00,11.1,1023.7,0.0,17.8,11.2,280.0,65.0
2022-06-20 01:00:00,10.7,1023.6,0.0,17.8,14.8,270.0,63.0
2022-06-20 02:00:00,11.2,1023.7,0.0,16.7,11.2,280.0,70.0
2022-06-20 03:00:00,9.9,1023.8,0.0,15.6,11.2,280.0,69.0
2022-06-20 04:00:00,9.9,1023.8,0.0,15.6,11.2,280.0,69.0
2022-06-20 05:00:00,8.9,1024.8,0.0,12.8,7.6,280.0,77.0
2022-06-20 06:00:00,8.9,1024.8,0.0,12.8,7.6,280.0,77.0
2022-06-20 07:00:00,9.4,1025.0,0.0,13.3,11.2,290.0,77.0
2022-06-20 08:00:00,9.4,1025.0,0.0,13.3,11.2,320.0,77.0
2022-06-20 09:00:00,9.4,1025.1,0.0,13.3,5.4,300.0,77.0
2022-06-20 10:00:00,9.4,1025.2,0.0,13.3,0.0,0.0,77.0
2022-06-20 11:00:00,9.9,1025.3,0.0,13.3,5.4,340.0,80.0
2022-06-20 12:00:00,9.9,1025.5,0.0,13.3,7.6,300.0,80.0
2022-06-20 13:00:00,9.9,1025.5,0.0,13.3,7.6,300.0,80.0
2022-06-20 14:00:00,10.0,1026.3,0.0,14.4,9.4,2.0,75.0
2022-06-20 15:00:00,10.0,1026.7,0.0,14.4,13.0,360.0,75.0
2022-06-20 16:00:00,9.9,1026.8,0.0,15.6,11.2,360.0,69.0
2022-06-20 17:00:00,10.0,1026.8,0.0,16.1,11.2,3.0,67.0
2022-06-20 18:00:00,10.0,1026.8,0.0,16.1,9.4,350.0,67.0
2022-06-20 19:00:00,8.8,1026.6,0.0,18.9,9.4,20.0,52.0
2022-06-20 20:00:00,8.3,1026.4,0.0,20.0,9.4,4.0,47.0
2022-06-20 21:00:00,8.3,1026.2,0.0,20.6,13.0,10.0,45.0
2022-06-20 22:00:00,8.3,1026.2,0.0,20.6,19.0,350.0,45.0
2022-06-20 23:00:00,9.4,1025.2,0.0,22.2,18.4,2.0,44.0
2022-06-21 00:00:00,10.0,1024.9,0.0,22.2,13.0,360.0,46.0
2022-06-21 01:00:00,9.4,1024.7,0.0,22.2,5.4,40.0,44.0
2022-06-21 02:00:00,9.6,1024.9,0.0,20.0,9.4,40.0,51.0
2022-06-21 03:00:00,9.6,1024.9,0.0,20.0,9.4,70.0,51.0
2022-06-21 04:00:00,11.1,1025.6,0.0,17.8,13.0,320.0,65.0
2022-06-21 05:00:00,11.1,1025.8,0.0,16.1,13.0,2.0,72.0
2022-06-21 06:00:00,10.6,1026.0,0.0,14.4,9.4,330.0,78.0
2022-06-21 07:00:00,10.7,1025.9,0.0,13.9,5.4,360.0,81.0
2022-06-21 08:00:00,10.7,1025.9,0.0,13.9,5.4,360.0,81.0
2022-06-21 09:00:00,9.9,1026.2,0.0,12.2,0.0,0.0,86.0
2022-06-21 10:00:00,9.4,1026.3,0.0,11.7,0.0,0.0,86.0
2022-06-21 11:00:00,9.4,1026.2,0.0,11.1,0.0,0.0,89.0
2022-06-21 12:00:00,10.6,1026.4,0.0,12.2,7.6,340.0,90.0
2022-06-21 13:00:00,10.6,1026.4,0.0,12.2,7.6,340.0,90.0
2022-06-21 14:00:00,12.3,1026.4,0.0,16.1,13.0,30.0,78.0
2022-06-21 15:00:00,12.1,1026.5,0.0,17.2,13.0,30.0,72.0
2022-06-21 16:00:00,12.7,1026.2,0.0,18.3,11.2,20.0,70.0
2022-06-21 17:00:00,12.7,1026.2,0.0,18.3,11.2,20.0,70.0
2022-06-21 18:00:00,12.8,1025.0,0.0,21.7,14.8,10.0,57.0
2022-06-21 19:00:00,13.2,1024.3,0.0,23.3,14.8,10.0,53.0
2022-06-21 20:00:00,13.8,1023.7,0.0,25.6,20.5,360.0,48.0
2022-06-21 21:00:00,13.4,1022.8,0.0,26.7,20.5,20.0,44.0
2022-06-21 22:00:00,13.4,1022.8,0.0,26.7,20.5,20.0,44.0
2022-06-21 23:00:00,12.2,1021.6,0.0,28.3,16.6,5.0,37.0
2022-06-22 00:00:00,13.0,1021.1,0.0,27.8,18.4,340.0,40.0
2022-06-22 01:00:00,13.0,1021.1,0.0,27.8,18.4,340.0,40.0
2022-06-22 02:00:00,11.6,1020.8,0.0,26.7,22.3,360.0,39.0
2022-06-22 03:00:00,11.6,1020.8,0.0,26.7,22.3,360.0,39.0
2022-06-22 04:00:00,13.9,1021.2,0.0,21.7,14.8,330.0,61.0
2022-06-22 05:00:00,13.9,1021.2,0.0,21.7,14.8,330.0,61.0
2022-06-22 06:00:00,13.3,1021.5,0.0,18.9,11.2,360.0,70.0
2022-06-22 07:00:00,12.7,1021.5,0.0,17.2,9.4,340.0,75.0
2022-06-22 08:00:00,12.7,1021.5,0.0,17.2,9.4,340.0,75.0
2022-06-22 09:00:00,12.3,1021.4,0.0,16.1,9.4,340.0,78.0
2022-06-22 10:00:00,12.2,1021.4,0.0,15.6,0.0,0.0,80.0
2022-06-22 11:00:00,11.7,1021.2,0.0,14.4,0.0,0.0,84.0
2022-06-22 12:00:00,11.7,1021.2,0.0,14.4,0.0,0.0,84.0
2022-06-22 13:00:00,11.8,1021.3,0.0,13.9,0.0,0.0,87.0
2022-06-22 14:00:00,13.3,1021.3,0.0,19.4,7.6,0.0,68.0
2022-06-22 15:00:00,14.0,1020.8,0.0,21.1,11.2,340.0,64.0
2022-06-22 16:00:00,14.3,1020.4,0.0,22.2,11.2,360.0,61.0
2022-06-22 17:00:00,14.3,1020.4,0.0,22.2,11.2,360.0,61.0
2022-06-22 18:00:00,15.6,1019.5,0.0,25.0,13.0,360.0,56.0
2022-06-22 19:00:00,14.9,1019.1,0.0,26.1,13.0,30.0,50.0
2022-06-22 20:00:00,15.6,1018.5,0.0,27.2,13.0,5.0,49.0
2022-06-22 21:00:00,15.6,1017.7,0.0,27.2,11.2,20.0,49.0
2022-06-22 22:00:00,15.6,1017.7,0.0,27.2,11.2,20.0,49.0
2022-06-22 23:00:00,16.7,1016.8,0.0,27.8,13.0,5.0,51.0
2022-06-23 00:00:00,16.0,1016.5,0.0,26.7,18.4,310.0,52.0
2022-06-23 01:00:00,15.1,1016.6,0.0,23.9,22.3,320.0,58.0
2022-06-23 02:00:00,13.8,1017.1,0.0,22.8,20.5,320.0,57.0
2022-06-23 03:00:00,12.8,1017.6,0.0,20.6,16.6,320.0,61.0
2022-06-23 04:00:00,12.8,1017.6,0.0,20.6,16.6,320.0,61.0
2022-06-23 05:00:00,11.1,1018.3,0.0,18.3,14.8,320.0,63.0
2022-06-23 06:00:00,8.9,1019.4,0.0,13.9,13.0,350.0,72.0
2022-06-23 07:00:00,8.9,1019.4,0.0,13.9,13.0,350.0,72.0
2022-06-23 08:00:00,8.4,1019.6,0.0,13.3,14.8,330.0,72.0
2022-06-23 09:00:00,7.2,1020.2,0.0,11.1,9.4,360.0,77.0
2022-06-23 10:00:00,7.2,1020.3,0.0,10.0,13.0,340.0,83.0
2022-06-23 11:00:00,7.2,1020.3,0.0,10.0,13.0,340.0,83.0
2022-06-23 12:00:00,7.2,1020.5,0.0,10.0,13.0,330.0,83.0
2022-06-23 13:00:00,7.8,1021.0,0.0,11.7,9.4,10.0,77.0
2022-06-23 14:00:00,7.7,1021.1,0.0,13.3,9.4,5.0,69.0
2022-06-23 15:00:00,7.8,1021.1,0.0,15.0,16.6,20.0,62.0
2022-06-23 16:00:00,7.8,1020.8,0.0,16.1,13.0,20.0,58.0
2022-06-23 17:00:00,7.8,1020.8,0.0,16.1,13.0,20.0,58.0
2022-06-23 18:00:00,7.4,1020.2,0.0,20.0,14.8,20.0,44.0
2022-06-23 19:00:00,7.3,1019.8,0.0,21.1,14.8,10.0,41.0
2022-06-23 20:00:00,7.2,1019.5,0.0,22.2,14.8,10.0,38.0
2022-06-23 21:00:00,6.6,1018.8,0.0,23.9,16.6,340.0,33.0
2022-06-23 22:00:00,6.6,1018.8,0.0,23.9,16.6,340.0,33.0
2022-06-23 23:00:00,7.2,1017.6,0.0,25.0,16.6,40.0,32.0
2022-06-24 00:00:00,7.1,1016.9,0.0,24.4,18.4,350.0,33.0
2022-06-24 01:00:00,7.1,1016.9,0.0,24.4,18.4,350.0,33.0
2022-06-24 02:00:00,8.9,1016.8,0.0,23.3,18.4,310.0,40.0
2022-06-24 03:00:00,10.1,1017.3,0.0,20.0,14.8,300.0,53.0
2022-06-24 04:00:00,9.9,1017.9,0.0,18.3,13.0,330.0,58.0
2022-06-24 05:00:00,9.5,1018.7,0.0,16.1,13.0,5.0,65.0
2022-06-24 06:00:00,9.4,1018.9,0.0,14.4,14.8,350.0,72.0
2022-06-24 07:00:00,9.4,1018.9,0.0,14.4,14.8,350.0,72.0
2022-06-24 08:00:00,7.9,1019.1,0.0,14.4,0.0,340.0,65.0
2022-06-24 09:00:00,7.2,1019.5,0.0,11.7,9.4,340.0,74.0
2022-06-24 10:00:00,6.2,1019.5,0.0,12.8,7.6,350.0,64.0
2022-06-24 11:00:00,6.2,1019.9,0.0,10.6,7.6,0.0,74.0
2022-06-24 12:00:00,6.2,1019.9,0.0,10.6,0.0,0.0,74.0
2022-06-24 13:00:00,6.0,1020.3,0.0,11.1,11.2,20.0,71.0
2022-06-24 14:00:00,7.3,1020.3,0.0,15.0,14.8,20.0,60.0
2022-06-24 15:00:00,6.7,1020.2,0.0,17.2,14.8,20.0,50.0
2022-06-24 16:00:00,7.3,1020.2,0.0,18.9,18.4,20.0,47.0
2022-06-24 17:00:00,7.3,1020.2,0.0,18.9,18.4,20.0,47.0
2022-06-24 18:00:00,9.4,1019.3,0.0,22.2,18.4,30.0,44.0
2022-06-24 19:00:00,9.8,1018.9,0.0,23.9,20.5,360.0,41.0
2022-06-24 20:00:00,9.8,1018.3,0.0,25.6,20.5,360.0,37.0
2022-06-24 21:00:00,9.8,1018.3,0.0,25.6,20.5,30.0,37.0
2022-06-24 22:00:00,7.0,1017.0,0.0,28.3,22.3,10.0,26.0
2022-06-24 23:00:00,7.5,1016.5,0.0,28.9,22.3,6.0,26.0
2022-06-25 00:00:00,6.7,1016.0,0.0,29.4,25.9,20.0,24.0
2022-06-25 01:00:00,7.5,1015.8,0.0,28.9,24.1,30.0,26.0
2022-06-25 02:00:00,7.5,1015.8,0.0,28.9,24.1,30.0,26.0
2022-06-25 03:00:00,8.5,1016.2,0.0,25.0,14.8,10.0,35.0
2022-06-25 04:00:00,8.9,1016.7,0.0,21.7,9.4,360.0,44.0
2022-06-25 05:00:00,8.4,1016.9,0.0,21.1,9.4,3.0,44.0
2022-06-25 06:00:00,8.0,1017.0,0.0,18.9,11.2,360.0,49.0
2022-06-25 07:00:00,8.0,1017.0,0.0,18.9,11.2,360.0,49.0
2022-06-25 08:00:00,8.3,1017.1,0.0,15.6,7.6,2.0,62.0
2022-06-25 09:00:00,7.9,1016.9,0.0,13.9,0.0,0.0,67.0
2022-06-25 10:00:00,7.7,1016.7,0.0,13.3,5.4,270.0,69.0
2022-06-25 11:00:00,7.7,1016.7,0.0,13.3,5.4,270.0,69.0
2022-06-25 12:00:00,7.3,1017.0,0.0,13.3,0.0,0.0,67.0
2022-06-25 13:00:00,7.9,1017.0,0.0,12.2,0.0,0.0,75.0
2022-06-25 14:00:00,9.5,1017.1,0.0,20.6,9.4,340.0,49.0
2022-06-25 15:00:00,10.7,1016.8,0.0,23.3,11.2,340.0,45.0
2022-06-25 16:00:00,10.7,1016.8,0.0,23.3,11.2,340.0,45.0
2022-06-25 17:00:00,10.9,1016.1,0.0,28.3,18.4,350.0,34.0
2022-06-25 18:00:00,9.3,1015.6,0.0,31.1,18.4,360.0,26.0
2022-06-25 19:00:00,9.6,1014.9,0.0,32.8,16.6,360.0,24.0
2022-06-25 20:00:00,10.0,1014.2,0.0,33.3,16.6,360.0,24.0
2022-06-25 21:00:00,10.0,1014.2,0.0,33.3,25.9,340.0,24.0
2022-06-25 22:00:00,9.2,1013.3,0.0,33.9,20.5,350.0,22.0
2022-06-25 23:00:00,9.6,1012.9,0.0,34.4,27.7,360.0,22.0
2022-06-26 00:00:00,8.0,1012.4,0.0,33.3,25.9,350.0,21.0
2022-06-26 01:00:00,8.0,1012.4,0.0,33.3,25.9,350.0,21.0
2022-06-26 02:00:00,8.0,1012.0,0.0,31.7,24.1,350.0,23.0
2022-06-26 03:00:00,8.6,1012.4,0.0,28.3,16.6,350.0,29.0
2022-06-26 04:00:00,7.7,1013.0,0.0,25.6,9.4,340.0,32.0
2022-06-26 05:00:00,8.4,1013.6,0.0,24.4,7.6,300.0,36.0
2022-06-26 06:00:00,7.1,1013.8,0.0,23.9,5.4,290.0,34.0
2022-06-26 07:00:00,7.1,1013.8,0.0,23.9,5.4,290.0,34.0
2022-06-26 08:00:00,7.9,1014.1,0.0,20.6,7.6,280.0,44.0
2022-06-26 09:00:00,6.8,1014.0,0.0,19.4,0.0,0.0,44.0
2022-06-26 10:00:00,8.4,1014.1,0.0,17.8,0.0,0.0,54.0
2022-06-26 11:00:00,8.4,1014.1,0.0,17.8,0.0,0.0,54.0
2022-06-26 12:00:00,8.9,1013.9,0.0,17.2,0.0,0.0,58.0
2022-06-26 13:00:00,11.7,1014.2,0.0,19.4,0.0,0.0,61.0
2022-06-26 14:00:00,11.7,1014.2,0.0,19.4,0.0,0.0,61.0
2022-06-26 15:00:00,9.0,1014.4,0.0,26.1,9.4,350.0,34.0
2022-06-26 16:00:00,10.0,1014.3,0.0,28.3,11.2,360.0,32.0
2022-06-26 17:00:00,10.0,1014.3,0.0,28.3,11.2,360.0,32.0
2022-06-26 18:00:00,12.0,1013.7,0.0,31.7,11.2,330.0,30.0
2022-06-26 19:00:00,12.3,1013.2,0.0,33.3,11.2,350.0,28.0
2022-06-26 20:00:00,10.9,1012.8,0.0,34.4,0.0,350.0,24.0
2022-06-26 21:00:00,10.9,1012.8,0.0,34.4,0.0,0.0,24.0
2022-06-26 22:00:00,11.2,1012.2,0.0,37.2,9.4,30.0,21.0
2022-06-26 23:00:00,10.8,1011.7,0.0,36.7,9.4,5.0,21.0
2022-06-27 00:00:00,13.0,1011.5,0.0,36.1,11.2,340.0,25.0
2022-06-27 01:00:00,11.9,1011.6,0.0,35.6,7.6,300.0,24.0
2022-06-27 02:00:00,11.9,1011.6,0.0,35.6,7.6,300.0,24.0
2022-06-27 03:00:00,15.2,1012.4,0.0,29.4,9.4,270.0,42.0
2022-06-27 04:00:00,13.4,1012.9,0.0,26.7,9.4,230.0,44.0
2022-06-27 05:00:00,13.9,1013.6,0.0,24.4,9.4,2.0,52.0
2022-06-27 06:00:00,13.8,1013.6,0.0,22.8,7.6,260.0,57.0
2022-06-27 07:00:00,13.8,1013.6,0.0,22.8,7.6,260.0,57.0
2022-06-27 08:00:00,13.3,1014.1,0.0,18.9,0.0,0.0,70.0
2022-06-27 09:00:00,12.9,1014.0,0.0,17.8,7.6,130.0,73.0
2022-06-27 10:00:00,12.9,1014.1,0.0,19.4,0.0,0.0,66.0
2022-06-27 11:00:00,12.9,1014.1,0.0,19.4,0.0,0.0,66.0
2022-06-27 12:00:00,12.3,1014.5,0.0,16.1,5.4,200.0,78.0
2022-06-27 13:00:00,14.0,1014.5,0.0,18.9,0.0,0.0,73.0
2022-06-27 14:00:00,12.2,1014.9,0.0,22.2,7.6,0.0,53.0
2022-06-27 15:00:00,11.6,1014.9,0.0,23.9,0.0,0.0,46.0
2022-06-27 16:00:00,11.6,1014.9,0.0,23.9,0.0,0.0,46.0
2022-06-27 17:00:00,13.3,1014.1,0.0,27.8,9.4,120.0,41.0
