DT,dwpt,prcp,rhum,pres,wdir,temp,wspd,Donalsonville
2022-05-28 04:00:00,19.0,0.0,88.0,1012.8,262.0,21.1,7.2,0.224138
2022-05-28 05:00:00,18.3,0.0,93.0,1012.8,268.0,19.5,6.8,0.206897
2022-05-28 06:00:00,19.1,0.0,96.0,1012.5,0.0,19.8,0.0,0.172414
2022-05-28 07:00:00,18.8,0.0,97.0,1012.3,0.0,19.3,0.0,0.155172
2022-05-28 08:00:00,18.2,0.0,97.0,1012.2,320.0,18.7,5.5,0.137931
2022-05-28 09:00:00,15.4,0.0,86.0,1012.2,351.0,17.8,6.5,0.137931
2022-05-28 10:00:00,15.4,0.0,87.0,1012.6,349.0,17.6,6.8,0.137931
2022-05-28 11:00:00,16.0,0.0,84.0,1012.9,0.0,18.8,0.0,0.137931
2022-05-28 12:00:00,16.0,0.0,73.0,1013.7,10.0,21.0,11.1,0.12069
2022-05-28 13:00:00,15.4,0.0,61.0,1014.2,30.0,23.3,11.1,0.12069
2022-05-28 14:00:00,17.5,0.0,71.0,1014.5,16.0,23.0,8.3,0.051724
2022-05-28 15:00:00,17.5,0.0,64.0,1014.4,32.0,24.8,6.5,-0.034483
2022-05-28 16:00:00,13.9,0.0,46.0,1014.3,310.0,26.4,5.5,-0.137931
2022-05-28 17:00:00,14.1,0.0,45.0,1014.0,330.0,27.0,11.1,-0.206897
2022-05-28 18:00:00,14.4,0.0,43.0,1013.5,290.0,28.2,9.3,-0.241379
2022-05-28 19:00:00,15.8,0.0,46.0,1012.9,261.0,28.5,7.2,-0.241379
2022-05-28 20:00:00,14.4,0.0,41.0,1012.1,320.0,29.0,11.1,-0.206897
2022-05-28 21:00:00,14.0,0.0,40.0,1011.6,330.0,29.0,7.4,-0.155172
2022-05-28 22:00:00,12.3,0.0,36.0,1011.2,10.0,28.9,5.5,-0.068966
2022-05-28 23:00:00,14.3,0.0,45.0,1011.0,0.0,27.3,0.0,0.017241
2022-05-29 00:00:00,14.4,0.0,56.0,1011.1,0.0,23.7,0.0,0.137931
2022-05-29 01:00:00,14.7,0.0,52.0,1011.3,342.0,25.3,4.0,0.224138
2022-05-29 02:00:00,16.4,0.0,70.0,1012.2,0.0,22.1,0.0,0.241379
2022-05-29 03:00:00,18.1,0.0,83.0,1013.1,0.0,21.1,0.0,0.224138
2022-05-29 04:00:00,17.9,0.0,85.0,1013.4,0.0,20.5,0.0,0.206897
2022-05-29 05:00:00,18.2,0.0,83.0,1013.5,257.0,21.2,7.6,0.189655
2022-05-29 06:00:00,18.6,0.0,86.0,1013.3,0.0,21.0,0.0,0.172414
2022-05-29 07:00:00,18.8,0.0,96.0,1013.1,0.0,19.5,0.0,0.155172
2022-05-29 08:00:00,18.2,0.0,94.0,1012.9,0.0,19.2,0.0,0.137931
2022-05-29 09:00:00,17.8,0.0,97.0,1013.2,210.0,18.3,7.4,0.137931
2022-05-29 10:00:00,17.8,0.0,93.0,1013.5,276.0,19.0,4.3,0.137931
2022-05-29 11:00:00,17.9,0.0,96.0,1014.0,0.0,18.6,0.0,0.12069
2022-05-29 12:00:00,19.4,0.0,86.0,1014.4,0.0,21.8,0.0,0.12069
2022-05-29 13:00:00,18.7,0.0,69.0,1014.9,0.0,24.8,0.0,0.103448
2022-05-29 14:00:00,15.2,0.0,48.0,1015.1,180.0,27.2,7.4,0.051724
2022-05-29 15:00:00,18.8,0.0,62.0,1015.3,160.0,26.7,2.5,-0.051724
2022-05-29 16:00:00,15.9,0.0,47.0,1015.5,0.0,28.3,0.0,-0.137931
2022-05-29 17:00:00,16.2,0.0,45.0,1015.5,230.0,29.4,11.1,-0.189655
2022-05-29 18:00:00,17.0,0.1,48.0,1015.2,176.0,29.1,5.8,-0.206897
2022-05-29 19:00:00,16.8,0.3,47.0,1014.7,189.0,29.3,8.3,-0.206897
2022-05-29 20:00:00,18.5,0.3,53.0,1014.3,186.0,29.0,8.6,-0.172414
2022-05-29 21:00:00,17.0,0.0,49.0,1013.7,190.0,28.8,20.4,-0.051724
2022-05-29 22:00:00,16.9,0.2,52.0,1013.8,200.0,27.6,14.8,0.172414
2022-05-29 23:00:00,19.3,0.0,65.0,1013.9,190.0,26.4,11.1,0.155172
2022-05-30 00:00:00,20.8,0.0,74.0,1014.3,116.0,25.8,1.8,0.155172
2022-05-30 01:00:00,19.1,0.0,69.0,1014.7,230.0,25.2,7.4,0.206897
2022-05-30 02:00:00,19.2,0.0,74.0,1015.2,0.0,24.1,0.0,0.258621
2022-05-30 03:00:00,20.0,0.0,85.0,1016.3,0.0,22.7,0.0,0.241379
2022-05-30 04:00:00,19.8,0.0,88.0,1016.3,0.0,21.9,0.0,0.241379
2022-05-30 05:00:00,19.1,0.0,89.0,1016.3,258.0,21.0,7.9,0.206897
2022-05-30 06:00:00,19.8,0.0,92.0,1016.0,0.0,21.2,0.0,0.189655
2022-05-30 07:00:00,20.3,0.0,94.0,1015.7,0.0,21.3,0.0,0.155172
2022-05-30 08:00:00,19.9,0.0,95.0,1015.9,0.0,20.7,0.0,0.155172
2022-05-30 09:00:00,19.0,0.0,100.0,1015.7,43.0,19.0,3.2,0.155172
2022-05-30 10:00:00,19.9,0.0,96.0,1016.0,0.0,20.6,0.0,0.155172
2022-05-30 11:00:00,19.4,0.0,91.0,1016.1,0.0,20.9,0.0,0.172414
2022-05-30 12:00:00,20.0,0.0,80.0,1016.5,140.0,23.7,5.5,0.206897
2022-05-30 13:00:00,20.5,0.0,72.0,1016.7,80.0,25.9,9.3,0.206897
2022-05-30 14:00:00,20.7,0.0,72.0,1017.3,65.0,26.1,8.3,0.137931
2022-05-30 15:00:00,20.4,0.0,64.0,1017.0,69.0,27.8,7.6,0.051724
2022-05-30 16:00:00,18.1,0.0,50.0,1016.8,110.0,29.6,13.0,-0.017241
2022-05-30 17:00:00,16.4,0.0,42.0,1016.5,180.0,30.8,11.1,-0.068966
2022-05-30 18:00:00,14.6,0.0,35.0,1016.4,220.0,32.0,13.0,-0.051724
2022-05-30 19:00:00,15.1,0.0,36.0,1015.7,210.0,32.0,3.6,-0.086207
2022-05-30 20:00:00,15.2,0.0,36.0,1014.9,260.0,32.1,5.5,-0.086207
2022-05-30 21:00:00,15.2,0.0,37.0,1014.4,240.0,31.7,5.5,-0.068966
2022-05-30 22:00:00,15.3,0.0,36.0,1014.4,0.0,32.3,0.0,0.051724
2022-05-30 23:00:00,18.4,0.0,47.0,1014.6,307.0,31.0,5.0,0.086207
2022-05-31 00:00:00,17.7,0.0,54.0,1015.6,89.0,27.9,18.4,0.241379
2022-05-31 01:00:00,17.5,0.0,58.0,1016.1,230.0,26.4,7.4,0.293103
2022-05-31 02:00:00,17.6,0.0,62.0,1016.8,160.0,25.4,9.3,0.310345
2022-05-31 03:00:00,17.8,0.0,70.0,1017.7,160.0,23.6,13.0,0.310345
2022-05-31 04:00:00,19.5,0.0,81.0,1018.1,126.0,22.9,8.6,0.275862
2022-05-31 05:00:00,18.1,0.0,74.0,1017.7,150.0,23.0,9.3,0.224138
2022-05-31 06:00:00,18.4,0.0,79.0,1017.3,140.0,22.2,5.5,0.206897
2022-05-31 07:00:00,18.0,0.0,75.0,1017.0,140.0,22.7,9.3,0.189655
2022-05-31 08:00:00,20.9,0.0,95.0,1017.1,92.0,21.7,6.1,0.172414
2022-05-31 09:00:00,20.9,0.0,97.0,1016.9,86.0,21.4,6.8,0.172414
2022-05-31 10:00:00,19.3,0.0,92.0,1017.3,0.0,20.6,0.0,0.172414
2022-05-31 11:00:00,18.9,0.0,84.0,1017.8,0.0,21.7,0.0,0.189655
2022-05-31 12:00:00,19.1,0.0,77.0,1017.9,80.0,23.4,7.4,0.258621
2022-05-31 13:00:00,20.2,0.0,69.0,1018.2,100.0,26.3,9.3,0.258621
2022-05-31 14:00:00,21.6,0.0,77.0,1018.5,95.0,25.9,5.4,0.224138
2022-05-31 15:00:00,19.1,0.0,58.0,1018.4,50.0,28.1,9.3,0.12069
2022-05-31 16:00:00,18.6,0.0,52.0,1018.3,90.0,29.5,13.0,0.051724
2022-05-31 17:00:00,18.3,0.0,47.0,1018.0,50.0,30.9,9.3,0.017241
2022-05-31 18:00:00,18.7,0.0,48.0,1017.3,40.0,31.0,14.8,-0.051724
2022-05-31 19:00:00,19.9,0.0,49.0,1016.5,58.0,31.9,7.2,-0.017241
2022-05-31 20:00:00,17.7,0.0,42.0,1017.3,80.0,32.2,16.7,0.034483
2022-05-31 21:00:00,16.7,0.0,38.0,1017.1,100.0,32.9,13.0,0.086207
2022-05-31 22:00:00,16.7,0.0,40.0,1016.5,150.0,32.0,11.1,0.103448
2022-05-31 23:00:00,21.2,0.0,70.0,1015.9,271.0,27.1,3.6,0.12069
2022-06-01 00:00:00,17.8,0.0,58.0,1016.0,290.0,26.7,11.1,0.258621
2022-06-01 01:00:00,18.1,0.0,64.0,1016.6,350.0,25.4,5.5,0.327586
2022-06-01 02:00:00,16.8,0.0,71.0,1017.3,180.0,22.3,11.1,0.327586
2022-06-01 03:00:00,17.6,0.0,76.0,1017.9,0.0,22.0,0.0,0.327586
2022-06-01 04:00:00,19.0,0.0,76.0,1017.9,133.0,23.5,6.5,0.293103
2022-06-01 05:00:00,18.4,0.0,79.0,1017.3,100.0,22.2,5.5,0.258621
2022-06-01 06:00:00,19.4,0.0,92.0,1017.0,0.0,20.7,0.0,0.241379
2022-06-01 07:00:00,19.6,0.0,96.0,1016.7,0.0,20.3,0.0,0.224138
2022-06-01 08:00:00,19.2,0.0,96.0,1016.5,0.0,19.9,0.0,0.206897
2022-06-01 09:00:00,19.9,0.0,97.0,1016.3,123.0,20.4,6.1,0.172414
2022-06-01 10:00:00,19.6,0.0,96.0,1016.4,0.0,20.3,0.0,0.189655
2022-06-01 11:00:00,19.5,0.0,96.0,1016.7,50.0,20.2,5.4,0.206897
2022-06-01 12:00:00,18.6,0.0,72.0,1017.1,120.0,24.0,9.3,0.258621
2022-06-01 13:00:00,19.1,0.0,65.0,1017.3,60.0,26.2,9.3,0.293103
2022-06-01 14:00:00,20.9,0.0,71.0,1017.4,74.0,26.6,7.9,0.224138
2022-06-01 15:00:00,18.5,0.0,56.0,1017.0,50.0,28.1,5.5,0.103448
2022-06-01 16:00:00,18.1,0.0,49.0,1016.5,50.0,30.0,5.5,0.034483
2022-06-01 17:00:00,17.6,0.0,45.0,1016.2,140.0,30.9,11.1,0.0
2022-06-01 18:00:00,17.5,0.0,43.0,1015.4,74.0,31.6,9.0,-0.034483
2022-06-01 19:00:00,17.0,0.0,44.0,1014.4,100.0,30.6,13.0,0.086207
2022-06-01 20:00:00,17.4,0.0,44.0,1013.5,20.0,31.1,9.3,0.017241
2022-06-01 21:00:00,16.7,0.0,39.0,1012.8,60.0,32.4,9.3,0.068966
2022-06-01 22:00:00,16.3,0.0,40.0,1012.3,0.0,31.5,0.0,0.086207
2022-06-01 23:00:00,17.8,0.0,44.0,1011.7,24.0,31.5,4.7,0.12069
2022-06-02 00:00:00,18.5,0.0,54.0,1011.9,230.0,28.7,7.4,0.241379
2022-06-02 01:00:00,19.0,0.0,60.0,1012.1,240.0,27.4,5.5,0.327586
2022-06-02 02:00:00,19.4,0.0,70.0,1012.5,0.0,25.3,0.0,0.344828
2022-06-02 03:00:00,19.8,0.0,77.0,1014.0,0.0,24.1,0.0,0.344828
2022-06-02 04:00:00,19.1,0.0,74.0,1014.3,237.0,24.0,11.5,0.310345
2022-06-02 05:00:00,21.9,0.0,89.0,1014.1,0.0,23.8,0.0,0.258621
2022-06-02 06:00:00,20.5,0.0,88.0,1013.9,261.0,22.6,10.1,0.241379
2022-06-02 07:00:00,20.5,0.0,91.0,1013.6,270.0,22.0,8.3,0.224138
2022-06-02 08:00:00,22.0,0.0,98.0,1013.3,0.0,22.3,0.0,0.206897
2022-06-02 09:00:00,20.5,0.0,95.0,1013.0,259.0,21.3,7.9,0.189655
2022-06-02 10:00:00,21.5,0.0,96.0,1013.2,0.0,22.2,0.0,0.189655
2022-06-02 11:00:00,21.5,0.0,96.0,1013.5,0.0,22.2,0.0,0.206897
2022-06-02 12:00:00,22.2,0.0,87.0,1013.7,340.0,24.5,9.3,0.258621
2022-06-02 13:00:00,21.7,0.0,71.0,1013.7,310.0,27.4,5.5,0.275862
2022-06-02 14:00:00,21.9,0.0,68.0,1013.6,311.0,28.4,6.5,0.224138
2022-06-02 15:00:00,20.6,0.0,58.0,1013.0,0.0,29.7,0.0,0.137931
2022-06-02 16:00:00,18.9,0.0,48.0,1012.5,290.0,31.2,7.4,0.051724
2022-06-02 17:00:00,16.7,0.0,42.0,1012.2,0.0,31.1,0.0,0.0
2022-06-02 18:00:00,14.9,0.0,33.0,1011.7,59.0,33.3,2.9,0.0
2022-06-02 19:00:00,14.6,0.0,32.0,1010.9,115.0,33.6,2.2,0.017241
2022-06-02 20:00:00,17.5,0.0,39.0,1010.8,190.0,33.3,7.4,0.068966
2022-06-02 21:00:00,17.5,0.0,39.0,1010.0,240.0,33.3,7.4,0.034483
2022-06-02 22:00:00,17.9,0.0,40.0,1009.6,220.0,33.3,16.7,0.103448
2022-06-02 23:00:00,19.0,0.0,53.0,1009.3,210.0,29.6,16.7,0.12069
2022-06-03 00:00:00,16.3,0.0,44.0,1009.7,236.0,29.9,9.0,0.241379
2022-06-03 01:00:00,19.6,0.0,64.0,1010.2,230.0,27.0,7.4,0.327586
2022-06-03 02:00:00,19.4,0.0,69.0,1011.1,290.0,25.5,5.5,0.327586
2022-06-03 03:00:00,19.0,0.0,72.0,1011.8,210.0,24.4,5.5,0.327586
2022-06-03 04:00:00,20.5,0.0,78.0,1011.8,234.0,24.6,7.6,0.293103
2022-06-03 05:00:00,20.1,0.0,80.0,1011.8,0.0,23.8,0.0,0.241379
2022-06-03 06:00:00,20.5,0.0,85.0,1011.5,0.0,23.2,0.0,0.224138
2022-06-03 07:00:00,20.8,0.0,90.0,1011.0,0.0,22.5,0.0,0.206897
2022-06-03 08:00:00,20.9,0.0,91.0,1010.7,0.0,22.4,0.0,0.189655
2022-06-03 09:00:00,21.3,0.0,98.0,1010.7,235.0,21.6,5.8,0.189655
2022-06-03 10:00:00,20.8,0.0,94.0,1011.1,0.0,21.8,0.0,0.189655
2022-06-03 11:00:00,21.2,0.0,89.0,1011.4,0.0,23.1,0.0,0.189655
2022-06-03 12:00:00,20.7,0.0,78.0,1010.7,0.0,24.8,0.0,0.189655
2022-06-03 13:00:00,19.2,0.0,62.0,1011.0,350.0,27.1,7.4,0.206897
2022-06-03 14:00:00,23.1,0.0,82.0,1011.4,340.0,26.4,3.6,0.155172
2022-06-03 15:00:00,19.7,0.0,59.0,1011.2,0.0,28.5,0.0,0.086207
2022-06-03 16:00:00,19.2,0.0,51.0,1010.9,0.0,30.5,0.0,0.0
2022-06-03 17:00:00,19.9,0.0,49.0,1010.3,30.0,31.9,7.4,-0.051724
2022-06-03 18:00:00,20.1,0.0,49.0,1009.8,54.0,32.2,2.2,-0.068966
2022-06-03 19:00:00,18.6,0.0,45.0,1009.3,210.0,32.0,7.4,-0.051724
2022-06-03 20:00:00,19.4,0.0,46.0,1008.2,340.0,32.5,5.5,0.051724
2022-06-03 21:00:00,19.5,0.0,48.0,1007.4,10.0,31.9,11.1,-0.034483
2022-06-03 22:00:00,16.9,0.2,57.0,1008.4,360.0,26.1,9.3,0.189655
2022-06-03 23:00:00,18.7,0.0,51.0,1008.4,351.0,29.9,5.4,0.068966
2022-06-04 00:00:00,17.2,0.0,60.0,1009.3,0.0,25.5,0.0,0.258621
2022-06-04 01:00:00,17.4,0.0,64.0,1009.3,290.0,24.7,5.5,0.293103
2022-06-04 02:00:00,17.5,0.0,63.0,1009.6,0.0,25.0,0.0,0.275862
2022-06-04 03:00:00,19.1,0.0,76.0,1009.9,0.0,23.6,0.0,0.275862
2022-06-04 04:00:00,19.7,0.0,78.0,1010.0,29.0,23.8,6.8,0.258621
2022-06-04 05:00:00,19.2,0.0,78.0,1009.7,350.0,23.3,5.5,0.241379
2022-06-04 06:00:00,18.2,0.0,75.0,1009.5,350.0,22.9,7.4,0.206897
2022-06-04 07:00:00,18.8,0.0,81.0,1009.1,20.0,22.2,9.3,0.189655
2022-06-04 08:00:00,18.8,0.0,83.0,1008.4,60.0,21.8,7.4,0.172414
2022-06-04 09:00:00,20.2,0.0,89.0,1008.7,358.0,22.1,7.9,0.172414
2022-06-04 10:00:00,19.1,0.0,88.0,1008.6,0.0,21.2,0.0,0.172414
2022-06-04 11:00:00,19.4,0.0,86.0,1009.0,50.0,21.8,11.1,0.155172
2022-06-04 12:00:00,19.5,0.0,74.0,1009.3,60.0,24.4,20.4,0.172414
2022-06-04 13:00:00,19.6,0.0,73.0,1009.7,38.0,24.8,11.5,0.155172
2022-06-04 14:00:00,19.4,0.0,64.0,1009.3,40.0,26.8,11.5,0.086207
2022-06-04 15:00:00,19.4,0.0,59.0,1009.0,80.0,28.2,11.1,0.0
2022-06-04 16:00:00,19.2,0.0,53.0,1008.5,70.0,29.8,16.7,-0.086207
2022-06-04 17:00:00,19.7,0.0,52.0,1008.3,90.0,30.7,16.7,-0.12069
2022-06-04 18:00:00,19.0,0.0,49.0,1007.6,50.0,31.0,14.8,-0.155172
2022-06-04 19:00:00,18.2,0.0,42.0,1007.1,37.0,32.8,13.0,-0.189655
2022-06-04 20:00:00,18.5,0.0,44.0,1006.1,70.0,32.3,18.5,-0.12069
2022-06-04 21:00:00,19.5,0.0,48.0,1006.3,30.0,31.9,16.7,-0.103448
2022-06-04 22:00:00,18.3,0.0,46.0,1006.4,50.0,31.3,16.7,-0.017241
2022-06-04 23:00:00,18.3,0.0,50.0,1006.2,22.0,29.8,11.9,0.086207
2022-06-05 00:00:00,18.8,0.0,54.0,1006.4,40.0,29.1,14.8,0.189655
2022-06-05 01:00:00,19.4,0.0,64.0,1007.3,30.0,26.8,9.3,0.293103
2022-06-05 02:00:00,19.3,0.0,63.0,1008.2,40.0,26.9,16.7,0.310345
2022-06-05 03:00:00,18.8,0.0,71.0,1008.5,140.0,24.4,11.1,0.293103
2022-06-05 04:00:00,19.6,0.0,81.0,1008.3,48.0,23.0,9.7,0.275862
2022-06-05 05:00:00,19.6,0.0,81.0,1008.5,0.0,23.0,0.0,0.241379
2022-06-05 06:00:00,19.5,0.0,79.0,1008.1,0.0,23.4,0.0,0.224138
2022-06-05 07:00:00,19.5,0.0,81.0,1007.9,80.0,22.9,5.5,0.189655
2022-06-05 08:00:00,19.6,0.0,85.0,1008.0,40.0,22.2,5.5,0.172414
2022-06-05 09:00:00,19.0,0.0,90.0,1008.3,38.0,20.7,5.0,0.172414
2022-06-05 10:00:00,19.9,0.0,88.0,1008.7,80.0,22.0,11.1,0.172414
2022-06-05 11:00:00,20.1,0.0,88.0,1009.3,50.0,22.2,5.5,0.155172
2022-06-05 12:00:00,20.5,0.0,79.0,1009.8,80.0,24.4,13.0,0.155172
2022-06-05 13:00:00,20.0,0.0,76.0,1010.5,77.0,24.5,9.7,0.155172
2022-06-05 14:00:00,20.1,0.0,71.0,1010.8,80.0,25.8,11.1,0.086207
2022-06-05 15:00:00,19.5,0.0,61.0,1010.2,90.0,27.7,9.3,0.0
2022-06-05 16:00:00,19.9,0.0,58.0,1010.1,49.0,29.0,7.9,-0.086207
2022-06-05 17:00:00,18.0,0.0,51.0,1009.8,130.0,29.2,9.3,-0.137931
2022-06-05 18:00:00,18.8,0.3,54.0,1009.6,35.0,29.0,5.0,-0.12069
2022-06-05 19:00:00,19.1,0.0,51.0,1009.1,40.0,30.4,11.1,-0.137931
2022-06-05 20:00:00,18.6,0.0,50.0,1009.1,60.0,30.2,16.7,-0.137931
2022-06-05 21:00:00,18.5,0.0,53.0,1008.8,40.0,29.0,7.4,-0.051724
2022-06-05 22:00:00,17.4,0.0,45.0,1008.5,127.0,30.7,2.2,0.155172
2022-06-05 23:00:00,17.2,0.0,45.0,1008.3,98.0,30.5,1.4,0.327586
2022-06-06 00:00:00,20.1,0.0,89.0,1008.8,220.0,22.0,7.4,0.293103
2022-06-06 01:00:00,20.5,0.0,94.0,1010.0,230.0,21.5,5.5,0.275862
2022-06-06 02:00:00,20.6,0.0,96.0,1010.1,310.0,21.3,5.5,0.275862
2022-06-06 03:00:00,18.4,0.0,67.0,1010.8,217.0,24.9,6.8,0.258621
2022-06-06 04:00:00,20.8,0.0,97.0,1010.7,0.0,21.3,0.0,0.241379
2022-06-06 05:00:00,20.6,0.0,94.0,1010.9,0.0,21.6,0.0,0.224138
2022-06-06 06:00:00,20.7,0.0,97.0,1010.8,0.0,21.2,0.0,0.189655
2022-06-06 07:00:00,20.6,0.0,95.0,1011.1,180.0,21.4,7.4,0.172414
2022-06-06 08:00:00,19.4,0.0,83.0,1011.5,123.0,22.4,6.8,0.155172
2022-06-06 09:00:00,20.5,0.0,96.0,1012.1,0.0,21.2,0.0,0.155172
2022-06-06 10:00:00,20.1,0.0,96.0,1012.5,0.0,20.8,0.0,0.155172
2022-06-06 11:00:00,20.7,0.0,93.0,1012.7,0.0,21.9,0.0,0.172414
2022-06-06 12:00:00,20.6,0.0,81.0,1012.8,110.0,24.1,9.3,0.224138
2022-06-06 13:00:00,21.3,0.0,81.0,1013.1,100.0,24.8,7.2,0.241379
2022-06-06 14:00:00,21.3,0.0,74.0,1013.4,140.0,26.3,5.5,0.206897
2022-06-06 15:00:00,20.8,0.0,67.0,1013.4,170.0,27.5,7.4,0.12069
2022-06-06 16:00:00,20.3,0.0,60.0,1013.4,140.0,28.8,5.5,0.068966
2022-06-06 17:00:00,19.8,0.0,54.0,1012.8,0.0,30.1,0.0,0.017241
2022-06-06 18:00:00,19.3,0.0,48.0,1012.3,142.0,31.7,4.7,-0.017241
2022-06-06 19:00:00,18.4,0.0,46.0,1012.0,0.0,31.4,0.0,0.034483
2022-06-06 20:00:00,19.7,0.0,49.0,1011.2,190.0,31.7,11.1,0.137931
2022-06-06 21:00:00,19.1,0.0,46.0,1012.6,240.0,32.2,7.4,0.051724
2022-06-06 22:00:00,19.8,0.2,68.0,1011.7,195.0,26.2,8.6,0.189655
2022-06-06 23:00:00,19.2,0.0,59.0,1011.6,180.0,28.0,22.2,0.224138
2022-06-07 00:00:00,19.4,0.0,65.0,1012.4,140.0,26.5,14.8,0.275862
2022-06-07 01:00:00,19.0,0.0,71.0,1012.4,110.0,24.6,16.7,0.362069
2022-06-07 02:00:00,19.4,0.0,76.0,1013.1,100.0,23.9,13.0,0.362069
2022-06-07 03:00:00,20.0,0.0,75.0,1013.3,134.0,24.7,6.5,0.362069
2022-06-07 04:00:00,20.0,0.0,81.0,1013.4,150.0,23.4,7.4,0.344828
2022-06-07 05:00:00,20.4,0.0,86.0,1013.6,130.0,22.9,5.5,0.310345
2022-06-07 06:00:00,20.4,0.0,88.0,1013.5,0.0,22.5,0.0,0.275862
2022-06-07 07:00:00,20.3,0.0,90.0,1013.3,130.0,22.0,5.5,0.258621
2022-06-07 08:00:00,20.6,0.0,95.0,1013.5,134.0,21.4,5.8,0.241379
2022-06-07 09:00:00,20.2,0.0,92.0,1013.6,100.0,21.6,5.5,0.224138
2022-06-07 10:00:00,19.8,0.0,92.0,1014.3,150.0,21.2,5.5,0.224138
2022-06-07 11:00:00,19.7,0.0,88.0,1014.6,130.0,21.8,5.5,0.241379
2022-06-07 12:00:00,21.0,0.0,89.0,1015.0,163.0,22.9,2.2,0.293103
2022-06-07 13:00:00,21.5,0.0,80.0,1015.0,221.0,25.2,4.7,0.310345
2022-06-07 14:00:00,21.6,0.0,75.0,1015.2,0.0,26.4,0.0,0.258621
2022-06-07 15:00:00,20.2,0.0,61.0,1015.2,240.0,28.4,9.3,0.137931
2022-06-07 16:00:00,19.8,0.0,52.0,1015.2,263.0,30.8,6.5,0.155172
2022-06-07 17:00:00,18.7,0.0,45.0,1014.9,260.0,32.1,5.0,0.034483
2022-06-07 18:00:00,18.9,0.0,49.0,1014.2,0.0,30.9,0.0,0.034483
2022-06-07 19:00:00,17.7,0.0,43.0,1013.8,310.0,31.8,9.3,0.137931
2022-06-07 20:00:00,16.9,0.0,39.0,1013.1,240.0,32.6,9.3,0.034483
2022-06-07 21:00:00,17.5,0.0,37.0,1012.7,227.0,34.3,6.1,0.086207
2022-06-07 22:00:00,17.3,0.0,37.0,1012.3,221.0,34.0,9.0,0.137931
2022-06-07 23:00:00,18.5,0.0,45.0,1012.1,360.0,31.9,7.4,0.155172
2022-06-08 00:00:00,20.0,0.0,58.0,1012.9,0.0,29.1,0.0,0.275862
2022-06-08 01:00:00,20.0,0.0,67.0,1013.5,0.0,26.6,0.0,0.362069
2022-06-08 02:00:00,19.4,0.0,72.0,1014.0,240.0,24.8,5.5,0.37931
2022-06-08 03:00:00,20.6,0.0,67.0,1014.4,216.0,27.3,11.9,0.362069
2022-06-08 04:00:00,21.3,0.0,79.0,1014.9,0.0,25.2,0.0,0.327586
2022-06-08 05:00:00,21.5,0.0,84.0,1014.4,0.0,24.4,0.0,0.310345
2022-06-08 06:00:00,22.3,0.0,96.0,1014.2,0.0,23.0,0.0,0.275862
2022-06-08 07:00:00,20.9,0.0,82.0,1014.2,257.0,24.2,8.3,0.258621
2022-06-08 08:00:00,21.0,0.0,85.0,1014.2,266.0,23.7,7.9,0.258621
2022-06-08 09:00:00,20.6,0.0,85.0,1013.7,258.0,23.3,7.9,0.224138
2022-06-08 10:00:00,21.0,0.0,92.0,1014.3,0.0,22.4,0.0,0.224138
2022-06-08 11:00:00,21.6,0.0,92.0,1015.0,220.0,23.0,5.5,0.241379
2022-06-08 12:00:00,21.9,0.0,85.0,1015.7,246.0,24.6,5.8,0.293103
2022-06-08 13:00:00,22.0,0.0,76.0,1016.1,265.0,26.6,7.6,0.293103
2022-06-08 14:00:00,22.0,0.0,83.0,1016.3,0.0,25.1,0.0,0.241379
2022-06-08 15:00:00,22.0,0.0,79.0,1016.0,0.0,25.9,0.0,0.310345
2022-06-08 16:00:00,19.7,0.0,54.0,1015.9,287.0,30.0,9.7,0.310345
2022-06-08 17:00:00,19.7,0.0,52.0,1015.4,284.0,30.7,8.6,0.224138
2022-06-08 18:00:00,20.1,0.0,54.0,1014.5,200.0,30.5,5.5,0.137931
2022-06-08 19:00:00,19.5,0.0,50.0,1014.0,220.0,31.2,9.3,0.017241
2022-06-08 20:00:00,19.4,0.0,47.0,1013.4,270.0,32.1,9.3,0.017241
2022-06-08 21:00:00,19.5,0.0,47.0,1012.7,300.0,32.2,11.1,0.051724
2022-06-08 22:00:00,19.7,0.0,49.0,1012.4,228.0,31.7,19.8,0.103448
2022-06-08 23:00:00,20.0,0.0,52.0,1012.1,240.0,31.0,11.1,0.172414
2022-06-09 00:00:00,20.8,0.0,63.0,1012.4,260.0,28.5,9.3,0.258621
2022-06-09 01:00:00,21.3,0.0,69.0,1012.5,250.0,27.5,9.3,0.362069
2022-06-09 02:00:00,20.8,0.0,63.0,1013.1,220.0,28.5,17.3,0.37931
2022-06-09 03:00:00,21.6,0.0,73.0,1013.8,260.0,26.8,11.1,0.37931
2022-06-09 04:00:00,21.8,0.0,78.0,1014.0,230.0,25.9,9.3,0.344828
2022-06-09 05:00:00,22.4,0.0,85.0,1013.8,220.0,25.1,11.1,0.310345
2022-06-09 06:00:00,22.7,0.0,90.0,1013.5,280.0,24.4,5.5,0.293103
2022-06-09 07:00:00,22.9,0.0,90.0,1013.1,241.0,24.7,10.8,0.258621
2022-06-09 08:00:00,22.9,0.0,93.0,1013.6,0.0,24.1,0.0,0.241379
2022-06-09 09:00:00,23.0,0.0,95.0,1014.1,220.0,23.8,7.4,0.224138
2022-06-09 10:00:00,23.1,0.0,95.0,1014.4,260.0,24.0,5.5,0.224138
2022-06-09 11:00:00,23.6,0.0,94.0,1014.8,0.0,24.6,0.0,0.241379
