DT,prcp,dwpt,pres,temp,rhum,wdir,San_Antonio,wspd
2022-09-11 04:00:00,0.0,19.3,1014.9,27.2,62.0,160.0,0.764004,16.6
2022-09-11 05:00:00,0.0,19.3,1015.5,26.7,64.0,180.0,0.764004,11.2
2022-09-11 06:00:00,0.0,19.0,1015.6,26.1,65.0,180.0,0.764004,14.8
2022-09-11 07:00:00,0.0,20.0,1015.8,25.6,71.0,190.0,0.764004,9.4
2022-09-11 08:00:00,0.0,20.0,1015.8,25.6,71.0,190.0,0.764004,9.4
2022-09-11 09:00:00,0.0,20.5,1016.5,24.4,79.0,0.0,0.398744,0.0
2022-09-11 10:00:00,0.0,20.5,1016.5,24.4,79.0,0.0,0.386757,0.0
2022-09-11 11:00:00,0.0,20.6,1017.1,23.3,85.0,310.0,0.390157,9.4
2022-09-11 12:00:00,0.0,20.6,1017.7,23.3,85.0,290.0,0.383587,7.6
2022-09-11 13:00:00,0.0,20.6,1017.7,23.3,85.0,290.0,0.403354,7.6
2022-09-11 14:00:00,0.0,21.1,1018.6,27.8,67.0,270.0,0.441332,9.4
2022-09-11 15:00:00,0.0,19.4,1019.0,30.0,53.0,0.0,0.51337,0.0
2022-09-11 16:00:00,0.0,19.4,1019.0,30.0,53.0,0.0,0.531812,0.0
2022-09-11 17:00:00,0.0,19.3,1018.9,30.6,51.0,340.0,0.563912,7.6
2022-09-11 18:00:00,0.0,19.5,1018.6,31.1,50.0,10.0,0.594053,11.2
2022-09-11 19:00:00,0.0,18.4,1016.9,33.9,40.0,350.0,0.661134,5.4
2022-09-11 20:00:00,0.0,17.1,1016.1,33.3,38.0,360.0,0.740894,14.8
2022-09-11 21:00:00,0.0,17.1,1016.1,33.3,38.0,360.0,0.763313,14.8
2022-09-11 22:00:00,0.0,17.2,1015.5,33.9,37.0,10.0,0.812644,20.5
2022-09-11 23:00:00,0.0,16.2,1015.6,33.3,36.0,10.0,0.856328,20.5
2022-09-12 00:00:00,0.0,14.3,1016.0,30.6,37.0,40.0,0.790917,13.0
2022-09-12 01:00:00,0.0,14.3,1016.0,30.6,37.0,40.0,0.79086,13.0
2022-09-12 02:00:00,0.0,16.1,1017.7,27.8,49.0,50.0,0.729829,7.6
2022-09-12 03:00:00,0.0,16.1,1017.7,27.8,49.0,50.0,0.669433,7.6
2022-09-12 04:00:00,0.0,16.2,1017.7,25.6,56.0,20.0,0.580855,5.4
2022-09-12 05:00:00,0.0,16.6,1017.8,24.4,62.0,0.0,0.503746,0.0
2022-09-12 06:00:00,0.0,16.7,1017.6,23.9,64.0,30.0,0.455509,5.4
2022-09-12 07:00:00,0.0,16.6,1017.4,23.3,66.0,10.0,0.42047,5.4
2022-09-12 08:00:00,0.0,16.8,1017.4,23.3,67.0,10.0,0.384278,5.4
2022-09-12 09:00:00,0.0,17.3,1016.9,22.8,71.0,360.0,0.37817,5.4
2022-09-12 10:00:00,0.0,17.1,1017.0,22.2,73.0,0.0,0.434878,0.0
2022-09-12 11:00:00,0.0,17.1,1017.1,21.1,78.0,330.0,0.442543,5.4
2022-09-12 12:00:00,0.0,17.1,1017.4,22.2,73.0,0.0,0.462483,0.0
2022-09-12 13:00:00,0.0,17.1,1017.4,22.2,73.0,0.0,0.440295,0.0
2022-09-12 14:00:00,0.0,16.6,1017.7,26.1,56.0,50.0,0.441793,14.8
2022-09-12 15:00:00,0.0,17.2,1017.8,28.3,51.0,70.0,0.463635,11.2
2022-09-12 16:00:00,0.0,17.1,1017.3,30.0,46.0,70.0,0.497868,9.4
2022-09-12 17:00:00,0.0,17.1,1017.3,30.0,46.0,61.0,0.54962,9.4
2022-09-12 18:00:00,0.0,16.8,1015.4,31.7,41.0,66.0,0.578435,11.2
2022-09-12 19:00:00,0.0,16.1,1014.3,32.2,38.0,67.0,0.640733,11.2
2022-09-12 20:00:00,0.0,15.8,1013.1,32.8,36.0,160.0,0.685166,11.2
2022-09-12 21:00:00,0.0,15.8,1013.1,32.8,36.0,160.0,0.749712,11.2
2022-09-12 22:00:00,0.0,14.9,1012.4,32.8,34.0,220.0,0.801464,7.6
2022-09-12 23:00:00,0.0,15.8,1012.0,33.3,35.0,0.0,0.873502,0.0
2022-09-13 00:00:00,0.0,15.7,1011.7,32.2,37.0,100.0,0.854599,9.4
2022-09-13 01:00:00,0.0,15.5,1011.6,30.6,40.0,130.0,0.817946,14.8
2022-09-13 02:00:00,0.0,16.7,1012.7,27.8,51.0,110.0,0.761641,9.4
2022-09-13 03:00:00,0.0,16.7,1012.7,27.8,51.0,110.0,0.687241,9.4
2022-09-13 04:00:00,0.0,17.1,1012.9,27.2,54.0,150.0,0.580106,13.0
2022-09-13 05:00:00,0.0,17.7,1013.0,26.1,60.0,90.0,0.514004,5.4
2022-09-13 06:00:00,0.0,19.0,1012.9,26.1,65.0,170.0,0.449574,7.6
2022-09-13 07:00:00,0.0,20.0,1012.7,26.1,69.0,150.0,0.413958,5.4
2022-09-13 08:00:00,0.0,20.0,1012.7,26.1,69.0,150.0,0.405486,5.4
2022-09-13 09:00:00,0.0,20.0,1012.4,25.0,74.0,220.0,0.397245,5.4
2022-09-13 10:00:00,0.0,19.5,1012.5,24.4,74.0,0.0,0.452455,0.0
2022-09-13 11:00:00,0.0,19.4,1012.7,25.0,71.0,240.0,0.464212,5.4
2022-09-13 12:00:00,0.0,19.4,1012.7,25.0,71.0,240.0,0.467669,5.4
2022-09-13 13:00:00,0.0,19.4,1013.2,25.0,71.0,220.0,0.452225,7.6
2022-09-13 14:00:00,0.0,19.3,1013.7,27.8,60.0,210.0,0.441332,5.4
2022-09-13 15:00:00,0.0,19.4,1014.0,29.4,55.0,150.0,0.462252,13.0
2022-09-13 16:00:00,0.0,19.0,1013.9,30.6,50.0,150.0,0.512218,11.2
2022-09-13 17:00:00,0.0,19.0,1013.9,30.6,50.0,170.0,0.578838,11.2
2022-09-13 18:00:00,0.0,18.2,1012.8,32.8,42.0,170.0,0.629495,9.4
2022-09-13 19:00:00,0.0,17.0,1011.9,32.8,39.0,140.0,0.699112,16.6
2022-09-13 20:00:00,0.0,18.0,1010.9,33.9,39.0,150.0,0.730924,18.4
2022-09-13 21:00:00,0.0,18.0,1010.9,33.9,39.0,150.0,0.759567,18.4
2022-09-13 22:00:00,0.0,17.2,1010.2,33.9,37.0,160.0,0.793338,14.8
2022-09-13 23:00:00,0.0,17.2,1010.3,31.7,42.0,150.0,0.830164,14.8
2022-09-14 00:00:00,0.0,17.2,1010.3,31.7,42.0,150.0,0.808091,14.8
2022-09-14 01:00:00,0.0,19.0,1010.8,28.3,57.0,120.0,0.799331,29.5
2022-09-14 02:00:00,0.0,17.2,1011.7,26.7,56.0,120.0,0.759624,14.8
2022-09-14 03:00:00,0.0,17.8,1012.5,25.6,62.0,130.0,0.695482,9.4
2022-09-14 04:00:00,0.0,17.7,1012.9,25.0,64.0,0.0,0.600392,0.0
2022-09-14 05:00:00,0.0,18.3,1013.0,23.9,71.0,100.0,0.514869,7.6
2022-09-14 06:00:00,0.0,19.0,1012.8,23.9,74.0,80.0,0.461503,7.6
2022-09-14 07:00:00,0.0,19.0,1013.0,22.8,79.0,0.0,0.422833,0.0
2022-09-14 08:00:00,0.0,19.0,1013.0,22.8,79.0,0.0,0.396784,0.0
2022-09-14 09:00:00,0.0,19.4,1013.1,22.8,81.0,0.0,0.404564,0.0
2022-09-14 10:00:00,0.0,19.4,1013.1,22.8,81.0,0.0,0.455682,0.0
2022-09-14 11:00:00,0.0,18.9,1013.8,21.7,84.0,0.0,0.459947,0.0
2022-09-14 12:00:00,0.0,20.0,1014.3,22.8,84.0,90.0,0.483114,5.4
2022-09-14 13:00:00,0.0,21.1,1015.1,25.0,79.0,0.0,0.46911,0.0
2022-09-14 14:00:00,0.0,21.8,1015.4,26.1,77.0,100.0,0.436953,9.4
2022-09-14 15:00:00,0.0,21.1,1015.7,27.8,67.0,120.0,0.480809,18.4
2022-09-14 16:00:00,0.0,20.1,1015.3,28.9,59.0,140.0,0.520632,9.4
2022-09-14 17:00:00,0.0,20.1,1015.3,28.9,59.0,140.0,0.523917,9.4
2022-09-14 18:00:00,0.0,15.8,1014.3,31.0,40.0,130.0,0.598087,16.6
2022-09-14 19:00:00,0.0,16.9,1013.4,32.2,40.0,80.0,0.634394,18.4
2022-09-14 20:00:00,0.0,16.9,1013.4,32.2,40.0,80.0,0.639696,18.4
2022-09-14 21:00:00,0.0,14.4,1012.6,32.2,34.0,60.0,0.705106,11.2
2022-09-14 22:00:00,0.0,14.4,1012.2,32.8,33.0,60.0,0.736745,13.0
2022-09-14 23:00:00,0.0,14.4,1012.0,31.7,35.0,100.0,0.781466,11.2
2022-09-15 00:00:00,0.0,14.0,1012.2,28.9,40.0,130.0,0.756685,18.4
2022-09-15 01:00:00,0.0,14.0,1012.2,28.9,40.0,130.0,0.727928,18.4
2022-09-15 02:00:00,0.0,14.5,1013.2,28.3,43.0,140.0,0.680786,22.3
2022-09-15 03:00:00,0.0,15.6,1015.1,25.0,56.0,100.0,0.651971,7.6
2022-09-15 04:00:00,0.0,15.6,1015.1,25.0,56.0,100.0,0.590537,7.6
2022-09-15 05:00:00,0.0,15.1,1015.6,22.2,64.0,90.0,0.513601,7.6
2022-09-15 06:00:00,0.0,15.5,1015.7,22.2,66.0,80.0,0.453262,5.4
2022-09-15 07:00:00,0.0,15.5,1015.7,22.2,66.0,80.0,0.400012,5.4
2022-09-15 08:00:00,0.0,16.6,1015.1,20.6,78.0,0.0,0.352985,0.0
2022-09-15 09:00:00,0.0,16.6,1014.9,20.0,81.0,340.0,0.343015,5.4
2022-09-15 10:00:00,0.0,17.2,1015.1,20.6,81.0,0.0,0.392808,0.0
2022-09-15 11:00:00,0.0,17.2,1015.1,20.6,81.0,0.0,0.404795,0.0
2022-09-15 12:00:00,0.0,18.9,1015.5,21.1,87.0,10.0,0.417589,7.6
2022-09-15 13:00:00,0.0,19.4,1016.5,22.8,81.0,50.0,0.422199,11.2
2022-09-15 14:00:00,0.0,19.4,1016.5,22.8,81.0,50.0,0.440468,11.2
2022-09-15 15:00:00,0.0,21.0,1016.9,26.7,71.0,80.0,0.45038,11.2
2022-09-15 16:00:00,0.0,21.0,1016.9,26.7,71.0,120.0,0.494179,11.2
2022-09-15 17:00:00,0.0,19.0,1015.7,30.6,50.0,130.0,0.530083,14.8
2022-09-15 18:00:00,0.0,16.8,1015.0,31.7,41.0,160.0,0.568522,14.8
2022-09-15 19:00:00,0.0,16.2,1014.1,32.8,37.0,110.0,0.585177,16.6
2022-09-15 20:00:00,0.0,16.2,1014.1,32.8,37.0,110.0,0.60846,16.6
2022-09-15 21:00:00,0.0,16.6,1013.0,32.8,38.0,120.0,0.662805,18.4
2022-09-15 22:00:00,0.0,16.6,1013.0,32.8,38.0,120.0,0.740779,18.4
2022-09-15 23:00:00,0.0,16.2,1013.1,32.8,37.0,140.0,0.772533,16.6
2022-09-16 00:00:00,0.0,15.1,1013.3,31.1,38.0,150.0,0.772591,18.4
2022-09-16 01:00:00,0.0,21.1,1014.4,28.3,65.0,150.0,0.751902,18.4
2022-09-16 02:00:00,0.0,21.1,1014.4,28.3,65.0,120.0,0.711791,29.5
2022-09-16 03:00:00,0.0,21.0,1015.0,27.2,69.0,120.0,0.664361,20.5
2022-09-16 04:00:00,0.0,21.1,1015.6,26.1,74.0,100.0,0.621773,18.4
2022-09-16 05:00:00,0.0,21.7,1014.9,25.6,79.0,100.0,0.544952,11.2
2022-09-16 06:00:00,0.0,22.1,1014.5,25.0,84.0,110.0,0.483979,13.0
2022-09-16 07:00:00,0.0,22.3,1014.5,25.0,85.0,110.0,0.457642,13.0
2022-09-16 08:00:00,0.0,22.8,1014.1,24.4,91.0,120.0,0.416724,13.0
2022-09-16 09:00:00,0.0,22.8,1014.2,24.4,91.0,110.0,0.421796,7.6
2022-09-16 10:00:00,0.0,22.8,1014.5,24.4,91.0,110.0,0.489511,11.2
2022-09-16 11:00:00,0.0,22.9,1015.2,23.9,94.0,120.0,0.49562,11.2
2022-09-16 12:00:00,0.0,22.9,1015.2,23.9,94.0,120.0,0.512102,11.2
2022-09-16 13:00:00,0.0,22.9,1016.3,25.0,88.0,120.0,0.47787,9.4
2022-09-16 14:00:00,0.0,22.9,1016.3,25.0,88.0,120.0,0.481328,9.4
2022-09-16 15:00:00,0.0,21.8,1016.8,28.3,68.0,140.0,0.510201,13.0
2022-09-16 16:00:00,0.0,21.8,1016.8,28.3,68.0,140.0,0.556478,13.0
2022-09-16 17:00:00,0.0,20.7,1015.5,31.1,54.0,160.0,0.585235,13.0
2022-09-16 18:00:00,0.0,19.5,1014.6,32.2,47.0,160.0,0.653354,16.6
2022-09-16 19:00:00,0.0,19.3,1013.5,32.8,45.0,160.0,0.700726,11.2
2022-09-16 20:00:00,0.0,18.8,1012.7,33.9,41.0,160.0,0.739454,13.0
2022-09-16 21:00:00,0.0,18.8,1012.7,33.9,41.0,160.0,0.753631,13.0
2022-09-16 22:00:00,0.0,18.9,1012.3,32.8,44.0,120.0,0.744525,7.6
2022-09-16 23:00:00,0.0,18.9,1011.9,32.8,44.0,190.0,0.832238,13.0
2022-09-17 00:00:00,0.0,18.9,1011.9,32.8,44.0,190.0,0.815007,13.0
2022-09-17 01:00:00,0.0,19.9,1012.7,30.6,53.0,150.0,0.765387,20.5
2022-09-17 02:00:00,0.0,19.9,1012.7,30.6,53.0,150.0,0.740664,20.5
2022-09-17 03:00:00,0.0,22.3,1013.9,28.3,70.0,160.0,0.713462,20.5
2022-09-17 04:00:00,0.0,22.2,1014.1,27.2,74.0,150.0,0.684013,20.5
2022-09-17 05:00:00,0.0,22.1,1014.1,26.7,76.0,150.0,0.610362,14.8
2022-09-17 06:00:00,0.0,22.1,1014.1,26.7,76.0,150.0,0.560742,14.8
2022-09-17 07:00:00,0.0,22.9,1013.7,25.6,85.0,140.0,0.509048,13.0
2022-09-17 08:00:00,0.0,22.9,1013.7,25.6,85.0,160.0,0.460984,9.4
2022-09-17 09:00:00,0.0,22.9,1013.5,25.6,85.0,150.0,0.440814,7.6
2022-09-17 10:00:00,0.0,22.9,1013.5,25.6,85.0,150.0,0.423986,7.6
2022-09-17 11:00:00,0.0,22.9,1013.6,25.0,88.0,100.0,0.419375,5.4
2022-09-17 12:00:00,0.0,22.9,1014.5,25.0,88.0,90.0,0.433668,5.4
2022-09-17 13:00:00,0.0,23.3,1014.5,25.6,87.0,120.0,0.447556,9.4
2022-09-17 14:00:00,0.0,23.3,1017.0,25.6,87.0,120.0,0.465422,9.4
2022-09-17 15:00:00,0.0,22.2,1015.4,30.0,63.0,180.0,0.495908,14.8
2022-09-17 16:00:00,0.0,22.2,1015.4,30.0,63.0,180.0,0.536076,14.8
2022-09-17 17:00:00,0.0,21.3,1014.7,31.7,54.0,170.0,0.58535,20.5
2022-09-17 18:00:00,0.0,20.5,1013.8,32.2,50.0,180.0,0.612264,13.0
2022-09-17 19:00:00,0.0,19.4,1012.9,33.3,44.0,200.0,0.677616,11.2
2022-09-17 20:00:00,0.0,19.3,1012.0,34.4,41.0,170.0,0.727524,11.2
2022-09-17 21:00:00,0.0,19.3,1012.0,34.4,41.0,170.0,0.725104,11.2
2022-09-17 22:00:00,0.0,19.4,1011.4,33.3,44.0,140.0,0.758529,25.9
2022-09-17 23:00:00,0.0,20.5,1011.3,33.3,47.0,150.0,0.836849,22.3
2022-09-18 00:00:00,0.0,19.5,1011.4,32.2,47.0,140.0,0.797545,29.5
2022-09-18 01:00:00,0.0,20.0,1012.0,30.0,55.0,140.0,0.780486,20.5
2022-09-18 02:00:00,0.0,20.0,1012.0,30.0,55.0,140.0,0.732711,20.5
2022-09-18 03:00:00,0.0,20.6,1012.8,28.9,61.0,130.0,0.688163,24.1
2022-09-18 04:00:00,0.0,22.1,1013.5,26.7,76.0,140.0,0.652374,22.3
2022-09-18 05:00:00,0.0,21.7,1013.6,25.6,79.0,140.0,0.59826,14.8
2022-09-18 06:00:00,0.0,21.7,1013.6,25.6,79.0,140.0,0.559359,14.8
2022-09-18 07:00:00,0.0,22.3,1013.6,25.0,85.0,130.0,0.51556,11.2
2022-09-18 08:00:00,0.0,22.3,1013.3,25.0,85.0,130.0,0.477985,7.6
2022-09-18 09:00:00,0.0,22.3,1013.2,25.0,85.0,100.0,0.442312,5.4
2022-09-18 10:00:00,0.0,22.3,1013.2,25.0,85.0,100.0,0.436434,5.4
2022-09-18 11:00:00,0.0,22.9,1013.5,25.0,88.0,130.0,0.416551,7.6
2022-09-18 12:00:00,0.0,22.8,1014.7,24.4,91.0,130.0,0.406927,9.4
2022-09-18 13:00:00,0.0,22.9,1015.3,25.0,88.0,170.0,0.412172,5.4
2022-09-18 14:00:00,0.0,22.9,1015.3,25.0,88.0,170.0,0.439949,5.4
2022-09-18 15:00:00,0.0,21.1,1015.7,29.4,61.0,140.0,0.509106,14.8
2022-09-18 16:00:00,0.0,21.1,1015.7,29.4,61.0,140.0,0.55884,14.8
2022-09-18 17:00:00,0.0,20.1,1014.9,32.2,49.0,120.0,0.630014,16.6
2022-09-18 18:00:00,0.0,19.0,1014.0,33.3,43.0,130.0,0.691505,9.4
2022-09-18 19:00:00,0.0,19.0,1014.0,33.3,43.0,130.0,0.730809,9.4
2022-09-18 20:00:00,0.0,18.0,1013.2,33.9,39.0,110.0,0.769882,14.8
2022-09-18 21:00:00,0.0,19.0,1011.8,33.3,43.0,140.0,0.788151,16.6
2022-09-18 22:00:00,0.0,18.3,1011.7,33.3,41.0,130.0,0.808783,20.5
2022-09-18 23:00:00,0.0,18.3,1011.7,33.3,41.0,130.0,0.822268,20.5
2022-09-19 00:00:00,0.0,18.3,1011.7,31.7,45.0,130.0,0.864108,14.8
2022-09-19 01:00:00,0.0,18.3,1011.7,31.7,45.0,130.0,0.853331,14.8
2022-09-19 02:00:00,0.0,21.2,1013.1,28.9,63.0,130.0,0.82175,18.4
2022-09-19 03:00:00,0.0,22.3,1013.7,28.3,70.0,160.0,0.773744,20.5
2022-09-19 04:00:00,0.0,21.7,1014.2,27.2,72.0,160.0,0.692658,14.8
2022-09-19 05:00:00,0.0,21.8,1014.5,26.1,77.0,140.0,0.609843,13.0
2022-09-19 06:00:00,0.0,21.8,1014.5,26.1,77.0,140.0,0.523917,13.0
2022-09-19 07:00:00,0.0,22.9,1014.2,25.6,85.0,160.0,0.465883,7.6
2022-09-19 08:00:00,0.0,22.9,1014.2,25.0,88.0,120.0,0.457988,7.6
2022-09-19 09:00:00,0.0,22.9,1013.9,25.0,88.0,130.0,0.435512,7.6
2022-09-19 10:00:00,0.0,22.9,1013.9,25.0,88.0,130.0,0.513485,7.6
2022-09-19 11:00:00,0.0,22.8,1017.0,24.4,91.0,100.0,0.523456,7.6
2022-09-19 12:00:00,0.0,22.8,1015.2,24.4,91.0,100.0,0.549562,5.4
2022-09-19 13:00:00,0.0,23.4,1015.5,26.1,85.0,160.0,0.528008,9.4
2022-09-19 14:00:00,0.0,22.8,1015.9,26.7,79.0,160.0,0.52334,5.4
2022-09-19 15:00:00,0.0,21.2,1016.1,28.9,63.0,170.0,0.528585,9.4
2022-09-19 16:00:00,0.0,21.2,1016.1,28.9,63.0,170.0,0.565065,9.4
2022-09-19 17:00:00,0.0,20.7,1015.2,31.1,54.0,140.0,0.599585,5.4
2022-09-19 18:00:00,0.0,19.4,1014.4,33.3,44.0,138.0,0.671277,7.6
2022-09-19 19:00:00,0.0,20.0,1013.4,34.4,43.0,200.0,0.734209,18.4
2022-09-19 20:00:00,0.0,19.6,1012.5,33.9,43.0,200.0,0.814488,5.4
2022-09-19 21:00:00,0.0,19.6,1012.5,33.9,43.0,140.0,0.769825,5.4
2022-09-19 22:00:00,0.0,19.4,1012.0,35.0,40.0,140.0,0.81201,14.8
2022-09-19 23:00:00,0.0,18.9,1011.6,34.4,40.0,170.0,0.909117,16.6
2022-09-20 00:00:00,0.0,19.6,1011.9,33.9,43.0,140.0,0.884278,14.8
2022-09-20 01:00:00,0.0,20.1,1012.2,32.2,49.0,120.0,0.870908,24.1
2022-09-20 02:00:00,0.0,19.9,1013.0,30.6,53.0,130.0,0.824516,25.9
2022-09-20 03:00:00,0.0,22.2,1014.6,28.9,67.0,140.0,0.789304,24.1
2022-09-20 04:00:00,0.0,22.7,1015.0,27.8,74.0,150.0,0.715422,18.4
2022-09-20 05:00:00,0.0,22.7,1015.0,27.8,74.0,150.0,0.619352,18.4
2022-09-20 06:00:00,0.0,22.8,1015.1,26.7,79.0,150.0,0.559474,25.9
2022-09-20 07:00:00,0.0,23.4,1015.2,26.1,85.0,170.0,0.517635,5.4
2022-09-20 08:00:00,0.0,23.3,1015.0,25.6,87.0,160.0,0.484152,9.4
2022-09-20 09:00:00,0.0,23.3,1015.0,25.6,87.0,160.0,0.455452,9.4
2022-09-20 10:00:00,0.0,23.3,1017.0,25.6,87.0,180.0,0.51435,5.4
2022-09-20 11:00:00,0.0,23.2,1015.0,25.0,90.0,0.0,0.513946,0.0
2022-09-20 12:00:00,0.0,23.3,1015.5,25.6,87.0,180.0,0.548294,7.6
2022-09-20 13:00:00,0.0,22.8,1016.3,26.7,79.0,0.0,0.5287,7.6
2022-09-20 14:00:00,0.0,22.8,1016.3,26.7,79.0,188.0,0.527086,7.6
2022-09-20 15:00:00,0.0,22.8,1016.4,27.2,77.0,0.0,0.549043,0.0
2022-09-20 16:00:00,0.0,21.1,1016.4,29.4,61.0,250.0,0.604426,7.6
2022-09-20 17:00:00,0.0,20.5,1015.9,32.2,50.0,250.0,0.620908,5.4
2022-09-20 18:00:00,0.0,20.5,1015.9,32.2,50.0,138.0,0.674043,5.4
2022-09-20 19:00:00,0.0,19.5,1014.9,32.2,47.0,130.0,0.70234,5.4
2022-09-20 20:00:00,0.0,19.4,1014.0,33.3,44.0,130.0,0.714212,7.6
2022-09-20 21:00:00,0.0,18.9,1012.6,34.4,40.0,170.0,0.723894,16.6
2022-09-20 22:00:00,0.0,18.9,1012.6,34.4,40.0,170.0,0.786653,16.6
2022-09-20 23:00:00,0.0,18.3,1012.4,33.3,41.0,140.0,0.911941,18.4
2022-09-21 00:00:00,0.0,18.4,1012.8,32.2,44.0,150.0,0.854426,16.6
2022-09-21 01:00:00,0.0,18.4,1012.8,32.2,44.0,150.0,0.83633,16.6
2022-09-21 02:00:00,0.0,20.6,1014.3,28.9,61.0,160.0,0.812529,16.6
2022-09-21 03:00:00,0.0,20.6,1014.3,28.9,61.0,160.0,0.747868,16.6
2022-09-21 04:00:00,0.0,20.6,1014.6,28.3,63.0,150.0,0.669606,18.4
2022-09-21 05:00:00,0.0,21.0,1014.6,26.7,71.0,170.0,0.588059,14.8
2022-09-21 06:00:00,0.0,21.0,1014.6,26.7,71.0,170.0,0.527663,14.8
2022-09-21 07:00:00,0.0,21.1,1014.6,25.6,76.0,180.0,0.477812,13.0
2022-09-21 08:00:00,0.0,21.7,1014.8,25.6,79.0,200.0,0.452801,11.2
2022-09-21 09:00:00,0.0,21.7,1014.9,24.4,85.0,180.0,0.426118,7.6
2022-09-21 10:00:00,0.0,21.7,1014.5,24.4,85.0,290.0,0.461734,5.4
2022-09-21 11:00:00,0.0,21.8,1014.6,23.9,88.0,300.0,0.471531,5.4
2022-09-21 12:00:00,0.0,21.8,1015.5,23.9,88.0,300.0,0.480175,5.4
2022-09-21 13:00:00,0.0,22.2,1015.9,26.1,79.0,0.0,0.473951,0.0
2022-09-21 14:00:00,0.0,21.7,1016.1,27.2,72.0,0.0,0.471761,0.0
2022-09-21 15:00:00,0.0,21.7,1016.1,27.2,72.0,0.0,0.503227,0.0
2022-09-21 16:00:00,0.0,18.8,1016.0,31.1,48.0,0.0,0.54184,5.4
2022-09-21 17:00:00,0.0,18.3,1015.5,31.7,45.0,128.0,0.618142,5.4
2022-09-21 18:00:00,0.0,17.9,1014.5,33.3,40.0,129.0,0.650645,11.2
2022-09-21 19:00:00,0.0,16.7,1013.6,33.9,36.0,190.0,0.713289,11.2
2022-09-21 20:00:00,0.0,16.7,1013.6,33.9,36.0,190.0,0.753688,11.2
2022-09-21 21:00:00,0.0,15.9,1012.1,35.0,32.0,125.0,0.743776,11.2
2022-09-21 22:00:00,0.0,15.9,1012.1,35.0,32.0,130.0,0.756339,11.2
2022-09-21 23:00:00,0.0,14.9,1011.9,33.9,32.0,130.0,0.8682,20.5
2022-09-22 00:00:00,0.0,15.6,1012.4,31.7,38.0,150.0,0.831028,20.5
2022-09-22 01:00:00,0.0,15.6,1012.4,31.7,38.0,150.0,0.800599,20.5
2022-09-22 02:00:00,0.0,16.1,1013.1,30.0,43.0,150.0,0.746024,16.6
2022-09-22 03:00:00,0.0,17.2,1014.4,26.1,58.0,120.0,0.684013,9.4
2022-09-22 04:00:00,0.0,20.5,1014.6,26.7,69.0,160.0,0.598317,14.8
2022-09-22 05:00:00,0.0,20.5,1014.6,26.7,69.0,160.0,0.537978,14.8
2022-09-22 06:00:00,0.0,20.7,1014.9,25.0,77.0,190.0,0.481501,7.6
2022-09-22 07:00:00,0.0,21.1,1014.8,24.4,82.0,180.0,0.439027,7.6
2022-09-22 08:00:00,0.0,20.6,1014.7,23.3,85.0,290.0,0.401971,5.4
2022-09-22 09:00:00,0.0,20.5,1014.7,22.8,87.0,0.0,0.385777,0.0
2022-09-22 10:00:00,0.0,20.5,1014.7,22.8,87.0,0.0,0.418799,0.0
2022-09-22 11:00:00,0.0,19.4,1015.2,21.1,90.0,290.0,0.423467,9.4
2022-09-22 12:00:00,0.0,19.4,1015.7,21.1,90.0,310.0,0.440065,7.6
2022-09-22 13:00:00,0.0,20.0,1016.2,23.9,79.0,300.0,0.438681,7.6
2022-09-22 14:00:00,0.0,20.5,1016.4,26.7,69.0,280.0,0.451763,7.6
2022-09-22 15:00:00,0.0,20.5,1016.4,26.7,69.0,280.0,0.491644,7.6
2022-09-22 16:00:00,0.0,18.3,1016.1,31.7,45.0,0.0,0.518096,0.0
2022-09-22 17:00:00,0.0,18.3,1016.1,31.7,45.0,0.0,0.574746,0.0
2022-09-22 18:00:00,0.0,13.8,1014.3,34.4,29.0,120.0,0.619871,16.6
2022-09-22 19:00:00,0.0,12.0,1013.2,35.0,25.0,120.0,0.679172,14.8
2022-09-22 20:00:00,0.0,12.0,1013.2,35.0,25.0,120.0,0.744583,14.8
2022-09-22 21:00:00,0.0,11.9,1012.0,35.6,24.0,110.0,0.733057,16.6
2022-09-22 22:00:00,0.0,11.9,1012.0,35.6,24.0,90.0,0.789477,20.5
2022-09-22 23:00:00,0.0,11.7,1011.8,33.9,26.0,140.0,0.868776,5.4
2022-09-23 00:00:00,0.0,12.4,1011.9,32.8,29.0,140.0,0.832584,14.8
2022-09-23 01:00:00,0.0,13.5,1012.5,31.7,33.0,170.0,0.807054,13.0
2022-09-23 02:00:00,0.0,14.5,1013.2,30.0,39.0,170.0,0.761123,11.2
2022-09-23 03:00:00,0.0,16.2,1013.9,29.4,45.0,180.0,0.703492,13.0
2022-09-23 04:00:00,0.0,17.2,1014.2,28.3,51.0,160.0,0.610708,16.6
2022-09-23 05:00:00,0.0,17.2,1014.2,28.3,51.0,160.0,0.530313,16.6
2022-09-23 06:00:00,0.0,17.8,1014.4,26.7,58.0,180.0,0.472049,5.4
2022-09-23 07:00:00,0.0,17.7,1014.1,25.0,64.0,340.0,0.428423,9.4
2022-09-23 08:00:00,0.0,17.9,1014.2,23.9,69.0,0.0,0.432573,0.0
2022-09-23 09:00:00,0.0,17.9,1014.2,23.9,69.0,300.0,0.400012,5.4
2022-09-23 10:00:00,0.0,17.9,1014.2,23.9,69.0,300.0,0.451994,5.4
2022-09-23 11:00:00,0.0,16.6,1014.8,21.7,73.0,300.0,0.452397,7.6
2022-09-23 12:00:00,0.0,16.7,1015.3,22.2,71.0,310.0,0.463174,5.4
